hid,family,id,N,mean,se,t,clusters,sd,p_one,p_two
S3::a23c677f73dc,S3,a23c677f73dc,11661,-0.017102934548358168,0.012421150703334848,-1.376920299643925,181,1.3772434118592336,0.9157315548241783,0.16853689035164354
S3::bfd03f2e314e,S3,bfd03f2e314e,11330,-0.04619809173653457,0.013661582755090992,-3.381606111438211,181,1.3704773237348995,0.9996396830280697,0.0007206339438603493
S3::24fa16426857,S3,24fa16426857,9956,-0.008683529893379316,0.016946810731788817,-0.512399060260392,181,1.6382504614489162,0.6958141257262974,0.6083717485474052
S3::827717197973,S3,827717197973,9762,-0.04082749389222819,0.01807378197977204,-2.2589347341868917,181,1.6275444842586888,0.9880562775065755,0.023887444986848916
S3::38192f25acec,S3,38192f25acec,15352,-0.17321444167350453,0.006470109209346631,-26.771486549760446,181,0.7474067255912951,1.0,0.0
S3::fcf8ca2a955a,S3,fcf8ca2a955a,15052,-0.18922058965070282,0.006083107315613479,-31.105910159604015,181,0.7405129662579859,1.0,0.0
S3::7f678272029d,S3,7f678272029d,17833,0.12952302944378152,0.009993468081150678,12.96076881338954,181,1.2142405166340873,0.0,0.0
S3::78f1e365948f,S3,78f1e365948f,16584,0.1400910931343601,0.010009055639125443,13.996434647315118,181,1.2051058616013492,0.0,0.0
S3::75fa4be8b53f,S3,75fa4be8b53f,17165,0.18328398271157623,0.011579194454222588,15.828733461224326,181,1.4077425351735244,0.0,0.0
S3::ba06c98b6c83,S3,ba06c98b6c83,16075,0.19158417796585644,0.011650614489368253,16.444126457079687,181,1.3924947357613375,0.0,0.0
S3::311c2066c32b,S3,311c2066c32b,17606,0.23106903522300054,0.01959748680808361,11.790748348797903,181,2.476861002280771,0.0,0.0
S3::95d41bb2b81f,S3,95d41bb2b81f,16606,0.2384778118870874,0.018835110424687652,12.661343974628815,181,2.3044834063854114,0.0,0.0
S3::793db56e0e37,S3,793db56e0e37,11033,-0.01539261191258303,0.012381101891074145,-1.243234410636743,181,1.378139965829453,0.8931092670791269,0.2137814658417463
S3::0bce82d5f274,S3,0bce82d5f274,10714,-0.0464916809673546,0.013713144908204413,-3.3903004218630532,181,1.370409597853424,0.9996509196558608,0.0006981606882785485
S3::fd11f961f25d,S3,fd11f961f25d,9500,-0.01261178880262487,0.01674447054036447,-0.7531912563148954,181,1.6372207959048357,0.7743325035868396,0.45133499282632084
S3::3ffae646c65f,S3,3ffae646c65f,9304,-0.04328276469115169,0.018172298769044637,-2.3817990910913895,181,1.6287421751017028,0.9913858530228485,0.01722829395430292
S3::78ce78d6057c,S3,78ce78d6057c,14296,-0.17499813220898422,0.006724125003038148,-26.025413288705245,181,0.7464524531533958,1.0,0.0
S3::84798488f838,S3,84798488f838,14009,-0.19074328285034556,0.006505986392701944,-29.31811893494134,181,0.7454084374618609,1.0,0.0
S3::fb2b2d3da042,S3,fb2b2d3da042,19253,0.11512359098698605,0.009670545346730244,11.904560379928423,181,1.2178841492618655,0.0,0.0
S3::815187921b53,S3,815187921b53,17995,0.13716442797792244,0.00977148180272303,14.037218791084344,181,1.209848774913243,0.0,0.0
S3::4941cb540e1e,S3,4941cb540e1e,18513,0.16907961829982557,0.011144860016275508,15.171084971270025,181,1.4133523363579938,0.0,0.0
S3::dbed1ac525b2,S3,dbed1ac525b2,17410,0.18987795236484714,0.011534081871148655,16.462337833738438,181,1.4016384158762356,0.0,0.0
S3::adb3cea13931,S3,adb3cea13931,19053,0.2206159321198585,0.018536152179988007,11.901927108585124,181,2.5798035103372152,0.0,0.0
S3::94fc1b7ce858,S3,94fc1b7ce858,18037,0.240699403088803,0.019002706592466414,12.666585252872757,181,2.3702986222233093,0.0,0.0
S3::48b47f3b97b4,S3,48b47f3b97b4,11661,-0.017102934548358168,0.012421150703334848,-1.376920299643925,181,1.3772434118592336,0.9157315548241783,0.16853689035164354
S3::fa60f190bb12,S3,fa60f190bb12,11330,-0.04619809173653457,0.013661582755090992,-3.381606111438211,181,1.3704773237348995,0.9996396830280697,0.0007206339438603493
S3::b539401c3801,S3,b539401c3801,9956,-0.008683529893379316,0.016946810731788817,-0.512399060260392,181,1.6382504614489162,0.6958141257262974,0.6083717485474052
S3::82d0803ece2e,S3,82d0803ece2e,9762,-0.04082749389222819,0.01807378197977204,-2.2589347341868917,181,1.6275444842586888,0.9880562775065755,0.023887444986848916
S3::88e2c45e191b,S3,88e2c45e191b,15352,-0.17321444167350453,0.006470109209346631,-26.771486549760446,181,0.7474067255912951,1.0,0.0
S3::a2f5a95e386f,S3,a2f5a95e386f,15052,-0.18922058965070282,0.006083107315613479,-31.105910159604015,181,0.7405129662579859,1.0,0.0
S4::cf232107e3b5,S4,cf232107e3b5,11979,-0.041077674274792836,0.011442673430340881,-3.589866872008521,181,1.3984005003138555,0.9998345765560134,0.0003308468879734683
S4::693c07cdcc45,S4,693c07cdcc45,11546,-0.04090726810597038,0.011841064223897132,-3.4546952311442642,181,1.400342365695717,0.9997245424047749,0.0005509151904501408
S4::79df6620a5f2,S4,79df6620a5f2,10493,-0.036441424896095566,0.015294068943417295,-2.3827161385839237,181,1.689978003952502,0.9914072798816878,0.017185440236624494
S4::10148b0b68f4,S4,10148b0b68f4,10144,-0.036561454764738155,0.016339899276072035,-2.2375569241285556,181,1.6933563112611099,0.9873750183629807,0.02524996327403839
S4::9c749c4ba49d,S4,9c749c4ba49d,22287,-0.21176460813905898,0.0062529827286964485,-33.8661751242683,181,0.8505854477003164,1.0,0.0
S4::34c2053cbcb0,S4,34c2053cbcb0,21282,-0.21312464178816556,0.0062345978363123715,-34.18418435056978,181,0.8479124298867212,1.0,0.0
S4::0a49d66438e0,S4,0a49d66438e0,10295,-0.021496981567008525,0.02212034187211385,-0.9718195899182205,181,2.22381627854297,0.8344298458384054,0.3311403083231892
S4::312f4125d408,S4,312f4125d408,9841,-0.026465206406346767,0.02425355798418587,-1.0911886175052323,181,2.247631583205882,0.8624050523072226,0.2751898953855547
S4::dfc17d25c8fa,S4,dfc17d25c8fa,12968,-0.03654233231230011,0.011485477818821414,-3.1816118483479787,181,1.4095945282439188,0.9992677102058113,0.0014645795883774237
S4::09d4bffe8e3f,S4,09d4bffe8e3f,12451,-0.03810243408014767,0.011402817995848774,-3.3414927866093245,181,1.4098472112357314,0.9995833540913859,0.0008332918172282433
S4::1221bb858ac9,S4,1221bb858ac9,11078,-0.03680946313969594,0.0156275442069487,-2.3554221093374874,181,1.7112951292473606,0.9907491622937165,0.01850167541256731
S4::783245419d24,S4,783245419d24,10662,-0.036777714852261785,0.01591345581917348,-2.3111079874900464,181,1.7135517655028407,0.9895865545451107,0.020826890909778406
S4::ea4ffb16d459,S4,ea4ffb16d459,22238,-0.20841428946367227,0.005816996474413009,-35.82850537737403,181,0.769703318965709,1.0,0.0
S4::257ecdb0b1bd,S4,257ecdb0b1bd,21246,-0.20993616431973283,0.005792474329687853,-36.24291664854835,181,0.769296221655505,1.0,0.0
S4::22af239b6f1b,S4,22af239b6f1b,10517,-0.018274692376503983,0.020105697108420455,-0.9089310496401724,181,2.11746390774799,0.8183067385964451,0.3633865228071098
S4::0f8b19b26a8a,S4,0f8b19b26a8a,10020,-0.01964998095474585,0.021334476652631926,-0.9210434956847995,181,2.131383586254262,0.821486140631178,0.35702771873764405
S4::e18ef77a7170,S4,e18ef77a7170,6247,-0.03279223127865784,0.016707697519489396,-1.9627019965142392,181,1.3876785163277205,0.9751595944939474,0.049680811012104975
S4::4c69d6e9901c,S4,4c69d6e9901c,6032,-0.035281797790380647,0.01717091916824716,-2.0547413591943595,181,1.389941879180523,0.9800480035634571,0.03990399287308599
S4::96d12433edf0,S4,96d12433edf0,5847,-0.02935998834349416,0.019354595371388346,-1.5169518029241087,181,1.664091859409365,0.9353605734394488,0.12927885312110243
S4::b2a7bc295dc2,S4,b2a7bc295dc2,5653,-0.034505337039283664,0.020345982640091728,-1.6959287565345185,181,1.6657665267173103,0.955050313514998,0.08989937297000372
S4::1d70e7889da7,S4,1d70e7889da7,8686,-0.15894027950923723,0.00808086207392524,-19.66872816974498,181,0.7231510467148942,1.0,0.0
S4::19a8a8d09c52,S4,19a8a8d09c52,8302,-0.1631119324957971,0.008077875695409872,-20.19242912941616,181,0.7039531634933752,1.0,0.0
S4::0fafc252d4ef,S4,0fafc252d4ef,5887,-0.025951480764684405,0.023611195433579885,-1.0991176129852436,181,1.9443954723589545,0.8641416158245819,0.2717167683508359
S4::309521e415b6,S4,309521e415b6,5649,-0.03480840580074663,0.02424120611916834,-1.4359188907363174,181,1.9399685942964922,0.9244872887953833,0.15102542240923333
S4::025541d1cf39,S4,025541d1cf39,7239,-0.026500708234470965,0.015258583427733693,-1.7367738204520227,181,1.4139438286849997,0.9587864491297023,0.08242710174059531
S4::04aa7b663ad0,S4,04aa7b663ad0,6948,-0.03409573353985289,0.015613818945011449,-2.1836895675510783,181,1.4120995250974828,0.9855074665560304,0.028985066887939226
S4::93b39881c26e,S4,93b39881c26e,6606,-0.014856191927534635,0.017951430670086258,-0.827577043889352,181,1.726214264738801,0.7960449633165385,0.407910073366923
S4::0e79ac475dc0,S4,0e79ac475dc0,6361,-0.023391151198966183,0.018384721729045258,-1.272314672134062,181,1.7235297786820818,0.8983693312095403,0.20326133758091935
S4::a2425eb214da,S4,a2425eb214da,8685,-0.18801226999596088,0.009310321825507452,-20.193960372117793,181,0.8376760478982191,1.0,0.0
S4::0e6a495de34f,S4,0e6a495de34f,8301,-0.1918033761106808,0.009538810874993014,-20.107682039646402,181,0.8344600804301691,1.0,0.0
S4::268bd2568809,S4,268bd2568809,6244,-0.0024798912408827123,0.02622630732196691,-0.09455739271405467,181,2.177245116377858,0.5376668030878499,0.9246663938243003
S4::dfe8e6044b92,S4,dfe8e6044b92,5988,-0.010668700321307213,0.027194131127602373,-0.3923162785104891,181,2.1769390498614265,0.6525877313662161,0.6948245372675679
S5::15be26301532,S5,15be26301532,2460,0.06323981730630428,0.02847464893952064,2.2209164875262863,181,1.3388431555261247,0.013178309148525247,0.026356618297050494
S5::9cce3e63e04e,S5,9cce3e63e04e,2315,0.013382470845506972,0.0260504625371932,0.5137133679066285,180,1.3459883206327539,0.3037262021891739,0.6074524043783478
S5::47b891881383,S5,47b891881383,2359,0.07595019468051725,0.03411126116233216,2.2265431441856607,181,1.5736080666519192,0.012988911223588584,0.025977822447177168
S5::2c234599e320,S5,2c234599e320,2228,-0.020313276506263273,0.03136413121182869,-0.6476594670858381,180,1.5652031647944127,0.7413973871414785,0.517205225717043
S5::23da34043923,S5,23da34043923,7552,-0.005574071681579445,0.00490121899343627,-1.1372827227357647,181,0.4296915730514449,0.8722899425130831,0.25542011497383355
S5::56e318419e83,S5,56e318419e83,6252,-0.020058473415653446,0.006239408397094523,-3.2148037344364226,180,0.4937812627066035,0.9993473313132546,0.0013053373734908114
S5::4b92581fe1d9,S5,4b92581fe1d9,2321,0.07810605351988846,0.02699088481757511,2.893793739915844,181,1.3135854118995987,0.0019030904804611115,0.003806180960922223
S5::8e859442422b,S5,8e859442422b,2174,-0.025453643013824846,0.028281817378718207,-0.9000002606967706,180,1.3695940223970797,0.8159399440207977,0.36812011195840455
S5::daad4545c814,S5,daad4545c814,3321,0.04100476114354199,0.024441154124728685,1.6776933255396005,181,1.4276835681369677,0.04670349154850317,0.09340698309700635
S5::9e3c05ae5fd0,S5,9e3c05ae5fd0,3132,-0.04369131834746103,0.02536671815494881,-1.7223875032071212,180,1.402693374969541,0.9575003270249086,0.08499934595018299
S5::aebe0520d955,S5,aebe0520d955,2937,0.06097107245075072,0.032670595982877276,1.8662369208907539,181,1.743054127183307,0.03100411283279514,0.06200822566559028
S5::4a3038d14a4e,S5,4a3038d14a4e,2786,-0.008860611103354043,0.03322334836698028,-0.26669831726414267,180,1.714084103918151,0.6051492751821617,0.7897014496356767
S5::08bb2ac290e4,S5,08bb2ac290e4,8280,-0.024159464408179173,0.0070866394622754484,-3.4091567006883983,181,0.656670645454857,0.9996741798144257,0.0006516403711485097
S5::64cc705d430e,S5,64cc705d430e,6897,-0.05773238420958677,0.008878624368942108,-6.502401927435704,180,0.714380087980383,0.9999999999604762,7.90474352641013e-11
S5::83080cbfed8b,S5,83080cbfed8b,2709,0.1222775370263237,0.034718972112791666,3.5219227294252886,181,1.8878659372987,0.00021421450031833267,0.00042842900063666534
S5::fe0501b58110,S5,fe0501b58110,2572,-0.049696308879283724,0.03594147959737196,-1.3827006966879993,180,1.8356460955322491,0.9166216708958272,0.1667566582083455
S5::811d20f9911e,S5,811d20f9911e,2460,0.06323981730630428,0.02847464893952064,2.2209164875262863,181,1.3388431555261247,0.013178309148525247,0.026356618297050494
S5::5dc8e8040efd,S5,5dc8e8040efd,2315,0.013382470845506972,0.0260504625371932,0.5137133679066285,180,1.3459883206327539,0.3037262021891739,0.6074524043783478
S5::74e5dd9b1cd6,S5,74e5dd9b1cd6,2359,0.07595019468051725,0.03411126116233216,2.2265431441856607,181,1.5736080666519192,0.012988911223588584,0.025977822447177168
S5::9e9fbb2cfb68,S5,9e9fbb2cfb68,2228,-0.020313276506263273,0.03136413121182869,-0.6476594670858381,180,1.5652031647944127,0.7413973871414785,0.517205225717043
S5::3fd92d8392a0,S5,3fd92d8392a0,7552,-0.005574071681579445,0.00490121899343627,-1.1372827227357647,181,0.4296915730514449,0.8722899425130831,0.25542011497383355
S5::7dc22fd3c080,S5,7dc22fd3c080,6252,-0.020058473415653446,0.006239408397094523,-3.2148037344364226,180,0.4937812627066035,0.9993473313132546,0.0013053373734908114
S5::ff63a90456e5,S5,ff63a90456e5,2321,0.07810605351988846,0.02699088481757511,2.893793739915844,181,1.3135854118995987,0.0019030904804611115,0.003806180960922223
S5::0a9312089477,S5,0a9312089477,2174,-0.025453643013824846,0.028281817378718207,-0.9000002606967706,180,1.3695940223970797,0.8159399440207977,0.36812011195840455
S5::91c49c35d393,S5,91c49c35d393,3321,0.04100476114354199,0.024441154124728685,1.6776933255396005,181,1.4276835681369677,0.04670349154850317,0.09340698309700635
S5::9bd0648ddf33,S5,9bd0648ddf33,3132,-0.04369131834746103,0.02536671815494881,-1.7223875032071212,180,1.402693374969541,0.9575003270249086,0.08499934595018299
S5::69d9459d4bbb,S5,69d9459d4bbb,2937,0.06097107245075072,0.032670595982877276,1.8662369208907539,181,1.743054127183307,0.03100411283279514,0.06200822566559028
S5::c7154c67ce86,S5,c7154c67ce86,2786,-0.008860611103354043,0.03322334836698028,-0.26669831726414267,180,1.714084103918151,0.6051492751821617,0.7897014496356767
S5::e3342b42b708,S5,e3342b42b708,8280,-0.024159464408179173,0.0070866394622754484,-3.4091567006883983,181,0.656670645454857,0.9996741798144257,0.0006516403711485097
S5::32456fcf7c3f,S5,32456fcf7c3f,6897,-0.05773238420958677,0.008878624368942108,-6.502401927435704,180,0.714380087980383,0.9999999999604762,7.90474352641013e-11
S5::941f3de3e9f6,S5,941f3de3e9f6,2709,0.1222775370263237,0.034718972112791666,3.5219227294252886,181,1.8878659372987,0.00021421450031833267,0.00042842900063666534
S5::9579b2b4245c,S5,9579b2b4245c,2572,-0.049696308879283724,0.03594147959737196,-1.3827006966879993,180,1.8356460955322491,0.9166216708958272,0.1667566582083455
S5::3220a943468b,S5,3220a943468b,2709,-0.013185121544612986,0.024145898927920552,-0.5460604959862014,181,1.29596582640798,0.7074878233055635,0.585024353388873
S5::9afafe92cc2a,S5,9afafe92cc2a,2751,0.013402836652618119,0.023802552967644535,0.5630839965291523,181,1.3035301104241055,0.28668884419860297,0.5733776883972059
S5::0d162628128f,S5,0d162628128f,2555,0.003401852225088338,0.030395150102052702,0.11192088914404136,181,1.5101579162106806,0.45544306676090685,0.9108861335218137
S5::acd7fdac0d4b,S5,acd7fdac0d4b,2585,0.023924997096151694,0.027287253505065577,0.87678289395121,181,1.5226059274209767,0.1903022860445841,0.3806045720891682
S5::97cd0d317f87,S5,97cd0d317f87,6925,-0.02631771231520871,0.006714926407944049,-3.9192852931453896,181,0.5072572553017908,0.9999555940310164,8.88119379669483e-05
S5::d8ed7e4fa525,S5,d8ed7e4fa525,6696,-0.016205515933186535,0.0073021857947141245,-2.2192691871682197,181,0.5258782841200405,0.9867657917174736,0.02646841656505261
S5::45888c8bc61e,S5,45888c8bc61e,2453,0.013674111986217501,0.035131916487844445,0.3892219199299506,181,1.7496699502131596,0.3485559948298339,0.6971119896596678
S5::44680cbd53b7,S5,44680cbd53b7,2469,0.04535674394445571,0.03626972910584804,1.2505399147616603,181,1.8344130173507052,0.1055511920040415,0.211102384008083
S5::4c9d7678fe7d,S5,4c9d7678fe7d,3474,-0.052388560982768145,0.024196127982097828,-2.1651629972171276,181,1.3926019281393605,0.9848123975229053,0.03037520495418944
S5::8c3b5bc3c939,S5,8c3b5bc3c939,3598,-0.025397243168233236,0.02441427631537345,-1.0402619696837305,181,1.4031903446871996,0.8508908961520447,0.29821820769591056
S5::c1cdcad3b4f8,S5,c1cdcad3b4f8,3075,-0.043649533114811345,0.028921469574398503,-1.5092432631241612,181,1.6704450020955286,0.9343816860152119,0.13123662796957625
S5::ff5f89c9d19a,S5,ff5f89c9d19a,3125,-0.0317943443353747,0.03041819123801183,-1.045241121886405,181,1.6823096291235584,0.852044228908255,0.2959115421834899
S5::cd27c97e5b91,S5,cd27c97e5b91,7564,-0.052851613452811946,0.009074449178073419,-5.824222761698555,181,0.7146600671604106,0.9999999971310499,5.737899932967139e-09
S5::ee1b15d8aab4,S5,ee1b15d8aab4,7367,-0.05401211897835235,0.00929940332077986,-5.808127372824047,181,0.7476301257844321,0.9999999968412275,6.317544709588674e-09
S5::8777a3ee0ea8,S5,8777a3ee0ea8,2779,0.0034147915718820165,0.04148861787430467,0.08230670836583627,181,2.231060063741675,0.46720141000910653,0.9344028200182131
S5::5a80efa6629c,S5,5a80efa6629c,2788,0.022473060114628796,0.04545714330366297,0.49437906743290444,181,2.389888819502293,0.3105192472169984,0.6210384944339968
S5::fbe64be44ab8,S5,fbe64be44ab8,2709,-0.013185121544612986,0.024145898927920552,-0.5460604959862014,181,1.29596582640798,0.7074878233055635,0.585024353388873
S5::2e47445a51a0,S5,2e47445a51a0,2751,0.013402836652618119,0.023802552967644535,0.5630839965291523,181,1.3035301104241055,0.28668884419860297,0.5733776883972059
S5::90bdc7287cf9,S5,90bdc7287cf9,2555,0.003401852225088338,0.030395150102052702,0.11192088914404136,181,1.5101579162106806,0.45544306676090685,0.9108861335218137
S5::19d7bea25650,S5,19d7bea25650,2585,0.023924997096151694,0.027287253505065577,0.87678289395121,181,1.5226059274209767,0.1903022860445841,0.3806045720891682
S5::7bd37598b9dc,S5,7bd37598b9dc,6925,-0.02631771231520871,0.006714926407944049,-3.9192852931453896,181,0.5072572553017908,0.9999555940310164,8.88119379669483e-05
S5::ee203efd9bd5,S5,ee203efd9bd5,6696,-0.016205515933186535,0.0073021857947141245,-2.2192691871682197,181,0.5258782841200405,0.9867657917174736,0.02646841656505261
S5::b7281047ece0,S5,b7281047ece0,2453,0.013674111986217501,0.035131916487844445,0.3892219199299506,181,1.7496699502131596,0.3485559948298339,0.6971119896596678
S5::448f2eb82675,S5,448f2eb82675,2469,0.04535674394445571,0.03626972910584804,1.2505399147616603,181,1.8344130173507052,0.1055511920040415,0.211102384008083
S5::1cccf1ef215c,S5,1cccf1ef215c,3474,-0.052388560982768145,0.024196127982097828,-2.1651629972171276,181,1.3926019281393605,0.9848123975229053,0.03037520495418944
S5::ee1339cc842a,S5,ee1339cc842a,3598,-0.025397243168233236,0.02441427631537345,-1.0402619696837305,181,1.4031903446871996,0.8508908961520447,0.29821820769591056
S5::1eac58335e9c,S5,1eac58335e9c,3075,-0.043649533114811345,0.028921469574398503,-1.5092432631241612,181,1.6704450020955286,0.9343816860152119,0.13123662796957625
S5::79fdb09c27de,S5,79fdb09c27de,3125,-0.0317943443353747,0.03041819123801183,-1.045241121886405,181,1.6823096291235584,0.852044228908255,0.2959115421834899
S5::7019bd864f2e,S5,7019bd864f2e,7564,-0.052851613452811946,0.009074449178073419,-5.824222761698555,181,0.7146600671604106,0.9999999971310499,5.737899932967139e-09
S5::6420183288c8,S5,6420183288c8,7367,-0.05401211897835235,0.00929940332077986,-5.808127372824047,181,0.7476301257844321,0.9999999968412275,6.317544709588674e-09
S5::77470075fe9f,S5,77470075fe9f,2779,0.0034147915718820165,0.04148861787430467,0.08230670836583627,181,2.231060063741675,0.46720141000910653,0.9344028200182131
S5::9e78ef6aadfe,S5,9e78ef6aadfe,2788,0.022473060114628796,0.04545714330366297,0.49437906743290444,181,2.389888819502293,0.3105192472169984,0.6210384944339968
S5::c7ee43c7e825,S5,c7ee43c7e825,2052,0.06121889578184383,0.020345752050297657,3.008927643986903,181,0.9899843063141451,0.0013108577294362878,0.0026217154588725755
S5::2907e367ed57,S5,2907e367ed57,2033,-0.04386720241788455,0.020365580026594707,-2.1539873826623097,181,0.9734993276667574,0.9843794192954357,0.03124116140912836
S5::7472f3d412f2,S5,7472f3d412f2,2006,0.0916718345534057,0.02377625660513589,3.8556041884912933,181,1.107713213066696,5.772207440202237e-05,0.00011544414880404474
S5::5c52b4227dba,S5,5c52b4227dba,1977,-0.0377634401438262,0.022554398075362234,-1.6743271098455021,181,1.0586368713195076,0.9529668353213269,0.09406632935734649
S5::957ed65146a2,S5,957ed65146a2,6151,-0.0006517699415092905,0.004098456619333955,-0.15902814206563698,181,0.3688093993922782,0.5631766490969288,0.8736467018061425
S5::683b00b56ab2,S5,683b00b56ab2,5595,-0.018375292855343502,0.005273555538112112,-3.484421984853449,181,0.4091161148254886,0.9997533993897895,0.000493201220421069
S5::26fc5797d47b,S5,26fc5797d47b,1975,0.05197808978878355,0.02143338088298351,2.4250998977977494,181,1.0392551880723793,0.007652087408818509,0.015304174817637017
S5::a6352a7b661f,S5,a6352a7b661f,1944,-0.009687521981330176,0.020021728663559092,-0.4838504279084615,181,0.9563103548145101,0.6857539882023814,0.6284920235952371
S5::3a9d271b56b8,S5,3a9d271b56b8,2611,0.05447005471381722,0.024744161035726676,2.2013296241958265,181,1.2914225715426477,0.013856348570268961,0.027712697140537923
S5::c90c3e136723,S5,c90c3e136723,2634,-0.04312389818698844,0.02206465187442813,-1.9544336539914757,181,1.2758231213173172,0.9746750230257429,0.050649953948513904
S5::11f8f0d3a172,S5,11f8f0d3a172,2348,0.09620842245051474,0.03110877303071915,3.09264599910486,181,1.4807124122466402,0.0009919031206709894,0.001983806241341979
S5::e692a1472bd5,S5,e692a1472bd5,2377,-0.04022221153307277,0.026621705391410108,-1.510880349012166,181,1.4275056289060308,0.9345905308008046,0.13081893839839087
S5::9fcdbf1d8d13,S5,9fcdbf1d8d13,6557,-0.016325499750019148,0.006870312624426893,-2.376238264904428,181,0.6019779359214166,0.991254917565937,0.017490164868126268
S5::17488a6c88d7,S5,17488a6c88d7,6028,-0.03791328540541363,0.0074560943889334635,-5.084871975559423,181,0.6430361465395578,0.9999998160629375,3.678741249402151e-07
S5::d9b401281244,S5,d9b401281244,2202,0.08548879720533953,0.032320714054822515,2.6450157338830174,181,1.545637399491039,0.004084355932350792,0.008168711864701583
S5::1a48084f8604,S5,1a48084f8604,2207,-0.015046416624295275,0.027678739360442794,-0.5436091733931688,181,1.4228306261730508,0.7066447770860058,0.5867104458279884
S5::d7752a3994f7,S5,d7752a3994f7,2052,0.06121889578184383,0.020345752050297657,3.008927643986903,181,0.9899843063141451,0.0013108577294362878,0.0026217154588725755
S5::03704a18b9b9,S5,03704a18b9b9,2033,-0.04386720241788455,0.020365580026594707,-2.1539873826623097,181,0.9734993276667574,0.9843794192954357,0.03124116140912836
S5::da46c94b8735,S5,da46c94b8735,2006,0.0916718345534057,0.02377625660513589,3.8556041884912933,181,1.107713213066696,5.772207440202237e-05,0.00011544414880404474
S5::0f12a89978dd,S5,0f12a89978dd,1977,-0.0377634401438262,0.022554398075362234,-1.6743271098455021,181,1.0586368713195076,0.9529668353213269,0.09406632935734649
S5::43df5230e1ea,S5,43df5230e1ea,6151,-0.0006517699415092905,0.004098456619333955,-0.15902814206563698,181,0.3688093993922782,0.5631766490969288,0.8736467018061425
S5::0684d8e8815d,S5,0684d8e8815d,5595,-0.018375292855343502,0.005273555538112112,-3.484421984853449,181,0.4091161148254886,0.9997533993897895,0.000493201220421069
S5::fdf632da6bd7,S5,fdf632da6bd7,1975,0.05197808978878355,0.02143338088298351,2.4250998977977494,181,1.0392551880723793,0.007652087408818509,0.015304174817637017
S5::7e42a5ef4b5d,S5,7e42a5ef4b5d,1944,-0.009687521981330176,0.020021728663559092,-0.4838504279084615,181,0.9563103548145101,0.6857539882023814,0.6284920235952371
S5::cc1c6401269f,S5,cc1c6401269f,2611,0.05447005471381722,0.024744161035726676,2.2013296241958265,181,1.2914225715426477,0.013856348570268961,0.027712697140537923
S5::f77735cba881,S5,f77735cba881,2634,-0.04312389818698844,0.02206465187442813,-1.9544336539914757,181,1.2758231213173172,0.9746750230257429,0.050649953948513904
S5::34d5182ac4df,S5,34d5182ac4df,2348,0.09620842245051474,0.03110877303071915,3.09264599910486,181,1.4807124122466402,0.0009919031206709894,0.001983806241341979
S5::9459a4006774,S5,9459a4006774,2377,-0.04022221153307277,0.026621705391410108,-1.510880349012166,181,1.4275056289060308,0.9345905308008046,0.13081893839839087
S5::dae2cff77be5,S5,dae2cff77be5,6557,-0.016325499750019148,0.006870312624426893,-2.376238264904428,181,0.6019779359214166,0.991254917565937,0.017490164868126268
S5::4fbf5ad495c9,S5,4fbf5ad495c9,6028,-0.03791328540541363,0.0074560943889334635,-5.084871975559423,181,0.6430361465395578,0.9999998160629375,3.678741249402151e-07
S5::1c5bf1d86451,S5,1c5bf1d86451,2202,0.08548879720533953,0.032320714054822515,2.6450157338830174,181,1.545637399491039,0.004084355932350792,0.008168711864701583
S5::c2b0c0965438,S5,c2b0c0965438,2207,-0.015046416624295275,0.027678739360442794,-0.5436091733931688,181,1.4228306261730508,0.7066447770860058,0.5867104458279884
S6::a461ec93f607,S6,a461ec93f607,2429,-0.2852278739980209,0.028470306756737826,-10.018433465966027,179,1.3518055393242425,1.0,0.0
S6::771cfc345a86,S6,771cfc345a86,1968,-0.3087694562987143,0.10862408298726635,-2.8425506370894777,179,4.8566694831240165,0.9977622939448105,0.00447541211037894
S6::0bf7bedae660,S6,0bf7bedae660,1215,-0.08173285686440894,0.039457483638736364,-2.071415846300189,179,1.3834389053640659,0.9808400243533589,0.03831995129328236
S6::b30cdc04e355,S6,b30cdc04e355,1106,-0.1402384609705667,0.06423844601309221,-2.183092364064741,179,2.0265031329748813,0.9854854956006431,0.02902900879871373
S6::7199b701458a,S6,7199b701458a,2429,-0.27312481764732754,0.03322174234039696,-8.221267110220566,179,1.3546507604312368,0.9999999999999999,2.220446049250313e-16
S6::62dae666d74d,S6,62dae666d74d,1979,0.143060387888777,0.18238475973658144,0.7843878408228808,179,8.054351027810997,0.21640628543211382,0.43281257086422764
S6::ffded29dfbc5,S6,ffded29dfbc5,1282,-0.014662940213194059,0.03806585217796053,-0.3851993157710954,179,1.414012672074181,0.6499551248775601,0.7000897502448797
S6::c0f395fb315d,S6,c0f395fb315d,1139,0.04324900161465515,0.0767079521294536,0.563813795232956,179,2.3452781757910284,0.2864404311522035,0.572880862304407
S6::0dd1ec64d5ab,S6,0dd1ec64d5ab,2116,-0.34772098920800165,0.031398401066764274,-11.074480782273657,180,1.3349020149195914,1.0,0.0
S6::5a134f30e7a1,S6,5a134f30e7a1,2083,-0.24406242739032874,0.13388367753707472,-1.8229438560405813,180,6.379467575146332,0.9658440526484608,0.0683118947030783
S6::066421fcd22f,S6,066421fcd22f,1139,-0.11129556678286653,0.04225048948177758,-2.634184080420364,180,1.3720932526781826,0.9957830125410827,0.008433974917834597
