time,open,high,low,close,volume
1706051400,2029.595,2029.69,2029.38,2029.595,116
1706051700,2029.595,2029.705,2029.005,2029.405,235
1706052000,2029.405,2029.44,2029.035,2029.34,232
1706052300,2029.34,2029.405,2027.755,2027.87,339
1706052600,2027.87,2028.04,2027.43,2027.725,292
1706052900,2027.725,2028.81,2027.465,2028.11,423
1706053200,2028.11,2028.715,2027.88,2028.645,122
1706053500,2028.645,2028.645,2027.7,2028.19,150
1706053800,2028.19,2028.48,2027.995,2028.285,145
1706054100,2028.285,2029.58,2028.285,2029.415,336
1706054400,2029.415,2029.415,2028.38,2028.795,183
1706054700,2028.795,2029.06,2028.625,2028.915,74
1706055000,2028.915,2028.915,2028.43,2028.43,91
1706055300,2028.43,2028.575,2028.225,2028.5,217
1706055600,2028.5,2028.74,2027.805,2027.805,214
1706055900,2027.805,2028.47,2027.375,2027.875,411
1706056200,2027.875,2027.97,2027.66,2027.765,226
1706056500,2027.765,2027.805,2027.305,2027.355,111
1706056800,2027.355,2027.695,2027.285,2027.47,205
1706057100,2027.47,2027.65,2027.06,2027.63,207
1706057400,2027.63,2028.04,2027.465,2027.56,142
1706057700,2027.56,2027.76,2027.485,2027.485,92
1706058000,2027.485,2028.14,2027.035,2027.27,643
1706058300,2027.27,2027.37,2026.84,2027.32,184
1706058600,2027.32,2028.38,2027.255,2028.02,541
1706058900,2028.02,2029.055,2027.865,2027.96,486
1706059200,2027.96,2027.965,2027.28,2027.4,321
1706059500,2027.4,2028.125,2027.345,2028.045,324
1706059800,2028.045,2029.01,2028.04,2028.4,510
1706060100,2028.4,2028.41,2027.225,2027.325,536
1706060400,2027.325,2027.6,2026.94,2027.035,356
1706060700,2027.035,2027.465,2026.525,2027.36,422
1706061000,2027.36,2028.17,2027.155,2027.45,374
1706061300,2027.45,2027.63,2027.165,2027.345,191
1706061600,2027.345,2027.655,2026.64,2026.87,550
1706061900,2026.87,2026.96,2026.59,2026.87,453
1706062200,2026.87,2026.87,2025.31,2025.465,478
1706062500,2025.465,2026.16,2025.12,2025.57,343
1706062800,2025.57,2026.12,2025.355,2025.515,264
1706063100,2025.515,2026.225,2025.515,2025.885,146
1706063400,2025.885,2026.175,2025.645,2025.95,207
