time,open,high,low,close,volume
1455238800,95.665,95.706,95.594,95.698,0
1455242400,95.699,95.704,95.61,95.648,0
1455246000,95.651,95.777,95.634,95.765,0
1455249600,95.759,95.77,95.673,95.746,0
1455253200,95.751,95.779,95.665,95.694,0
1455256800,95.697,95.7,95.52,95.526,0
1455260400,95.529,95.712,95.492,95.712,0
1455264000,95.716,95.917,95.699,95.794,0
1455267600,95.801,95.866,95.634,95.645,0
1455271200,95.649,95.754,95.638,95.665,0
1455274800,95.66,95.782,95.657,95.765,0
1455278400,95.76,95.881,95.74,95.85,0
1455282000,95.849,96.133,95.801,96.045,0
1455285600,96.05,96.171,95.91,95.968,0
1455289200,95.975,96.119,95.864,96.043,0
1455292800,96.032,96.215,96.015,96.076,0
1455296400,96.075,96.106,96.003,96.01,0
1455300000,96.032,96.092,96.012,96.074,0
1455303600,96.073,96.102,95.94,95.94,0
1455307200,95.937,96.006,95.932,95.97,0
1455310800,95.979,96.016,95.926,95.942,0
1455314400,95.937,95.966,95.937,95.966,0
1455580800,96.572,96.679,96.564,96.596,0
1455584400,96.6,96.672,96.53,96.569,0
1455588000,96.566,96.686,96.553,96.648,0
1455591600,96.645,96.749,96.645,96.739,0
1455595200,96.744,96.768,96.682,96.726,0
1455598800,96.728,96.771,96.694,96.703,0
1455602400,96.706,96.731,96.674,96.714,0
1455606000,96.709,96.736,96.598,96.662,0
1455609600,96.667,96.67,96.472,96.5,0
1455613200,96.492,96.535,96.382,96.486,0
1455616800,96.501,96.505,96.411,96.478,0
1455620400,96.493,96.647,96.473,96.644,0
1455624000,96.645,96.649,96.548,96.572,0
1455627600,96.574,96.695,96.535,96.605,0
1455631200,96.617,96.881,96.568,96.872,0
1455634800,96.865,96.99,96.817,96.857,0
1455638400,96.858,96.895,96.764,96.876,0
1455642000,96.886,96.896,96.813,96.87,0
1455645600,96.872,96.975,96.862,96.891,0
1455649200,96.889,96.908,96.851,96.868,0
1455652800,96.869,96.918,96.842,96.876,0
1455656400,96.886,96.949,96.849,96.865,0
1455660000,96.857,96.929,96.857,96.922,0
1455663600,96.916,96.917,96.88,96.897,0
1455667200,96.939,97.06,96.938,96.981,0
1455670800,96.979,96.981,96.834,96.929,0
1455674400,96.937,96.937,96.833,96.849,0
1455678000,96.857,96.863,96.755,96.762,0
1455681600,96.755,96.79,96.682,96.705,0
1455685200,96.707,96.77,96.691,96.747,0
1455688800,96.752,96.795,96.679,96.74,0
1455692400,96.741,96.792,96.626,96.681,0
1455696000,96.685,96.788,96.654,96.779,0
1455699600,96.77,96.957,96.739,96.914,0
1455703200,96.92,96.959,96.873,96.915,0
1455706800,96.917,96.964,96.819,96.855,0
1455710400,96.851,96.896,96.812,96.841,0
1455714000,96.83,97.055,96.806,96.958,0
1455717600,96.951,97.1,96.916,97.021,0
1455721200,97.022,97.036,96.86,96.864,0
1455724800,96.868,96.868,96.765,96.787,0
1455728400,96.788,96.816,96.745,96.767,0
1455732000,96.772,96.847,96.75,96.796,0
1455735600,96.813,96.945,96.676,96.786,0
1455739200,96.781,96.864,96.734,96.847,0
1455742800,96.837,96.9,96.819,96.844,0
1455746400,96.852,96.89,96.844,96.873,0
1455750000,96.862,96.874,96.851,96.865,0
1455753600,96.894,96.934,96.778,96.815,0
1455757200,96.814,96.84,96.762,96.799,0
1455760800,96.8,96.8,96.711,96.759,0
1455764400,96.761,96.789,96.731,96.756,0
1455768000,96.754,96.796,96.742,96.769,0
1455771600,96.777,96.823,96.723,96.744,0
1455775200,96.745,96.766,96.696,96.737,0
1455778800,96.735,96.846,96.71,96.836,0
1455782400,96.839,96.863,96.739,96.777,0
1455786000,96.782,96.799,96.688,96.756,0
1455789600,96.755,96.832,96.722,96.785,0
1455793200,96.786,96.933,96.745,96.919,0
1455796800,96.917,97.019,96.837,96.986,0
1455800400,96.984,97.035,96.922,96.975,0
1455804000,96.974,97.078,96.861,96.906,0
1455807600,96.905,97.087,96.863,96.868,0
1455811200,96.862,97.037,96.835,96.966,0
1455814800,96.969,96.98,96.792,96.798,0
1455818400,96.802,96.872,96.764,96.862,0
1455822000,96.861,96.992,96.86,96.951,0
1455825600,96.955,96.994,96.862,96.902,0
1455829200,96.908,96.95,96.811,96.811,0
1455832800,96.829,96.873,96.792,96.832,0
1455836400,96.827,96.853,96.805,96.839,0
1455840000,96.871,96.871,96.7,96.728,0
1455843600,96.725,96.785,96.71,96.736,0
1455847200,96.749,96.781,96.699,96.736,0
1455850800,96.746,96.773,96.728,96.742,0
1455854400,96.743,96.748,96.697,96.706,0
1455858000,96.721,96.766,96.701,96.735,0
1455861600,96.737,96.838,96.733,96.796,0
1455865200,96.803,96.834,96.749,96.783,0
1455868800,96.741,96.862,96.651,96.854,0
1455872400,96.851,97.032,96.827,96.981,0
1455876000,96.992,97.029,96.873,96.902,0
1455879600,96.903,96.926,96.845,96.884,0
1455883200,96.878,96.928,96.791,96.918,0
1455886800,96.919,97.17,96.878,96.918,0
1455890400,96.922,97.099,96.866,96.934,0
1455894000,96.938,96.949,96.845,96.906,0
1455897600,96.907,96.908,96.646,96.668,0
1455901200,96.665,96.719,96.61,96.659,0
1455904800,96.647,96.667,96.572,96.625,0
1455908400,96.621,96.653,96.592,96.6,0
1455912000,96.604,96.687,96.604,96.642,0
1455915600,96.649,96.649,96.561,96.573,0
1455919200,96.58,96.59,96.577,96.59,0
1456092000,96.809,96.813,96.735,96.773,0
1456095600,96.774,96.791,96.713,96.761,0
1456099200,96.762,96.835,96.735,96.829,0
1456102800,96.826,96.891,96.794,96.814,0
1456106400,96.806,96.834,96.771,96.826,0
1456110000,96.823,96.854,96.817,96.817,0
1456113600,96.822,96.862,96.82,96.842,0
1456117200,96.846,96.858,96.8,96.824,0
1456120800,96.83,96.84,96.788,96.792,0
1456124400,96.791,97.033,96.783,97.022,0
1456128000,97.024,97.061,96.983,97.019,0
1456131600,97.02,97.1,97.003,97.097,0
1456135200,97.095,97.281,97.095,97.231,0
1456138800,97.23,97.456,97.227,97.438,0
1456142400,97.442,97.552,97.405,97.473,0
1456146000,97.472,97.566,97.382,97.566,0
1456149600,97.581,97.6,97.411,97.489,0
1456153200,97.496,97.535,97.336,97.381,0
1456156800,97.385,97.461,97.377,97.44,0
1456160400,97.434,97.499,97.316,97.359,0
1456164000,97.35,97.516,97.35,97.493,0
1456167600,97.482,97.497,97.351,97.379,0
1456171200,97.382,97.409,97.327,97.378,0
1456174800,97.387,97.393,97.334,97.376,0
1456178400,97.371,97.43,97.35,97.397,0
1456182000,97.382,97.396,97.34,97.385,0
1456185600,97.352,97.393,97.321,97.354,0
1456189200,97.358,97.358,97.187,97.205,0
1456192800,97.207,97.27,97.192,97.252,0
1456196400,97.259,97.27,97.194,97.221,0
1456200000,97.222,97.302,97.195,97.242,0
1456203600,97.244,97.316,97.228,97.288,0
1456207200,97.294,97.337,97.249,97.297,0
1456210800,97.302,97.359,97.229,97.26,0
1456214400,97.268,97.299,97.136,97.271,0
1456218000,97.264,97.493,97.264,97.433,0
1456221600,97.429,97.444,97.324,97.389,0
1456225200,97.402,97.51,97.374,97.498,0
1456228800,97.505,97.531,97.337,97.364,0
1456232400,97.363,97.476,97.31,97.424,0
1456236000,97.423,97.578,97.403,97.521,0
1456239600,97.509,97.511,97.246,97.367,0
1456243200,97.355,97.479,97.296,97.471,0
1456246800,97.47,97.495,97.402,97.439,0
1456250400,97.434,97.484,97.381,97.443,0
1456254000,97.438,97.51,97.425,97.481,0
1456257600,97.485,97.521,97.429,97.439,0
1456261200,97.441,97.499,97.439,97.456,0
1456264800,97.45,97.475,97.42,97.433,0
1456268400,97.424,97.467,97.414,97.435,0
1456272000,97.484,97.509,97.439,97.485,0
1456275600,97.482,97.59,97.457,97.57,0
1456279200,97.575,97.592,97.479,97.495,0
1456282800,97.487,97.506,97.423,97.484,0
1456286400,97.485,97.498,97.425,97.474,0
1456290000,97.481,97.516,97.459,97.493,0
1456293600,97.489,97.547,97.469,97.525,0
1456297200,97.524,97.623,97.474,97.623,0
1456300800,97.61,97.664,97.488,97.587,0
1456304400,97.598,97.756,97.585,97.703,0
1456308000,97.699,97.772,97.68,97.731,0
1456311600,97.738,97.916,97.728,97.904,0
1456315200,97.902,97.906,97.794,97.812,0
1456318800,97.806,97.808,97.588,97.637,0
1456322400,97.636,97.786,97.475,97.532,0
1456326000,97.533,97.541,97.284,97.362,0
1456329600,97.351,97.41,97.23,97.397,0
1456333200,97.394,97.429,97.339,97.373,0
1456336800,97.376,97.425,97.318,97.385,0
1456340400,97.382,97.495,97.381,97.458,0
1456344000,97.455,97.517,97.44,97.492,0
1456347600,97.5,97.555,97.471,97.5,0
1456351200,97.507,97.51,97.461,97.478,0
1456354800,97.465,97.475,97.435,97.436,0
1456358400,97.487,97.552,97.461,97.537,0
1456362000,97.544,97.547,97.424,97.428,0
1456365600,97.429,97.532,97.412,97.483,0
1456369200,97.485,97.504,97.449,97.481,0
1456372800,97.486,97.514,97.444,97.444,0
1456376400,97.446,97.482,97.415,97.415,0
1456380000,97.417,97.446,97.393,97.415,0
1456383600,97.422,97.502,97.394,97.447,0
1456387200,97.452,97.505,97.385,97.474,0
1456390800,97.468,97.587,97.463,97.515,0
1456394400,97.513,97.544,97.473,97.477,0
1456398000,97.488,97.49,97.387,97.397,0
1456401600,97.394,97.434,97.275,97.337,0
1456405200,97.331,97.566,97.324,97.543,0
1456408800,97.549,97.721,97.509,97.589,0
1456412400,97.588,97.588,97.342,97.384,0
1456416000,97.377,97.433,97.339,97.415,0
1456419600,97.429,97.461,97.291,97.325,0
1456423200,97.32,97.436,97.31,97.409,0
1456426800,97.403,97.418,97.223,97.287,0
1456430400,97.283,97.403,97.254,97.4,0
1456434000,97.411,97.456,97.377,97.447,0
