hid,family,N,tpy,WR,BASE,STRESS,PF,maxDD,db5,era1,era2,era3,epos,worst_era,recent,SURVIVE
S13::fvg=bull/mode=continue/stop=atr/exit=rr2/id=0d7b4bb5fda5,S13,14737,982.0,0.353,-0.0196,-0.0941,0.969,595.1,-0.1257,-0.0467,-0.0254,0.0133,1,-0.0467,0.0651,False
S13::fvg=bull/mode=continue/stop=atr/exit=rr3/id=92c44db05e64,S13,12629,842.0,0.306,0.0049,-0.0693,1.007,363.5,-0.1524,-0.0354,0.0019,0.0481,2,-0.0354,0.1087,False
S13::fvg=bull/mode=continue/stop=atr/exit=time/id=45116649200d,S13,13739,916.0,0.32,0.0182,-0.062,1.028,373.9,-0.2907,-0.0324,0.0214,0.0654,2,-0.0324,0.114,False
S13::fvg=bull/mode=continue/stop=struct/exit=rr2/id=145ca0309052,S13,9481,632.0,0.416,0.0131,-0.0327,1.025,182.2,-0.0914,-0.0287,0.0054,0.0626,2,-0.0287,0.0796,False
S13::fvg=bull/mode=continue/stop=struct/exit=rr3/id=e163b8574296,S13,8930,595.0,0.386,0.0206,-0.0268,1.037,176.6,-0.136,-0.0215,0.0175,0.0657,2,-0.0215,0.1075,False
S13::fvg=bull/mode=continue/stop=struct/exit=time/id=4f482077b2c8,S13,11904,793.0,0.409,0.0107,-0.04,1.022,242.8,-0.1963,-0.0184,0.0031,0.0474,2,-0.0184,0.0737,False
S13::fvg=bear/mode=revert/stop=atr/exit=rr2/id=ca7798ad102e,S13,15834,1055.0,0.358,-0.0167,-0.0913,0.974,417.2,-0.1228,-0.0213,-0.0171,-0.0117,0,-0.0213,-0.0039,False
S13::fvg=bear/mode=revert/stop=atr/exit=rr3/id=c0550e6f7931,S13,14226,948.0,0.307,-0.0012,-0.0758,0.998,356.0,-0.1588,-0.0272,0.0121,0.0115,2,-0.0272,0.0686,False
S13::fvg=bear/mode=revert/stop=atr/exit=time/id=48f41df6b3e6,S13,16239,1082.0,0.32,0.025,-0.0562,1.038,171.8,-0.286,0.0148,0.0301,0.0299,3,0.0148,0.0876,False
S13::fvg=bear/mode=revert/stop=struct/exit=rr2/id=47435eb4b26f,S13,15276,1018.0,0.357,-0.074,-0.2293,0.886,1159.3,-0.1828,-0.049,-0.0777,-0.0953,0,-0.0953,-0.0789,False
S13::fvg=bear/mode=revert/stop=struct/exit=rr3/id=5d2ef9f29b15,S13,14591,973.0,0.308,-0.0427,-0.2034,0.939,702.6,-0.2023,-0.0234,-0.0542,-0.0505,0,-0.0542,-0.0332,False
S13::fvg=bear/mode=revert/stop=struct/exit=time/id=93c2f08e2d23,S13,17069,1138.0,0.254,0.0821,-0.1244,1.109,248.0,-0.523,0.165,0.0843,-0.003,2,-0.003,0.0139,False
S13::fvg=bear/mode=continue/stop=atr/exit=rr2/id=40b384c05a71,S13,14953,997.0,0.349,-0.0215,-0.0966,0.967,445.8,-0.1275,-0.0079,-0.0131,-0.0433,0,-0.0433,-0.0397,False
S13::fvg=bear/mode=continue/stop=atr/exit=rr3/id=9d0cacb4669c,S13,12846,856.0,0.292,-0.0254,-0.1006,0.964,519.1,-0.1842,0.0108,-0.0259,-0.061,1,-0.061,-0.075,False
S13::fvg=bear/mode=continue/stop=atr/exit=time/id=3a00150fe4e8,S13,13533,902.0,0.304,-0.0245,-0.1063,0.963,538.0,-0.3384,0.0102,-0.0376,-0.0461,1,-0.0461,-0.0475,False
S13::fvg=bear/mode=continue/stop=struct/exit=rr2/id=4b3c803923f9,S13,9774,651.0,0.39,-0.0112,-0.0599,0.979,270.4,-0.1169,0.0171,-0.0164,-0.0343,1,-0.0343,-0.0381,False
S13::fvg=bear/mode=continue/stop=struct/exit=rr3/id=dc5ea49a2430,S13,9104,607.0,0.359,-0.0062,-0.0567,0.989,268.3,-0.1642,0.0382,-0.0239,-0.0328,1,-0.0328,-0.0389,False
S13::fvg=bear/mode=continue/stop=struct/exit=time/id=e02b9ffcb705,S13,11775,785.0,0.39,-0.0115,-0.0657,0.977,333.1,-0.2334,0.0179,-0.023,-0.0295,1,-0.0295,-0.0239,False
S14::roc_k=0.004/side=up/stop=atr/exit=rr2/id=dc07a2d5d013,S14,1334,89.0,0.373,-0.0176,-0.0479,0.971,46.6,-0.1226,-0.0025,0.0105,-0.0611,1,-0.0611,-0.0713,False
S14::roc_k=0.004/side=up/stop=atr/exit=time/id=0a92dfb7435e,S14,1335,89.0,0.396,0.0443,0.0139,1.078,40.6,-0.186,0.1353,0.0365,-0.039,2,-0.039,-0.0327,False
S14::roc_k=0.004/side=up/stop=bar/exit=rr2/id=e8c5cccad921,S14,1407,94.0,0.329,-0.0657,-0.1642,0.904,109.2,-0.1737,-0.0175,-0.0266,-0.153,0,-0.153,-0.1756,False
S14::roc_k=0.004/side=up/stop=bar/exit=time/id=b3c023533ed5,S14,1380,92.0,0.238,0.1533,0.0544,1.198,112.4,-0.4207,0.4719,0.1276,-0.1397,2,-0.1397,-0.1276,False
S14::roc_k=0.004/side=down/stop=atr/exit=rr2/id=25e44853ad0f,S14,1239,83.0,0.344,-0.0936,-0.1255,0.852,155.0,-0.2019,-0.1241,-0.1722,0.0155,1,-0.1722,0.0074,False
S14::roc_k=0.004/side=down/stop=atr/exit=time/id=4c47c202af20,S14,1232,82.0,0.348,-0.0752,-0.1073,0.874,115.1,-0.3084,-0.0874,-0.1342,-0.0038,0,-0.1342,-0.0551,False
S14::roc_k=0.004/side=down/stop=bar/exit=rr2/id=ddcf7bcae297,S14,1329,89.0,0.296,-0.1603,-0.2756,0.778,219.2,-0.2729,-0.1836,-0.1234,-0.1738,0,-0.1836,-0.1476,False
S14::roc_k=0.004/side=down/stop=bar/exit=time/id=35eda8bdb094,S14,1302,87.0,0.18,0.0058,-0.1104,1.007,137.2,-0.6234,-0.0893,-0.0327,0.1395,1,-0.0893,-0.0015,False
S14::roc_k=0.008/side=up/stop=atr/exit=rr2/id=740429c8a6dc,S14,216,14.0,0.31,-0.1491,-0.1678,0.772,36.8,-0.2534,-0.1634,-0.1536,-0.1303,0,-0.1634,-0.1098,False
S14::roc_k=0.008/side=up/stop=atr/exit=time/id=8154b76e6f87,S14,218,15.0,0.353,-0.0715,-0.09,0.883,19.4,-0.282,-0.0635,-0.0365,-0.1151,0,-0.1151,-0.0627,False
S14::roc_k=0.008/side=up/stop=bar/exit=rr2/id=09f108ac8c4d,S14,224,15.0,0.295,-0.136,-0.1878,0.806,37.4,-0.2462,-0.0939,-0.087,-0.2283,0,-0.2283,-0.2374,False
S14::roc_k=0.008/side=up/stop=bar/exit=time/id=cd25f6ae443f,S14,221,15.0,0.217,-0.2211,-0.2731,0.715,55.7,-0.5361,-0.3188,-0.1436,-0.2006,0,-0.3188,-0.1659,False
S14::roc_k=0.008/side=down/stop=atr/exit=rr2/id=577ef6a5e47c,S14,193,13.0,0.332,-0.1309,-0.1542,0.792,31.7,-0.2351,-0.2511,-0.1415,0.0018,1,-0.2511,-0.0571,False
S14::roc_k=0.008/side=down/stop=atr/exit=time/id=29321d88f1f3,S14,192,13.0,0.385,-0.1003,-0.1237,0.822,19.0,-0.2767,-0.1,-0.1314,-0.0696,0,-0.1314,-0.2079,False
S14::roc_k=0.008/side=down/stop=bar/exit=rr2/id=c7564958f7ac,S14,204,14.0,0.279,-0.2083,-0.2799,0.713,41.5,-0.322,-0.2149,-0.2777,-0.1325,0,-0.2777,-0.2814,False
S14::roc_k=0.008/side=down/stop=bar/exit=time/id=46ee85750c1b,S14,204,14.0,0.216,-0.1418,-0.2133,0.82,45.2,-0.5723,-0.3114,0.1312,-0.2451,1,-0.3114,-0.4062,False
S15::htf=h4/exp_k=1.5/stop=atr/exit=rr2/id=ac373f9fe529,S15,15356,1024.0,0.348,-0.0035,-0.0894,0.995,278.1,-0.1086,0.0081,-0.0157,-0.0029,1,-0.0157,0.0456,False
S15::htf=h4/exp_k=1.5/stop=atr/exit=rr3/id=156e0d2b8f7e,S15,13333,889.0,0.283,0.0086,-0.0776,1.012,296.0,-0.1483,0.0234,-0.0171,0.0195,2,-0.0171,0.0784,False
S15::htf=h4/exp_k=1.5/stop=atr/exit=trailing/id=f94c5c39ea68,S15,21109,1407.0,0.317,-0.1853,-0.2729,0.526,3913.4,-0.2982,-0.1769,-0.2027,-0.1762,0,-0.2027,-0.1633,False
S15::htf=h4/exp_k=1.5/stop=struct/exit=rr2/id=8b325961eb20,S15,9849,656.0,0.389,0.0084,-0.0478,1.015,197.3,-0.0964,0.0449,-0.0327,0.013,2,-0.0327,0.0226,False
S15::htf=h4/exp_k=1.5/stop=struct/exit=rr3/id=575feb9b44e2,S15,9152,610.0,0.348,0.0079,-0.0502,1.013,211.5,-0.1492,0.0546,-0.0435,0.0125,2,-0.0435,0.0372,False
S15::htf=h4/exp_k=1.5/stop=struct/exit=trailing/id=e85c8ae2e4f3,S15,21115,1407.0,0.316,-0.1027,-0.1541,0.536,2172.0,-0.1749,-0.095,-0.116,-0.0972,0,-0.116,-0.0913,False
S15::htf=h4/exp_k=2.0/stop=atr/exit=rr2/id=56b325295fca,S15,7876,525.0,0.347,-0.0021,-0.0885,0.997,111.7,-0.1069,0.0117,-0.0183,0.0003,2,-0.0183,0.0266,False
S15::htf=h4/exp_k=2.0/stop=atr/exit=rr3/id=c9628f9c3e55,S15,7229,482.0,0.28,0.0022,-0.0847,1.003,151.2,-0.1549,0.0344,-0.0235,-0.0043,1,-0.0235,0.0433,False
S15::htf=h4/exp_k=2.0/stop=atr/exit=trailing/id=ffb2c12e4698,S15,8759,584.0,0.324,-0.1666,-0.2544,0.569,1459.0,-0.2847,-0.1395,-0.1861,-0.1741,0,-0.1861,-0.188,False
S15::htf=h4/exp_k=2.0/stop=struct/exit=rr2/id=79ad7cfbce69,S15,5572,371.0,0.402,0.0043,-0.0387,1.008,136.5,-0.1005,0.0532,-0.0419,0.0015,2,-0.0419,0.0149,False
S15::htf=h4/exp_k=2.0/stop=struct/exit=rr3/id=c991e55d1d8c,S15,5264,351.0,0.366,-0.0074,-0.0514,0.987,164.3,-0.1654,0.0449,-0.0492,-0.0178,1,-0.0492,-0.0072,False
S15::htf=h4/exp_k=2.0/stop=struct/exit=trailing/id=c8175027c69a,S15,8759,584.0,0.323,-0.0776,-0.1192,0.566,679.5,-0.1363,-0.0594,-0.0907,-0.0827,0,-0.0907,-0.0886,False
S15::htf=h1/exp_k=1.5/stop=atr/exit=rr2/id=f921deafa374,S15,15370,1024.0,0.348,-0.0005,-0.0863,0.999,278.8,-0.1055,0.0076,-0.0153,0.0061,2,-0.0153,0.055,False
S15::htf=h1/exp_k=1.5/stop=atr/exit=rr3/id=af7a47fc7883,S15,13335,889.0,0.284,0.0143,-0.0719,1.02,302.9,-0.1424,0.0234,-0.0173,0.0367,2,-0.0173,0.1239,False
S15::htf=h1/exp_k=1.5/stop=atr/exit=trailing/id=3d62ddd9a828,S15,21128,1408.0,0.318,-0.183,-0.2706,0.531,3869.1,-0.2961,-0.1768,-0.2028,-0.1694,0,-0.2028,-0.1448,False
S15::htf=h1/exp_k=1.5/stop=struct/exit=rr2/id=5c0f0c8bea7c,S15,9800,653.0,0.39,0.0118,-0.0444,1.021,207.9,-0.0929,0.0431,-0.03,0.0223,2,-0.03,0.0792,False
S15::htf=h1/exp_k=1.5/stop=struct/exit=rr3/id=030bb8576890,S15,9099,606.0,0.349,0.0136,-0.0446,1.023,211.5,-0.143,0.0545,-0.0472,0.0336,2,-0.0472,0.0886,False
S15::htf=h1/exp_k=1.5/stop=struct/exit=trailing/id=22221a2bce90,S15,21134,1409.0,0.317,-0.1009,-0.1522,0.541,2135.9,-0.1731,-0.0951,-0.1159,-0.0918,0,-0.1159,-0.0797,False
S15::htf=h1/exp_k=2.0/stop=atr/exit=rr2/id=3cd6bbfec4b5,S15,7937,529.0,0.351,0.0094,-0.0768,1.014,90.3,-0.0948,0.0107,-0.0144,0.0318,2,-0.0144,0.0952,False
S15::htf=h1/exp_k=2.0/stop=atr/exit=rr3/id=e382f9edb6f3,S15,7275,485.0,0.284,0.0229,-0.0638,1.032,129.3,-0.1332,0.0312,-0.0196,0.0569,2,-0.0196,0.1677,False
S15::htf=h1/exp_k=2.0/stop=atr/exit=trailing/id=41a5ed66ea52,S15,8829,588.0,0.323,-0.1651,-0.2526,0.572,1457.9,-0.2834,-0.1401,-0.1887,-0.1665,0,-0.1887,-0.175,False
S15::htf=h1/exp_k=2.0/stop=struct/exit=rr2/id=1d163a6c6ded,S15,5572,371.0,0.403,0.0112,-0.0318,1.021,130.5,-0.0932,0.0532,-0.0419,0.0223,2,-0.0419,0.0769,False
S15::htf=h1/exp_k=2.0/stop=struct/exit=rr3/id=6388a42c389f,S15,5265,351.0,0.368,0.0032,-0.0409,1.006,150.7,-0.1543,0.0449,-0.0492,0.0139,2,-0.0492,0.0747,False
S15::htf=h1/exp_k=2.0/stop=struct/exit=trailing/id=2834060a4707,S15,8829,588.0,0.323,-0.0778,-0.1193,0.565,687.2,-0.1363,-0.0594,-0.0923,-0.0817,0,-0.0923,-0.0843,False
S16::level=pdh/mode=breakout/stop=atr/exit=rr2/id=393fe65826e6,S16,775,52.0,0.373,0.0795,0.0383,1.128,21.0,-0.0194,0.0447,0.0619,0.132,3,0.0447,0.1352,False
S16::level=pdh/mode=breakout/stop=atr/exit=time/id=632b508386aa,S16,791,53.0,0.336,0.1395,0.0978,1.217,26.5,-0.1737,0.0936,0.0701,0.2552,3,0.0701,0.2303,False
S16::level=pdh/mode=breakout/stop=level/exit=rr2/id=b199b1bfaaed,S16,1062,71.0,0.284,-0.2262,-0.4366,0.704,249.3,-0.3427,-0.3024,-0.2663,-0.1099,0,-0.3024,-0.1333,False
S16::level=pdh/mode=breakout/stop=level/exit=time/id=cbc63251c2c6,S16,1050,70.0,0.145,0.1967,0.0001,1.216,157.5,-0.7147,-0.1462,0.0024,0.734,2,-0.1462,0.5935,False
S16::level=pdh/mode=reject/stop=atr/exit=rr2/id=658bc52e380d,S16,783,52.0,0.361,0.0171,-0.0242,1.027,48.3,-0.0867,0.0545,-0.0606,0.0572,2,-0.0606,0.0334,False
S16::level=pdh/mode=reject/stop=atr/exit=time/id=4339b4e9d57d,S16,767,51.0,0.318,0.0142,-0.0275,1.022,68.5,-0.2956,0.0227,-0.0307,0.0509,2,-0.0307,0.0026,False
S16::level=pdh/mode=reject/stop=level/exit=rr2/id=412089fa9568,S16,1292,86.0,0.276,-0.2465,-0.4745,0.682,339.9,-0.3632,-0.2411,-0.338,-0.1602,0,-0.338,-0.1993,False
S16::level=pdh/mode=reject/stop=level/exit=time/id=737f9c3e1ff0,S16,1287,86.0,0.118,-0.075,-0.3631,0.921,252.6,-0.8616,-0.0574,-0.0947,-0.073,0,-0.0947,-0.2056,False
S16::level=pdl/mode=breakout/stop=atr/exit=rr2/id=b56862c6e902,S16,619,41.0,0.368,0.0281,-0.0162,1.045,31.1,-0.0725,0.0199,0.1321,-0.0675,2,-0.0675,-0.0628,False
S16::level=pdl/mode=breakout/stop=atr/exit=time/id=e2c580e49857,S16,632,42.0,0.361,0.0152,-0.0296,1.025,35.8,-0.2202,-0.0086,0.0706,-0.0166,1,-0.0166,-0.0296,False
S16::level=pdl/mode=breakout/stop=level/exit=rr2/id=82f6223f230c,S16,880,59.0,0.327,-0.166,-0.3339,0.76,150.1,-0.2797,-0.2992,-0.0489,-0.1495,0,-0.2992,-0.1208,False
S16::level=pdl/mode=breakout/stop=level/exit=time/id=9bd222e9b45d,S16,880,59.0,0.214,0.1253,-0.0494,1.156,66.6,-0.633,-0.0103,0.0504,0.3362,2,-0.0103,0.3258,False
S16::level=pdl/mode=reject/stop=atr/exit=rr2/id=a18cfb9b6310,S16,615,41.0,0.332,-0.0617,-0.1001,0.906,75.2,-0.1676,-0.1024,-0.0335,-0.0493,0,-0.1024,0.0368,False
S16::level=pdl/mode=reject/stop=atr/exit=time/id=19b92339e1e9,S16,617,41.0,0.306,-0.0709,-0.1109,0.892,91.8,-0.3468,-0.0231,-0.1041,-0.0857,0,-0.1041,-0.0448,False
S16::level=pdl/mode=reject/stop=level/exit=rr2/id=f3eeb519bf00,S16,1067,71.0,0.263,-0.2779,-0.4938,0.644,311.2,-0.3966,-0.2942,-0.3149,-0.2243,0,-0.3149,-0.2557,False
S16::level=pdl/mode=reject/stop=level/exit=time/id=08a878babfb2,S16,1051,70.0,0.116,-0.0221,-0.2715,0.976,277.2,-0.8526,0.1226,-0.2602,0.0708,2,-0.2602,0.0135,False
S16::level=pd_open/mode=breakout/stop=atr/exit=rr2/id=bb037b85143f,S16,762,51.0,0.341,-0.0354,-0.0827,0.946,37.8,-0.142,-0.0727,0.0053,-0.0387,1,-0.0727,-0.0614,False
S16::level=pd_open/mode=breakout/stop=atr/exit=time/id=e84e8b77b898,S16,774,52.0,0.302,0.0244,-0.023,1.036,34.5,-0.3076,0.0137,0.0347,0.0249,3,0.0137,0.0251,False
S16::level=pd_open/mode=breakout/stop=level/exit=rr2/id=e277e582efea,S16,1115,74.0,0.276,-0.2808,-0.4915,0.633,320.2,-0.3988,-0.3458,-0.2202,-0.2764,0,-0.3458,-0.3147,False
S16::level=pd_open/mode=breakout/stop=level/exit=time/id=51bfc4cd8d48,S16,1115,74.0,0.129,0.0415,-0.1848,1.046,152.7,-0.8398,0.1057,0.2001,-0.1818,2,-0.1818,-0.0685,False
S16::level=pd_open/mode=reject/stop=atr/exit=rr2/id=156071e50766,S16,777,52.0,0.378,0.0674,0.0229,1.109,23.0,-0.0318,0.1512,0.0218,0.0293,3,0.0218,0.0285,False
S16::level=pd_open/mode=reject/stop=atr/exit=time/id=5b706f523a90,S16,772,51.0,0.332,0.0419,-0.0034,1.066,50.1,-0.2569,0.2,-0.0766,0.0017,2,-0.0766,-0.043,False
S16::level=pd_open/mode=reject/stop=level/exit=rr2/id=967ea06ab8ff,S16,1428,95.0,0.262,-0.2938,-0.5216,0.63,419.3,-0.4134,-0.2663,-0.2771,-0.3381,0,-0.3381,-0.3009,False
S16::level=pd_open/mode=reject/stop=level/exit=time/id=c3a3d3c36bfd,S16,1417,94.0,0.107,-0.2226,-0.4302,0.77,439.5,-0.9331,-0.18,-0.4593,-0.0286,0,-0.4593,-0.1777,False
S16::level=pd_close/mode=breakout/stop=atr/exit=rr2/id=0bcbf075211c,S16,1697,113.0,0.377,0.0844,0.0286,1.136,64.1,-0.0153,-0.0006,0.1448,0.109,2,-0.0006,0.1067,False
S16::level=pd_close/mode=breakout/stop=atr/exit=time/id=8b586b06d4c0,S16,1794,120.0,0.33,0.1666,0.1095,1.255,40.5,-0.1684,0.1083,0.1974,0.1941,3,0.1083,0.1938,False
S16::level=pd_close/mode=breakout/stop=level/exit=rr2/id=8e242f6b5f8c,S16,2578,172.0,0.307,-0.1722,-0.4209,0.773,453.9,-0.2853,-0.2556,-0.1862,-0.0748,0,-0.2556,-0.0959,False
S16::level=pd_close/mode=breakout/stop=level/exit=time/id=3d8c3544ab5f,S16,2568,171.0,0.129,0.2608,-0.0146,1.275,287.7,-0.7462,-0.1879,0.2654,0.7049,2,-0.1879,0.6661,False
S16::level=pd_close/mode=reject/stop=atr/exit=rr2/id=8a89b715756b,S16,1935,129.0,0.321,-0.0777,-0.1319,0.886,166.0,-0.1859,-0.1085,-0.074,-0.0504,0,-0.1085,-0.0436,False
S16::level=pd_close/mode=reject/stop=atr/exit=time/id=6dba9921916e,S16,1986,132.0,0.261,-0.1016,-0.1578,0.859,303.9,-0.4173,-0.135,-0.2291,0.0594,1,-0.2291,0.0382,False
S16::level=pd_close/mode=reject/stop=level/exit=rr2/id=7d038552a3dd,S16,3495,233.0,0.27,-0.2874,-0.5647,0.641,1010.3,-0.4068,-0.3144,-0.2958,-0.252,0,-0.3144,-0.2511,False
S16::level=pd_close/mode=reject/stop=level/exit=time/id=1dde601437aa,S16,3452,230.0,0.094,-0.1596,-0.4631,0.839,598.5,-0.9612,-0.3122,-0.1106,-0.0561,0,-0.3122,-0.1036,False
S16::level=pd_mid/mode=breakout/stop=atr/exit=rr2/id=e627a52023e6,S16,1071,71.0,0.34,-0.0383,-0.0854,0.942,75.3,-0.1442,-0.003,-0.0473,-0.0645,0,-0.0645,-0.0694,False
S16::level=pd_mid/mode=breakout/stop=atr/exit=time/id=5ccacc4eb3c6,S16,1110,74.0,0.307,0.0241,-0.0238,1.036,62.9,-0.2945,0.0511,0.0241,-0.0029,2,-0.0029,-0.025,False
S16::level=pd_mid/mode=breakout/stop=level/exit=rr2/id=002093a01023,S16,1607,107.0,0.279,-0.2531,-0.4864,0.674,426.1,-0.3707,-0.3086,-0.2538,-0.1968,0,-0.3086,-0.2221,False
S16::level=pd_mid/mode=breakout/stop=level/exit=time/id=8e602aa7edd0,S16,1604,107.0,0.118,0.0662,-0.2447,1.07,196.3,-0.8629,0.4767,-0.1317,-0.1467,1,-0.1467,-0.1518,False
S16::level=pd_mid/mode=reject/stop=atr/exit=rr2/id=14e48f7b0fe4,S16,1202,80.0,0.33,-0.0541,-0.1008,0.919,94.4,-0.1619,-0.0907,-0.0735,0.002,1,-0.0907,0.0078,False
S16::level=pd_mid/mode=reject/stop=atr/exit=time/id=abca2f67a8ea,S16,1229,82.0,0.289,-0.0429,-0.0901,0.939,107.5,-0.341,-0.0296,-0.1305,0.0316,1,-0.1305,0.0014,False
S16::level=pd_mid/mode=reject/stop=level/exit=rr2/id=bd4c35cd67f0,S16,2131,142.0,0.267,-0.2829,-0.5334,0.643,623.6,-0.4021,-0.293,-0.285,-0.2708,0,-0.293,-0.2671,False
S16::level=pd_mid/mode=reject/stop=level/exit=time/id=87daea156d82,S16,2120,141.0,0.103,0.0021,-0.2766,1.002,508.0,-0.9105,-0.0179,-0.0961,0.1206,1,-0.0961,0.0898,False
S17::level=pw_high/mode=breakout/stop=atr/exit=rr2/id=3cf289079abb,S17,314,21.0,0.376,0.0497,0.0111,1.08,20.9,-0.0479,0.1806,0.0986,-0.1317,2,-0.1317,-0.0377,False
S17::level=pw_high/mode=breakout/stop=atr/exit=rr3/id=32f61005d21e,S17,312,21.0,0.324,0.095,0.0562,1.142,37.7,-0.0515,0.2549,0.1932,-0.1631,2,-0.1631,-0.0783,False
S17::level=pw_high/mode=breakout/stop=atr/exit=time/id=1a970484b4c4,S17,326,22.0,0.344,0.2081,0.1691,1.329,27.5,-0.1221,0.2951,0.3085,0.0188,3,0.0188,0.0443,False
S17::level=pw_high/mode=breakout/stop=level/exit=rr2/id=8e505c486732,S17,443,30.0,0.314,-0.1319,-0.3306,0.821,62.4,-0.243,-0.1691,-0.0104,-0.2169,0,-0.2169,-0.1303,False
S17::level=pw_high/mode=breakout/stop=level/exit=rr3/id=07492e6a10b3,S17,443,30.0,0.264,-0.036,-0.228,0.954,33.0,-0.1942,-0.0529,0.0795,-0.1353,1,-0.1353,-0.0312,False
S17::level=pw_high/mode=breakout/stop=level/exit=time/id=596b48794dd2,S17,443,30.0,0.147,0.4884,0.2694,1.54,33.4,-0.6456,1.062,0.3028,0.0978,3,0.0978,0.1881,False
S17::level=pw_high/mode=reject/stop=atr/exit=rr2/id=e1cacf17ee34,S17,358,24.0,0.394,0.1037,0.0679,1.173,26.6,0.0093,0.0822,0.2374,-0.0084,2,-0.0084,0.1008,True
S17::level=pw_high/mode=reject/stop=atr/exit=rr3/id=e1a1b035b2c4,S17,345,23.0,0.328,0.0701,0.0346,1.106,44.6,-0.0816,0.0366,0.3407,-0.1672,2,-0.1672,0.0102,False
S17::level=pw_high/mode=reject/stop=atr/exit=time/id=f5afb9813f83,S17,374,25.0,0.35,0.1143,0.0771,1.184,43.6,-0.1724,0.0977,0.3694,-0.1263,2,-0.1263,0.0234,False
S17::level=pw_high/mode=reject/stop=level/exit=rr2/id=d4ebd5de4eda,S17,622,41.0,0.305,-0.1632,-0.376,0.78,112.6,-0.2763,-0.3023,-0.0363,-0.1502,0,-0.3023,-0.0645,False
S17::level=pw_high/mode=reject/stop=level/exit=rr3/id=d0def30800cb,S17,622,41.0,0.256,-0.0872,-0.3,0.89,76.7,-0.2488,-0.1806,0.0986,-0.1792,1,-0.1806,-0.0493,False
S17::level=pw_high/mode=reject/stop=level/exit=time/id=49ace1f70a44,S17,620,41.0,0.152,0.144,-0.0689,1.161,77.6,-0.6755,0.1022,0.2707,0.0589,3,0.0589,0.1602,False
S17::level=pw_low/mode=breakout/stop=atr/exit=rr2/id=0844bea87b6d,S17,216,14.0,0.296,-0.1759,-0.2155,0.748,47.9,-0.2814,-0.3479,-0.0553,-0.1244,0,-0.3479,-0.1532,False
S17::level=pw_low/mode=breakout/stop=atr/exit=rr3/id=9e787294901a,S17,213,14.0,0.254,-0.1644,-0.2045,0.777,49.2,-0.3201,-0.3745,0.0086,-0.1274,1,-0.3745,-0.1353,False
S17::level=pw_low/mode=breakout/stop=atr/exit=time/id=a796bc2ad97e,S17,218,15.0,0.326,-0.0181,-0.0576,0.973,33.3,-0.3082,-0.2905,0.1584,0.0792,2,-0.2905,0.0782,False
S17::level=pw_low/mode=breakout/stop=level/exit=rr2/id=24a7bed581c8,S17,302,20.0,0.265,-0.3154,-0.4971,0.585,100.2,-0.4361,-0.5386,-0.0607,-0.3472,0,-0.5386,-0.2529,False
S17::level=pw_low/mode=breakout/stop=level/exit=rr3/id=e8a7b6a062cc,S17,302,20.0,0.222,-0.298,-0.4731,0.63,96.0,-0.4698,-0.5725,-0.0302,-0.2912,0,-0.5725,-0.1968,False
S17::level=pw_low/mode=breakout/stop=level/exit=time/id=bb2c5c9975fa,S17,302,20.0,0.156,0.3404,0.1388,1.395,54.7,-0.7635,-0.3701,1.3518,0.0365,2,-0.3701,0.6234,False
S17::level=pw_low/mode=reject/stop=atr/exit=rr2/id=7e021251f9b2,S17,226,15.0,0.358,0.003,-0.036,1.005,24.9,-0.099,0.0622,0.1256,-0.1794,2,-0.1794,-0.0282,False
S17::level=pw_low/mode=reject/stop=atr/exit=rr3/id=db1861ef8c0e,S17,216,14.0,0.315,0.0114,-0.0272,1.017,29.6,-0.1336,0.1109,0.1718,-0.2486,2,-0.2486,-0.0228,False
S17::level=pw_low/mode=reject/stop=atr/exit=time/id=4d4fb7453d08,S17,230,15.0,0.357,0.1428,0.1038,1.234,25.4,-0.169,0.2827,0.3254,-0.184,2,-0.184,-0.0005,False
S17::level=pw_low/mode=reject/stop=level/exit=rr2/id=cc2b76158c0a,S17,420,28.0,0.264,-0.2782,-0.4724,0.646,126.4,-0.3978,-0.282,-0.2029,-0.3497,0,-0.3497,-0.2993,False
S17::level=pw_low/mode=reject/stop=level/exit=rr3/id=89fd2d4a395f,S17,420,28.0,0.224,-0.1911,-0.3781,0.769,101.8,-0.3586,-0.2211,-0.0375,-0.3147,0,-0.3147,-0.2196,False
S17::level=pw_low/mode=reject/stop=level/exit=time/id=375320ab4166,S17,418,28.0,0.124,-0.0535,-0.2575,0.942,92.5,-0.8017,0.1244,0.2207,-0.5068,2,-0.5068,-0.355,False
S18::hour=0/side=up/stop=atr/exit=rr2/id=18995ee3f508,S18,3868,258.0,0.344,-0.0075,-0.1227,0.989,190.8,-0.1127,-0.0069,-0.0742,0.0587,1,-0.0742,0.1139,False
S18::hour=0/side=up/stop=atr/exit=time/id=2f80a0854e1a,S18,3868,258.0,0.302,0.067,-0.0482,1.095,106.8,-0.2511,0.0787,-0.0304,0.1528,2,-0.0304,0.1595,False
S18::hour=0/side=down/stop=atr/exit=rr2/id=3933c532ec9c,S18,3868,258.0,0.328,-0.0584,-0.1737,0.915,253.9,-0.1661,-0.0622,-0.0257,-0.0874,0,-0.0874,-0.0683,False
S18::hour=0/side=down/stop=atr/exit=time/id=7519e0304882,S18,3868,258.0,0.275,-0.08,-0.1952,0.89,367.0,-0.3884,-0.0814,-0.0452,-0.1133,0,-0.1133,0.0006,False
