object,family,mechanism,feature,n_bins,omni_p,best_pos_bin,best_pos_exp,best_pos_N,best_pos_days,best_pos_lift,best_pos_z,pooled_exp,rank,bh_thresh,fdr_sig
OBEXEC_B,OBEXEC_B,M14_REFERENCE_LEVEL,f035,5,0.3162304280488537,,,0,0,,,-0.26565881262113494,1514,0.014628019323671498,False
S31::9584b16899ad,S31,M06_SESSION_TIME,f007,5,0.3167716487196559,,,0,0,,,-0.24685756551201846,1515,0.01463768115942029,False
S3::37a51a4fd454,S3,M03_BREAKOUT_RETEST,f043,5,0.3175719346802719,,,0,0,,,-0.36524044468647615,1516,0.014647342995169083,False
S20::3a706309724e,S20,M21_META_ROUTER,f035,5,0.31836706342940335,2.0,0.046634019699539474,285,187,0.13403482335357678,1.5795538318058384,-0.062153001502173844,1517,0.014657004830917876,False
S31::555f488885b1,S31,M06_SESSION_TIME,f007,5,0.3185776754213854,,,0,0,,,-0.25556162582555575,1518,0.014666666666666668,False
S20::3a706309724e,S20,M21_META_ROUTER,f007,5,0.3186336777375276,4.0,0.04849078410690527,220,143,0.1294694877235396,1.350408828236632,-0.062153001502173844,1519,0.014676328502415459,False
HTF_TGT_BREAK,HTF_TGT_BREAK,M03_BREAKOUT_RETEST,f042,4,0.31979057602090144,1.0,0.104029498844266,70,67,0.14965920541166497,1.7509899335539587,-0.022855479656928215,1520,0.014685990338164251,False
SESS_B,SESS_B,M06_SESSION_TIME,f008,5,0.32048356843485504,,,0,0,,,-0.3656137311760934,1521,0.014695652173913044,False
S30::282a94fa23d8,S30,M06_SESSION_TIME,f031,2,0.3211577245359436,,,0,0,,,-0.146454009554978,1522,0.014705314009661836,False
S23::866611e1c7db,S23,M04_VOLATILITY_COMPRESSION_EXPANSION,f026,5,0.3213522530368196,,,0,0,,,-0.17687497367340774,1523,0.014714975845410629,False
S46::28bd0e966c33,S46,M03_BREAKOUT_RETEST,f020,5,0.32448074952575845,0.0,0.013555741607352857,693,507,0.05790477541741658,1.5059050850010967,-0.03691241235634437,1524,0.01472463768115942,False
S3::7aafa506c507,S3,M03_BREAKOUT_RETEST,f042,5,0.32480388030846186,,,0,0,,,-0.3737354389272471,1525,0.014734299516908212,False
S6::a461ec93f607,S6,M06_SESSION_TIME,f005,4,0.3252863413988214,,,0,0,,,-0.5128074236968724,1526,0.014743961352657004,False
S19::762b6018f2c5,S19,M15_GAP,f020,1,0.3255064098395586,,,0,0,,,-0.2669320577565558,1527,0.014753623188405798,False
S5::15be26301532,S5,M05_OPENING_RANGE,f006,5,0.3268534495272424,0.0,0.006495923650143541,649,595,0.05449718582961858,1.0295762736853535,-0.03342225409892166,1528,0.01476328502415459,False
S19::762b6018f2c5,S19,M15_GAP,f027,1,0.3270134671062159,,,0,0,,,-0.2669320577565558,1529,0.014772946859903383,False
OBR_A_limit,OBR_A_limit,M14_REFERENCE_LEVEL,f039,3,0.33007341802808066,,,0,0,,,-0.06732270034263796,1530,0.014782608695652176,False
S9::731bd4dd4aa4,S9,M09_MTF_ALIGNMENT,f016,4,0.3310159375335484,2.0,0.1112992626889985,299,244,0.13485584666495085,1.7349255984260235,0.002918726695630246,1531,0.014792270531400968,False
S43::6aacd27a298d,S43,M18_OSCILLATOR_DIVERGENCE,f031,2,0.33130477385058166,,,0,0,,,-0.3255470396563592,1532,0.014801932367149759,False
SESS_C,SESS_C,M06_SESSION_TIME,f027,5,0.33194937630960375,,,0,0,,,-0.2791331001590712,1533,0.014811594202898551,False
S11::576394ea476f,S11,M11_STRUCTURE_BREAK_REVERSAL,f019,12,0.33325130402871395,0.0,0.00787428364474679,440,297,0.0722131062697231,1.4717388079872402,-0.05809888414133959,1534,0.014821256038647344,False
S26::f196a9ae20d6,S26,M16_AUCTION_VALUE,f030,5,0.33339149581679495,,,0,0,,,-0.1791938310904777,1535,0.014830917874396136,False
S1::11c4710e404e,S1,M01_LIQUIDITY_SWEEP,f012,5,0.3334236325248474,,,0,0,,,-0.1687544865282243,1536,0.014840579710144929,False
S12::061854e10b15,S12,M12_RANGE_ROTATION,f044,5,0.3335129884322363,,,0,0,,,-0.24240894300199123,1537,0.01485024154589372,False
S11::576394ea476f,S11,M11_STRUCTURE_BREAK_REVERSAL,f036,5,0.33564704316830785,,,0,0,,,-0.05809888414133959,1538,0.014859903381642512,False
S6::a461ec93f607,S6,M06_SESSION_TIME,f038,5,0.3369112807128982,,,0,0,,,-0.5128074236968724,1539,0.014869565217391304,False
S3::7aafa506c507,S3,M03_BREAKOUT_RETEST,f010,5,0.3369580650847315,,,0,0,,,-0.3737354389272471,1540,0.014879227053140097,False
S20::3a706309724e,S20,M21_META_ROUTER,f001,5,0.3376093220082177,2.0,0.04606589579291314,313,109,0.13644599300622218,1.8281845137199262,-0.062153001502173844,1541,0.014888888888888889,False
S1::11c4710e404e,S1,M01_LIQUIDITY_SWEEP,f014,5,0.3377972707689647,,,0,0,,,-0.1687544865282243,1542,0.014898550724637683,False
OBEXEC_D,OBEXEC_D,M14_REFERENCE_LEVEL,f024,2,0.3384521272386154,,,0,0,,,-0.18525611422496036,1543,0.014908212560386476,False
S3::7aafa506c507,S3,M03_BREAKOUT_RETEST,f012,5,0.3389587404325123,,,0,0,,,-0.3737354389272471,1544,0.014917874396135268,False
S50::9cc65b2c5452,S50,M20_CANDLESTICK_PATTERN,f041,5,0.33954881032012274,,,0,0,,,-0.6026326920420786,1545,0.014927536231884059,False
S30::282a94fa23d8,S30,M06_SESSION_TIME,f039,2,0.34034424975147415,,,0,0,,,-0.146454009554978,1546,0.014937198067632851,False
SESS_A,SESS_A,M06_SESSION_TIME,f016,3,0.3418378352926519,3.0,0.05076006012758293,761,761,0.05321237999161728,1.1315180061201775,0.009844862393366436,1547,0.014946859903381644,False
S8::ec037f864152,S8,M08_EXTENSION_MEAN_REVERSION,f010,5,0.3420796384210445,,,0,0,,,-0.14407963683864652,1548,0.014956521739130436,False
S12::884efeda36f3,S12,M12_RANGE_ROTATION,f016,5,0.3422660377890441,,,0,0,,,-0.23235864181773025,1549,0.014966183574879229,False
S46::28bd0e966c33,S46,M03_BREAKOUT_RETEST,f008,5,0.3424920990476066,3.0,0.00850649037043772,1095,1025,0.056982189982263697,1.8217138206105565,-0.03691241235634437,1550,0.01497584541062802,False
OBEXEC_B,OBEXEC_B,M14_REFERENCE_LEVEL,f002,5,0.3428683577017555,,,0,0,,,-0.26565881262113494,1551,0.014985507246376812,False
S29::10d4532019fd,S29,M06_SESSION_TIME,f024,2,0.343219463230648,,,0,0,,,-0.12392098594191271,1552,0.014995169082125604,False
S6::7199b701458a,S6,M06_SESSION_TIME,f017,3,0.34372346296567446,,,0,0,,,-0.5031640871587263,1553,0.015004830917874397,False
S41::73a2a8a65e5e,S41,M17_VOLUME_PARTICIPATION,f006,5,0.3438084442400724,,,0,0,,,-0.391199701626434,1554,0.015014492753623189,False
S24::a20c02d14359,S24,M06_SESSION_TIME,f046,2,0.34396270489406877,,,0,0,,,-0.11455623302072095,1555,0.01502415458937198,False
S29::10d4532019fd,S29,M06_SESSION_TIME,f010,5,0.34548073634075305,0.0,0.044936745046191544,146,146,0.2075598168974657,1.7113156443484845,-0.12392098594191271,1556,0.015033816425120772,False
OBEXEC_C,OBEXEC_C,M14_REFERENCE_LEVEL,f013,5,0.3460199701274924,0.0,0.08375403054644154,72,67,0.3009201362898817,1.5915885036558026,-0.20573875879572312,1557,0.015043478260869565,False
S5::15be26301532,S5,M05_OPENING_RANGE,f008,4,0.34691732582323986,2.0,0.027392762923752506,549,543,0.07860268049920488,1.3519501167458683,-0.03342225409892166,1558,0.015053140096618359,False
S20::3a706309724e,S20,M21_META_ROUTER,f022,3,0.3474936614229085,,,0,0,,,-0.062153001502173844,1559,0.015062801932367151,False
S14::dc07a2d5d013,S14,M08_EXTENSION_MEAN_REVERSION,f012,4,0.3505557680917546,3.0,0.18231755443796482,47,46,0.26500645046173327,1.3782085869997571,-0.07335208704947947,1560,0.015072463768115944,False
S1::11c4710e404e,S1,M01_LIQUIDITY_SWEEP,f005,5,0.3518095372426677,,,0,0,,,-0.1687544865282243,1561,0.015082125603864736,False
S40::43b9c7dbd606,S40,M21_META_ROUTER,f036,5,0.35240685201702426,,,0,0,,,-0.1929964957240371,1562,0.015091787439613528,False
SESS_E,SESS_E,M06_SESSION_TIME,f022,5,0.35241099923793096,4.0,0.07296699107002234,65,65,0.2607780043648103,1.4186168762446705,-0.1706719129068075,1563,0.01510144927536232,False
SESS_B,SESS_B,M06_SESSION_TIME,f046,2,0.3531499443461259,,,0,0,,,-0.3656137311760934,1564,0.015111111111111112,False
S1::4b7c6d5c6035,S1,M01_LIQUIDITY_SWEEP,f033,5,0.35421617689305407,,,0,0,,,-0.2084882388941829,1565,0.015120772946859904,False
S4::cf232107e3b5,S4,M04_VOLATILITY_COMPRESSION_EXPANSION,f035,5,0.35454855839218924,,,0,0,,,-0.22398750302820006,1566,0.015130434782608696,False
S41::73a2a8a65e5e,S41,M17_VOLUME_PARTICIPATION,f033,5,0.35534055291182143,,,0,0,,,-0.391199701626434,1567,0.015140096618357489,False
S29::10d4532019fd,S29,M06_SESSION_TIME,f012,5,0.3561649781016385,3.0,0.1414546828141784,84,84,0.2972663070615441,1.803989228218418,-0.12392098594191271,1568,0.01514975845410628,False
SESS_A,SESS_A,M06_SESSION_TIME,f039,3,0.3565489923389844,3.0,0.13004637531133356,157,157,0.12621925447667914,1.208552856455826,0.009844862393366436,1569,0.015159420289855072,False
S18::3933c532ec9c,S18,M06_SESSION_TIME,f004,5,0.35656911379250866,,,0,0,,,-0.27062340875942975,1570,0.015169082125603865,False
S51::049ca99687f4,S51,M06_SESSION_TIME,f024,2,0.35706059848048444,,,0,0,,,-0.18209800690149575,1571,0.015178743961352657,False
S8::b7adfd7f9d4f,S8,M08_EXTENSION_MEAN_REVERSION,f042,5,0.3571297109260807,,,0,0,,,-0.1740521879042388,1572,0.01518840579710145,False
S31::555f488885b1,S31,M06_SESSION_TIME,f031,2,0.3576691749724974,,,0,0,,,-0.25556162582555575,1573,0.015198067632850244,False
S39::cdecf371316b,S39,M07_TREND_CONTINUATION,f002,5,0.3584290206850116,,,0,0,,,-0.15729102688266258,1574,0.015207729468599036,False
S42::a347eead7c5d,S42,M08_EXTENSION_MEAN_REVERSION,f026,5,0.35994416588614575,3.0,0.027916628467873968,263,243,0.14699032867140563,1.7991887198888523,-0.10211823685240022,1575,0.015217391304347828,False
SESS_D,SESS_D,M06_SESSION_TIME,f010,5,0.36013549146735047,1.0,0.040825168006254735,606,606,0.08631537623468807,1.5636287712744825,-0.0267017319359689,1576,0.01522705314009662,False
S30::282a94fa23d8,S30,M06_SESSION_TIME,f040,3,0.36037773526174055,,,0,0,,,-0.146454009554978,1577,0.015236714975845412,False
HTF_RECLAIM,HTF_RECLAIM,M11_STRUCTURE_BREAK_REVERSAL,f017,24,0.360954752367995,21.0,0.16761297044409587,42,42,0.26945354233987784,1.2028681633790357,-0.10018457997622172,1578,0.015246376811594204,False
HTF_RECLAIM,HTF_RECLAIM,M11_STRUCTURE_BREAK_REVERSAL,f011,24,0.360954752367995,43.0,0.10686390697876408,35,35,0.2081143344389429,0.8581916934233629,-0.10018457997622172,1579,0.015256038647342996,False
S44::3d6f380511c2,S44,M17_VOLUME_PARTICIPATION,f033,5,0.36331106765482124,,,0,0,,,-0.16988540301205682,1580,0.015265700483091789,False
S21::b61f7b31fafc,S21,M01_LIQUIDITY_SWEEP,f035,5,0.3633218186583087,,,0,0,,,-0.2797389306514087,1581,0.01527536231884058,False
S21::6ddb75c3f9b1,S21,M01_LIQUIDITY_SWEEP,f035,5,0.3633768818063188,,,0,0,,,-0.3144243577251478,1582,0.015285024154589372,False
S6::a461ec93f607,S6,M06_SESSION_TIME,f042,5,0.36421531555209885,,,0,0,,,-0.5128074236968724,1583,0.015294685990338164,False
S18::3933c532ec9c,S18,M06_SESSION_TIME,f019,12,0.36682302868324523,,,0,0,,,-0.27062340875942975,1584,0.015304347826086957,False
S16::393fe65826e6,S16,M14_REFERENCE_LEVEL,f015,2,0.36685448314392755,1.0,0.06478610600912645,146,125,0.07538386659958678,0.6071750779593008,0.0036035871818489063,1585,0.01531400966183575,False
S14::dc07a2d5d013,S14,M08_EXTENSION_MEAN_REVERSION,f006,5,0.3668941975086637,0.0,0.07019373364556489,196,162,0.1682690024667743,1.790467175853257,-0.07335208704947947,1586,0.01532367149758454,False
SESS_E,SESS_E,M06_SESSION_TIME,f004,5,0.3673134586119742,4.0,0.061624788281849245,106,106,0.26018282839816703,1.7899453851464513,-0.1706719129068075,1587,0.015333333333333332,False
S2::2c6012247423,S2,M02_FAILED_BREAKOUT_FADE,f016,5,0.3681808542750242,,,0,0,,,-0.1792331034018087,1588,0.015342995169082125,False
S29::bd28e989b4eb,S29,M06_SESSION_TIME,f022,5,0.3682481618538125,0.0,0.04682016257390478,124,124,0.2386857868648684,1.788783852943798,-0.15406608716293854,1589,0.015352657004830919,False
S8::b7adfd7f9d4f,S8,M08_EXTENSION_MEAN_REVERSION,f033,5,0.36856365863935814,,,0,0,,,-0.1740521879042388,1590,0.015362318840579712,False
S21::6ddb75c3f9b1,S21,M01_LIQUIDITY_SWEEP,f026,5,0.3686169376096049,0.0,0.004921830372511448,72,60,0.3210534145264558,1.7883262477653539,-0.3144243577251478,1591,0.015371980676328504,False
SESS_D,SESS_D,M06_SESSION_TIME,f032,5,0.3686319675106553,3.0,0.03999609603386564,572,572,0.08394518673961093,1.5444087492453498,-0.0267017319359689,1592,0.015381642512077296,False
S45::4809d6e42bc2,S45,M19_SEQUENCE_RUNLENGTH,f009,5,0.3686628699092842,,,0,0,,,-0.16257469442432315,1593,0.015391304347826089,False
SESS_B,SESS_B,M06_SESSION_TIME,f035,5,0.36875624550675834,,,0,0,,,-0.3656137311760934,1594,0.01540096618357488,False
S48::6d74b2000433,S48,M04_VOLATILITY_COMPRESSION_EXPANSION,f002,5,0.36970974513443444,,,0,0,,,-0.16428795833193302,1595,0.015410628019323672,False
S28::b2a817579286,S28,M16_AUCTION_VALUE,f032,5,0.3697111591470481,,,0,0,,,-0.1509808226383693,1596,0.015420289855072464,False
S44::3d6f380511c2,S44,M17_VOLUME_PARTICIPATION,f008,5,0.3700120520748573,,,0,0,,,-0.16988540301205682,1597,0.015429951690821257,False
SESS_C,SESS_C,M06_SESSION_TIME,f005,4,0.3702747898390326,1.0,0.11822288171968864,40,40,0.40666174257849663,1.6820007346365824,-0.2791331001590712,1598,0.01543961352657005,False
S1::4b7c6d5c6035,S1,M01_LIQUIDITY_SWEEP,f036,5,0.37034628517073065,,,0,0,,,-0.2084882388941829,1599,0.01544927536231884,False
OBEXEC_B,OBEXEC_B,M14_REFERENCE_LEVEL,f005,4,0.37094059675886193,,,0,0,,,-0.26565881262113494,1600,0.015458937198067632,False
S12::061854e10b15,S12,M12_RANGE_ROTATION,f011,48,0.37290849073877297,,,0,0,,,-0.24240894300199123,1601,0.015468599033816425,False
S43::6aacd27a298d,S43,M18_OSCILLATOR_DIVERGENCE,f019,12,0.37322068819094856,,,0,0,,,-0.3255470396563592,1602,0.015478260869565217,False
S38::3029c9493a71,S38,M07_TREND_CONTINUATION,f022,5,0.3742863086370385,,,0,0,,,-0.09395247678451399,1603,0.01548792270531401,False
S14::dc07a2d5d013,S14,M08_EXTENSION_MEAN_REVERSION,f031,2,0.3758123291228834,,,0,0,,,-0.07335208704947947,1604,0.015497584541062804,False
S29::10d4532019fd,S29,M06_SESSION_TIME,f022,5,0.3762254931742559,4.0,0.052217604466395534,143,143,0.21549455670266462,1.7789674497395493,-0.12392098594191271,1605,0.015507246376811596,False
S1::4b7c6d5c6035,S1,M01_LIQUIDITY_SWEEP,f001,5,0.376585923402577,,,0,0,,,-0.2084882388941829,1606,0.015516908212560389,False
SESS_B,SESS_B,M06_SESSION_TIME,f040,5,0.3771434060416423,,,0,0,,,-0.3656137311760934,1607,0.01552657004830918,False
HTF_RECLAIM,HTF_RECLAIM,M11_STRUCTURE_BREAK_REVERSAL,f013,5,0.37757155881103954,,,0,0,,,-0.10018457997622172,1608,0.015536231884057972,False
S28::b2a817579286,S28,M16_AUCTION_VALUE,f022,5,0.37864732533263057,,,0,0,,,-0.1509808226383693,1609,0.015545893719806764,False
HTF_RECLAIM,HTF_RECLAIM,M11_STRUCTURE_BREAK_REVERSAL,f044,5,0.3792128342099277,,,0,0,,,-0.10018457997622172,1610,0.015555555555555557,False
S12::061854e10b15,S12,M12_RANGE_ROTATION,f020,5,0.3799376963611012,,,0,0,,,-0.24240894300199123,1611,0.01556521739130435,False
S24::a20c02d14359,S24,M06_SESSION_TIME,f034,3,0.3807722513267149,,,0,0,,,-0.11455623302072095,1612,0.01557487922705314,False
S9::731bd4dd4aa4,S9,M09_MTF_ALIGNMENT,f003,5,0.38100090496085315,4.0,0.06165907693842624,349,249,0.07620234533200879,1.0236072826368692,0.002918726695630246,1613,0.015584541062801932,False
S39::cdecf371316b,S39,M07_TREND_CONTINUATION,f043,5,0.3813626830429173,,,0,0,,,-0.15729102688266258,1614,0.015594202898550725,False
SESS_B,SESS_B,M06_SESSION_TIME,f012,5,0.38220873578553416,,,0,0,,,-0.3656137311760934,1615,0.015603864734299517,False
S23::866611e1c7db,S23,M04_VOLATILITY_COMPRESSION_EXPANSION,f003,5,0.38261004263794307,,,0,0,,,-0.17687497367340774,1616,0.01561352657004831,False
S6::a461ec93f607,S6,M06_SESSION_TIME,f028,3,0.3829538498800602,,,0,0,,,-0.5128074236968724,1617,0.0156231884057971,False
S31::9584b16899ad,S31,M06_SESSION_TIME,f012,5,0.3834692976605669,1.0,0.13775803914246046,41,41,0.4117105183844336,1.7701998187439223,-0.24685756551201846,1618,0.015632850241545895,False
S1::11c4710e404e,S1,M01_LIQUIDITY_SWEEP,f022,5,0.38515838842274386,4.0,0.10213107693611113,35,35,0.27214315660948096,1.2570528595866826,-0.1687544865282243,1619,0.015642512077294685,False
S29::bd28e989b4eb,S29,M06_SESSION_TIME,f032,5,0.3855980579887053,,,0,0,,,-0.15406608716293854,1620,0.01565217391304348,False
S23::866611e1c7db,S23,M04_VOLATILITY_COMPRESSION_EXPANSION,f043,5,0.3859270983204499,,,0,0,,,-0.17687497367340774,1621,0.015661835748792274,False
S19::762b6018f2c5,S19,M15_GAP,f034,3,0.3860903435555234,,,0,0,,,-0.2669320577565558,1622,0.015671497584541064,False
S31::9584b16899ad,S31,M06_SESSION_TIME,f008,5,0.38741823993993063,,,0,0,,,-0.24685756551201846,1623,0.015681159420289855,False
S16::393fe65826e6,S16,M14_REFERENCE_LEVEL,f010,5,0.3887477171128284,3.0,0.15771109625525462,88,77,0.17384762668397297,1.1652596990376507,0.0036035871818489063,1624,0.01569082125603865,False
S46::28bd0e966c33,S46,M03_BREAKOUT_RETEST,f035,5,0.39016484307442756,,,0,0,,,-0.03691241235634437,1625,0.01570048309178744,False
S10::598adad042be,S10,M10_DISPLACEMENT_CONTINUATION,f021,2,0.39090160315468303,,,0,0,,,-0.18214022583580294,1626,0.015710144927536234,False
S46::28bd0e966c33,S46,M03_BREAKOUT_RETEST,f012,5,0.3913626657494007,4.0,0.021570760504286902,482,423,0.06421961757345673,1.2739733501402106,-0.03691241235634437,1627,0.015719806763285025,False
S40::43b9c7dbd606,S40,M21_META_ROUTER,f028,5,0.39172368384015277,,,0,0,,,-0.1929964957240371,1628,0.015729468599033816,False
S31::555f488885b1,S31,M06_SESSION_TIME,f002,5,0.3918194761678384,,,0,0,,,-0.25556162582555575,1629,0.01573913043478261,False
S26::f196a9ae20d6,S26,M16_AUCTION_VALUE,f004,5,0.392202777965176,,,0,0,,,-0.1791938310904777,1630,0.0157487922705314,False
SESS_E,SESS_E,M06_SESSION_TIME,f017,6,0.39243704819667924,17.0,0.03781139021454589,129,129,0.23975579858955634,1.8424717525128504,-0.1706719129068075,1631,0.015758454106280195,False
S14::25e44853ad0f,S14,M08_EXTENSION_MEAN_REVERSION,f046,2,0.3925096676098123,,,0,0,,,-0.15238831279984705,1632,0.015768115942028985,False
S12::061854e10b15,S12,M12_RANGE_ROTATION,f007,5,0.3931834668514145,,,0,0,,,-0.24240894300199123,1633,0.015777777777777776,False
S51::049ca99687f4,S51,M06_SESSION_TIME,f009,5,0.39387578194458595,,,0,0,,,-0.18209800690149575,1634,0.01578743961352657,False
S8::ec037f864152,S8,M08_EXTENSION_MEAN_REVERSION,f021,2,0.39415861399993535,,,0,0,,,-0.14407963683864652,1635,0.015797101449275364,False
S6::7199b701458a,S6,M06_SESSION_TIME,f043,4,0.39432886217149044,,,0,0,,,-0.5031640871587263,1636,0.015806763285024155,False
S12::061854e10b15,S12,M12_RANGE_ROTATION,f017,24,0.39478334567103524,,,0,0,,,-0.24240894300199123,1637,0.01581642512077295,False
S45::4809d6e42bc2,S45,M19_SEQUENCE_RUNLENGTH,f010,5,0.39576953745042553,,,0,0,,,-0.16257469442432315,1638,0.01582608695652174,False
S21::6ddb75c3f9b1,S21,M01_LIQUIDITY_SWEEP,f009,5,0.3960051583896851,,,0,0,,,-0.3144243577251478,1639,0.015835748792270534,False
S10::7df75fdb8ecb,S10,M10_DISPLACEMENT_CONTINUATION,f040,5,0.39694576221442013,,,0,0,,,-0.19540252563132476,1640,0.015845410628019325,False
S5::15be26301532,S5,M05_OPENING_RANGE,f033,5,0.3982731005991802,1.0,0.08486553793968821,192,192,0.12845397649313678,1.2697586927148539,-0.03342225409892166,1641,0.015855072463768115,False
S8::ec037f864152,S8,M08_EXTENSION_MEAN_REVERSION,f042,5,0.39856340508545474,,,0,0,,,-0.14407963683864652,1642,0.01586473429951691,False
S50::9cc65b2c5452,S50,M20_CANDLESTICK_PATTERN,f046,2,0.39862965533294314,,,0,0,,,-0.6026326920420786,1643,0.0158743961352657,False
S48::6d74b2000433,S48,M04_VOLATILITY_COMPRESSION_EXPANSION,f010,5,0.39873410795464803,,,0,0,,,-0.16428795833193302,1644,0.015884057971014495,False
S40::43b9c7dbd606,S40,M21_META_ROUTER,f006,5,0.39912863287383527,,,0,0,,,-0.1929964957240371,1645,0.015893719806763285,False
S1::4b7c6d5c6035,S1,M01_LIQUIDITY_SWEEP,f006,5,0.39914991046066106,,,0,0,,,-0.2084882388941829,1646,0.015903381642512076,False
S29::bd28e989b4eb,S29,M06_SESSION_TIME,f040,3,0.3993757380260754,0.0,0.002977799472363172,44,44,0.16639426689504905,0.742742746924255,-0.15406608716293854,1647,0.01591304347826087,False
S24::a20c02d14359,S24,M06_SESSION_TIME,f043,4,0.3997478464447166,0.0,0.06224810705603198,175,175,0.18517802330095637,1.6451593129346422,-0.11455623302072095,1648,0.01592270531400966,False
SESS_B,SESS_B,M06_SESSION_TIME,f003,5,0.40006548124389196,,,0,0,,,-0.3656137311760934,1649,0.015932367149758455,False
HTF_RECLAIM,HTF_RECLAIM,M11_STRUCTURE_BREAK_REVERSAL,f030,5,0.4031159138961393,,,0,0,,,-0.10018457997622172,1650,0.015942028985507246,False
S14::25e44853ad0f,S14,M08_EXTENSION_MEAN_REVERSION,f019,12,0.4041707053950976,2.0,0.04582321602575109,149,98,0.22530649927973956,2.1238714763342283,-0.15238831279984705,1651,0.01595169082125604,False
OBEXEC_B,OBEXEC_B,M14_REFERENCE_LEVEL,f001,5,0.40425815353529293,,,0,0,,,-0.26565881262113494,1652,0.015961352657004834,False
SESS_E,SESS_E,M06_SESSION_TIME,f035,5,0.4047802652345478,4.0,0.018732589711334038,136,136,0.21960264137085805,1.745165567042848,-0.1706719129068075,1653,0.015971014492753625,False
S45::4809d6e42bc2,S45,M19_SEQUENCE_RUNLENGTH,f022,5,0.4049060118475456,,,0,0,,,-0.16257469442432315,1654,0.015980676328502415,False
S42::a347eead7c5d,S42,M08_EXTENSION_MEAN_REVERSION,f038,5,0.40533161121818595,,,0,0,,,-0.10211823685240022,1655,0.01599033816425121,False
S39::cdecf371316b,S39,M07_TREND_CONTINUATION,f014,5,0.40558944191471547,,,0,0,,,-0.15729102688266258,1656,0.016,False
SESS_C,SESS_C,M06_SESSION_TIME,f041,5,0.40593301912661195,,,0,0,,,-0.2791331001590712,1657,0.016009661835748795,False
S21::6ddb75c3f9b1,S21,M01_LIQUIDITY_SWEEP,f014,5,0.4060269023750318,,,0,0,,,-0.3144243577251478,1658,0.016019323671497585,False
