sid,ent,side,net,mfe,mae,year,month,dow,hour,hb,sess,atr,atr_pct,volb,h1up,h4ctx,rloc24,retz,align
OBEXEC_D,242948,1,-1.1823568362052748,,,2021,10,1,11,22,LN,1.6952142857142658,0.5335,md,False,TREND_UP,0.7221117738016362,-3.3211140605907077,ALIGN
OBEXEC_D,243608,1,-1.08948061278813,,,2021,10,3,15,30,NY,5.337785714285734,0.992,hi,True,TREND_UP,0.6347595252966896,-0.22106544982533752,ALIGN
OBEXEC_D,243765,1,-1.3053522534434132,,,2021,11,0,8,16,LN,2.0079285714286113,0.6395,md,False,BALANCE,0.4055892627321198,-0.5378677386076156,NEUT
OBEXEC_D,244225,1,1.7331295181682176,,,2021,11,0,9,18,LN,1.985500000000018,0.707,hi,True,TREND_UP,0.8159408381265398,-1.4706623016872558,ALIGN
OBEXEC_D,244712,1,1.8858201735860383,,,2021,11,0,16,32,NY,3.4919285714285513,0.915,hi,True,TREND_UP,0.32497711428772635,-2.046433612207744,ALIGN
OBEXEC_D,245054,1,-1.0485771756835862,,,2021,11,4,9,19,LN,2.5023571428571034,0.7575,hi,False,TREND_UP,0.5383867832847463,-0.13187566009188634,ALIGN
OBEXEC_D,244961,1,-1.2092153177283718,,,2021,11,3,9,18,LN,2.1103571428571155,0.6875,hi,True,TREND_UP,0.5641061550311651,-0.014215603316961362,ALIGN
OBEXEC_D,245521,1,-1.1080026144512851,,,2021,11,4,16,32,NY,4.346499999999976,0.9615,hi,False,TREND_DOWN,0.2971159078541585,-1.601518463131267,COUNTER
OBEXEC_D,246307,1,-1.2533515306474858,,,2021,12,3,9,18,LN,1.8282142857142714,0.3945,md,True,TREND_DOWN,0.2883184523809512,-1.1158429380739558,COUNTER
OBEXEC_D,246510,1,-1.266424435108454,,,2021,12,0,13,27,NY,1.8765000000000132,0.4955,md,True,BALANCE,0.5623737766040052,-2.011723954170032,NEUT
OBEXEC_D,246882,1,-1.1323397698379973,,,2021,12,4,14,29,NY,2.5304285714285664,0.762,hi,True,TREND_UP,0.754690513764682,-0.7152938519731069,ALIGN
OBEXEC_D,247242,1,1.7384344413974702,,,2021,12,3,12,25,LN,1.1961428571428965,0.2295,lo,True,TREND_UP,0.8326947637292422,-1.5340976949719136,ALIGN
OBEXEC_D,247441,1,-1.1819241910173013,,,2021,12,1,16,33,NY,3.117857142857133,0.9085,hi,True,TREND_UP,0.21138211382113126,-3.0838487972508717,ALIGN
OBEXEC_D,247805,1,-1.141205470087125,,,2022,1,0,15,31,NY,4.162357142857104,0.985,hi,True,TREND_UP,0.09707217786127804,-4.592349801795044,ALIGN
OBEXEC_D,248445,1,-1.1003036811074818,,,2022,1,2,14,29,NY,2.421999999999993,0.8195,hi,True,TREND_UP,0.9332909783989819,2.650289017341088,ALIGN
OBEXEC_D,248725,1,-1.4194644070221412,,,2022,1,0,15,31,NY,1.2194285714285797,0.3595,md,True,TREND_UP,0.42798966246379067,-1.0660731021555319,ALIGN
OBEXEC_D,248725,1,-1.4166311542941956,,,2022,1,0,15,31,NY,1.2194285714285797,0.3595,md,True,TREND_UP,0.42798966246379067,-1.0660731021555319,ALIGN
OBEXEC_D,249998,1,1.4155662165949476,,,2022,2,4,14,28,NY,4.019214285714335,0.9625,hi,True,BALANCE,0.4247096897011205,-2.7716860082816384,NEUT
OBEXEC_D,250532,1,-1.0875116177416135,,,2022,2,0,9,19,LN,2.286071428571404,0.773,hi,True,TREND_UP,0.8015255869066144,1.8547102015310348,ALIGN
OBEXEC_D,250926,1,1.9154544288417708,,,2022,2,4,16,32,NY,3.705428571428586,0.924,hi,True,TREND_UP,0.4188653107486939,-1.5973860744852695,ALIGN
OBEXEC_D,251623,1,-1.0534915891634402,,,2022,3,2,9,18,LN,4.279071428571407,0.891,hi,True,TREND_UP,0.6848487664359054,0.5889128148630365,ALIGN
OBEXEC_D,251623,1,-1.0531239047609564,,,2022,3,2,9,18,LN,4.279071428571407,0.891,hi,True,TREND_UP,0.6848487664359054,0.5889128148630365,ALIGN
OBEXEC_D,251915,1,-1.0828765187906202,,,2022,3,0,13,26,NY,5.030499999999994,0.904,hi,True,TREND_UP,0.6598357387768105,-3.2084285856276953,ALIGN
OBEXEC_D,251915,1,-1.0822656285060375,,,2022,3,0,13,26,NY,5.030499999999994,0.904,hi,True,TREND_UP,0.6598357387768105,-3.2084285856276953,ALIGN
OBEXEC_D,252750,1,-1.0552469016622112,,,2022,3,4,13,27,NY,5.035714285714286,0.7725,hi,False,TREND_DOWN,0.4224076704545436,-0.3068085106383123,COUNTER
OBEXEC_D,252827,1,-1.0930774259474374,,,2022,3,0,10,20,LN,2.2683571428571474,0.1845,lo,False,TREND_DOWN,0.38748364587876,0.9786818654155091,COUNTER
OBEXEC_D,253114,1,1.8161652945398197,,,2022,3,3,12,25,LN,4.065214285714254,0.6165,md,True,BALANCE,0.7424541180039427,2.120429427371592,NEUT
OBEXEC_D,253470,1,1.7975859379852417,,,2022,3,2,9,19,LN,3.0582857142857165,0.4995,md,False,TREND_DOWN,0.7685685215621804,-1.482856875934256,COUNTER
OBEXEC_D,253688,1,-1.1254244246213363,,,2022,4,4,18,36,NY,2.834642857142837,0.4325,md,False,TREND_DOWN,0.21284634760705268,-1.068917727100998,COUNTER
OBEXEC_D,253648,1,-1.0980002338907686,,,2022,4,4,8,16,LN,2.5094285714285434,0.306,lo,True,TREND_DOWN,0.3172198789657043,-2.692246385062116,COUNTER
OBEXEC_D,253938,1,1.9360764728510278,,,2022,4,2,11,23,LN,3.329428571428512,0.647,md,False,TREND_DOWN,0.22076735688185417,-1.4086501330129995,COUNTER
OBEXEC_D,254129,1,1.90887738680353,,,2022,4,4,13,27,NY,3.445999999999994,0.6415,md,True,BALANCE,1.009588852097123,1.4074289030760063,NEUT
OBEXEC_D,254293,1,-1.1142590013537292,,,2022,4,1,8,17,LN,2.3179285714286055,0.385,md,True,TREND_UP,0.41236583107575414,-2.329666266062586,ALIGN
OBEXEC_D,254482,1,1.8890574230910335,,,2022,4,3,9,19,LN,2.5639285714285216,0.5295,md,True,TREND_UP,0.10104681593487143,-1.6868644658030871,ALIGN
OBEXEC_D,256543,1,-1.193559031214935,,,2022,5,1,19,38,NY,2.568785714285712,0.527,md,False,TREND_DOWN,0.0901182244033007,-1.5104412868782242,COUNTER
OBEXEC_D,256500,1,1.8736037371578207,,,2022,5,1,8,16,LN,2.3072857142857077,0.3815,md,False,TREND_DOWN,0.9318572903521897,1.0835242399851432,COUNTER
OBEXEC_D,256792,1,-1.1581144861009764,,,2022,5,4,12,24,LN,2.3079285714286146,0.4125,md,True,BALANCE,0.8624180790960408,-0.04289560830683715,NEUT
OBEXEC_D,257073,1,-1.1694048880789893,,,2022,5,2,13,27,NY,2.88442857142856,0.6575,md,True,TREND_UP,0.14720000000000125,-1.0764697142291226,ALIGN
OBEXEC_D,257871,1,1.9082560198189544,,,2022,6,1,8,16,LN,2.1426428571428624,0.4975,md,False,TREND_DOWN,0.3719702423806089,1.4748141480815093,COUNTER
OBEXEC_D,258533,1,0.41507845347811906,,,2022,6,3,12,25,LN,4.733142857142817,0.9805,hi,False,TREND_DOWN,0.558234355610713,-0.14683689484485077,COUNTER
OBEXEC_D,258725,1,-1.1410638707195004,,,2022,6,0,14,29,NY,2.0350000000000006,0.5455,md,True,TREND_DOWN,0.35677799607072025,0.13759213759212416,COUNTER
OBEXEC_D,259073,1,-1.1055928572714346,,,2022,6,4,12,24,LN,2.1935714285714636,0.5855,md,False,TREND_DOWN,0.10389871382636756,-1.271898404428488,COUNTER
OBEXEC_D,259151,1,-1.0970790235829553,,,2022,6,0,8,17,LN,2.3610714285714005,0.642,md,True,BALANCE,0.9030051813471537,0.8936620783543227,NEUT
OBEXEC_D,259362,1,-1.1097340828524076,,,2022,6,2,15,30,NY,3.817857142857162,0.9335,hi,False,TREND_DOWN,0.25291458482037055,-2.5171188026192315,COUNTER
OBEXEC_D,259455,1,-1.0750199827349147,,,2022,6,3,15,31,NY,5.685000000000059,0.9875,hi,False,TREND_DOWN,0.3463338533541342,-1.7264731750219393,COUNTER
OBEXEC_D,259697,1,-1.0971055397833072,,,2022,7,1,9,18,LN,2.149642857142859,0.551,md,False,TREND_DOWN,0.28791469194312985,-2.3259677687323457,COUNTER
OBEXEC_D,259911,1,-1.0975528633079206,,,2022,7,3,16,33,NY,2.6403571428571695,0.762,hi,False,TREND_DOWN,0.6191185229303076,-1.6512917624780512,COUNTER
OBEXEC_D,260562,1,-1.1692050305757464,,,2022,7,0,18,37,NY,1.7107142857143052,0.471,md,False,TREND_DOWN,0.31545275590550564,-0.36826722338210555,COUNTER
OBEXEC_D,260536,1,-1.1093678627028771,,,2022,7,0,12,24,LN,2.548571428571417,0.68975,hi,False,TREND_DOWN,0.5574989947728164,-2.9624439461884258,COUNTER
OBEXEC_D,261373,1,1.8148037064515599,,,2022,7,4,14,28,NY,3.8385714285714454,0.9015,hi,True,TREND_UP,0.5620957309185015,-0.4897655377744367,ALIGN
OBEXEC_D,261373,1,1.8173410764607973,,,2022,7,4,14,28,NY,3.8385714285714454,0.9015,hi,True,TREND_UP,0.5620957309185015,-0.4897655377744367,ALIGN
OBEXEC_D,261460,1,-1.0878150285556016,,,2022,8,0,13,26,NY,2.9067857142856934,0.84,hi,True,TREND_UP,0.8889614630960084,0.05332350411597576,ALIGN
OBEXEC_D,261555,1,-1.1879495682542534,,,2022,8,1,13,27,NY,3.766071428571422,0.899,hi,True,TREND_UP,0.6814752724224669,1.800284495021333,ALIGN
OBEXEC_D,262021,1,-1.1189604648097238,,,2022,8,1,15,30,NY,3.1878571428571183,0.8845,hi,True,TREND_UP,0.5372960372960364,0.38897602509523327,ALIGN
OBEXEC_D,262100,1,-1.122388090841759,,,2022,8,2,12,24,LN,1.5839285714285356,0.405,md,True,TREND_UP,0.4027343749999993,0.04419391206309497,ALIGN
OBEXEC_D,262361,1,-1.1361020881670636,,,2022,8,0,8,16,LN,1.5528571428571436,0.2755,lo,True,TREND_UP,0.09218839747271744,-4.098896044158238,ALIGN
OBEXEC_D,262361,1,-1.1345767805728637,,,2022,8,0,8,16,LN,1.5528571428571436,0.2755,lo,True,TREND_UP,0.09218839747271744,-4.098896044158238,ALIGN
OBEXEC_D,263400,1,-1.2128949135318492,,,2022,8,1,15,30,NY,2.9578571428571485,0.8845,hi,False,TREND_DOWN,0.156737880032869,-2.5964742815745154,COUNTER
OBEXEC_D,263938,1,1.9162957815414035,,,2022,9,2,13,27,NY,2.484999999999997,0.77,hi,False,TREND_DOWN,0.6093448940269687,0.5191146881287586,COUNTER
OBEXEC_D,264118,1,-1.2154676853569337,,,2022,9,4,12,25,LN,2.7300000000000018,0.8635,hi,True,BALANCE,0.5818274270515521,-3.1263736263736543,NEUT
OBEXEC_D,264651,1,1.9305901493861846,,,2022,9,0,8,16,LN,1.9567857142857454,0.577,md,False,TREND_DOWN,0.29466666666666286,-3.5645190728235208,COUNTER
OBEXEC_D,264929,1,-1.0220867996920047,,,2022,9,3,8,17,LN,3.7225000000000006,0.9385,hi,False,TREND_DOWN,0.6115895489709525,3.364674278038915,COUNTER
OBEXEC_D,264957,1,-1.0743016016770452,,,2022,9,3,15,31,NY,4.7146428571429295,0.9755,hi,False,TREND_DOWN,0.47890818858561224,-2.931293083857225,COUNTER
OBEXEC_D,265121,1,-1.0848730376908065,,,2022,9,0,10,21,LN,3.592499999999989,0.92425,hi,False,TREND_DOWN,0.36159460976979413,-1.6576200417536382,COUNTER
OBEXEC_D,265497,1,-1.0994675619764656,,,2022,9,4,12,25,LN,3.14321428571431,0.782,hi,True,BALANCE,0.7983843823628407,0.07158277468466544,NEUT
OBEXEC_D,265490,1,-1.1801348093783035,,,2022,9,4,10,21,LN,2.9678571428571234,0.8035,hi,True,BALANCE,0.7170986199932695,-2.4394705174488758,NEUT
OBEXEC_D,265874,1,-1.1457934634025049,,,2022,10,3,14,29,NY,3.5821428571428475,0.876,hi,True,TREND_UP,0.460215913634546,-0.8025922233300121,ALIGN
OBEXEC_D,266170,1,-1.1005261083406213,,,2022,10,1,19,39,NY,2.7903571428572116,0.741,hi,False,TREND_DOWN,0.2418513689700155,-5.072827339050166,COUNTER
OBEXEC_D,266528,1,-1.1730077272459178,,,2022,10,0,17,34,NY,2.25821428571427,0.4815,md,False,TREND_DOWN,0.6355272469922166,-1.8554483631188097,COUNTER
OBEXEC_D,268449,1,-1.1439844871810643,,,2022,11,1,15,31,NY,4.1725000000000465,0.9545,hi,True,TREND_UP,0.31989540204838063,-1.0940683043738775,ALIGN
OBEXEC_D,268712,1,-1.2466042518844247,,,2022,11,4,12,24,LN,2.2439285714285364,0.572,md,False,TREND_UP,0.5814744801512368,-1.3659080057297925,ALIGN
OBEXEC_D,268815,1,-1.2543743630884225,,,2022,11,0,15,30,NY,2.8285714285713897,0.668,md,False,BALANCE,-0.007830208118682317,-1.171969696969652,NEUT
OBEXEC_D,269441,1,-1.3481408943885804,,,2022,11,2,15,31,NY,4.102857142857114,0.955,hi,True,TREND_UP,0.2823529411764813,-1.9961699164345124,ALIGN
OBEXEC_D,269596,1,-1.2053454220852875,,,2022,12,4,8,17,LN,1.7564285714286305,0.3025,lo,True,TREND_UP,0.9004676018704071,2.530703538023595,ALIGN
OBEXEC_D,269699,1,-1.1487020888257913,,,2022,12,0,11,22,LN,1.9978571428571448,0.5355,md,True,TREND_UP,0.5216907675194663,-1.191276367536586,ALIGN
OBEXEC_D,269905,1,1.9089907687533918,,,2022,12,2,16,33,NY,4.086071428571423,0.9625,hi,False,TREND_UP,0.7315763787213276,0.9764880692247216,ALIGN
OBEXEC_D,269967,1,-1.1335382163792633,,,2022,12,3,9,18,LN,1.5749999999999968,0.277,lo,True,TREND_UP,0.6386213887480942,-1.3555555555555525,ALIGN
OBEXEC_D,270062,1,1.9008795126773177,,,2022,12,4,10,20,LN,1.9817857142857065,0.5165,md,True,TREND_UP,0.756226650062268,-1.0243287078752832,ALIGN
OBEXEC_D,270174,1,-1.1850589942583163,,,2022,12,0,15,30,NY,2.3974999999999715,0.6965,hi,True,TREND_UP,0.19355608591885703,-2.1438998957246858,ALIGN
OBEXEC_D,270555,1,1.9423520104564378,,,2022,12,4,18,36,NY,2.5371428571427908,0.88,hi,False,BALANCE,0.8214377078536712,0.07488738738741085,NEUT
OBEXEC_D,270629,1,-1.1538179148311216,,,2022,12,0,13,27,NY,1.5689285714285657,0.2755,lo,True,TREND_UP,0.5614778921865529,-2.74391076712943,ALIGN
OBEXEC_D,271018,1,1.9140695383398407,,,2022,12,4,19,38,NY,1.7071428571428637,0.529,md,False,TREND_UP,0.6356715606307771,-3.6200836820083917,ALIGN
OBEXEC_D,271018,1,1.914224717786745,,,2022,12,4,19,38,NY,1.7071428571428637,0.529,md,False,TREND_UP,0.6356715606307771,-3.6200836820083917,ALIGN
OBEXEC_D,271192,1,1.8872898453261662,,,2022,12,2,16,33,NY,3.272142857142821,0.89,hi,True,BALANCE,0.13674508185445106,-1.4699847194936295,NEUT
OBEXEC_D,271466,1,1.9371147393359858,,,2023,1,1,16,32,NY,4.817500000000044,0.9765,hi,True,TREND_UP,0.4314991577765319,-1.5454073689672794,ALIGN
OBEXEC_D,271466,1,1.9370843880046351,,,2023,1,1,16,32,NY,4.817500000000044,0.9765,hi,True,TREND_UP,0.4314991577765319,-1.5454073689672794,ALIGN
OBEXEC_D,272007,1,-1.1876819708846522,,,2023,1,2,13,26,NY,2.0764285714285506,0.632,md,True,TREND_UP,0.48982737361283296,-2.8317853457172055,ALIGN
OBEXEC_D,272192,1,1.8773780731258114,,,2023,1,4,13,27,NY,2.6610714285714363,0.726,hi,True,TREND_UP,0.7438823380245994,-1.794390014763148,ALIGN
OBEXEC_D,272267,1,-1.1100810689085676,,,2023,1,0,9,18,LN,2.3617857142857184,0.7005,hi,True,TREND_UP,0.6010201190138866,-0.6965068803871074,ALIGN
OBEXEC_D,272387,1,-1.2939614131796553,,,2023,1,1,18,37,NY,2.4689285714285916,0.74,hi,True,TREND_UP,0.05958023019633601,-2.055547519166789,ALIGN
OBEXEC_D,272638,1,-1.1665743777597943,,,2023,1,4,12,24,LN,2.234999999999997,0.661,md,True,TREND_UP,0.704376012965967,-1.4295302013422553,ALIGN
OBEXEC_D,272834,1,1.9544512171448545,,,2023,1,1,15,30,NY,3.697142857142824,0.9225,hi,True,TREND_UP,0.622750642673523,-2.1192040185471694,ALIGN
OBEXEC_D,272813,1,-1.1644957305702284,,,2023,1,1,10,20,LN,2.0867857142857082,0.5945,md,True,TREND_UP,0.7760282776349614,-1.2986479548177519,ALIGN
OBEXEC_D,273463,1,-1.1214807144706167,,,2023,2,3,11,23,LN,2.2225000000000006,0.649,md,True,TREND_UP,0.8920643021178869,-0.3937007874015747,ALIGN
OBEXEC_D,273771,1,1.9180977911814794,,,2023,2,1,19,39,NY,4.4803571428571205,0.965,hi,False,TREND_DOWN,0.41373966942148444,-0.6561976883220562,COUNTER
OBEXEC_D,273841,1,-1.0897710577864819,,,2023,2,2,14,28,NY,2.8842857142856895,0.733,hi,False,TREND_DOWN,0.7477288609364009,-0.0034670629024238205,COUNTER
OBEXEC_D,275014,1,1.753104086872348,,,2023,2,0,10,21,LN,1.8114285714285805,0.3875,md,False,TREND_DOWN,0.14977090492554432,-0.513406940063124,COUNTER
OBEXEC_D,275218,1,-1.0891597762645908,,,2023,3,2,15,31,NY,4.057857142857139,0.927,hi,True,BALANCE,0.8999840992208622,0.6222496039429348,NEUT
OBEXEC_D,275953,1,-1.030237892729194,,,2023,3,0,14,28,NY,6.488571428571406,0.994,hi,True,TREND_UP,0.9318370739817124,2.6893439013650537,ALIGN
OBEXEC_D,276594,1,1.9386830763827416,,,2023,3,2,13,27,NY,3.0789285714285404,0.7375,hi,False,TREND_UP,0.21698113207546824,0.18350539380576872,ALIGN
OBEXEC_D,276684,1,1.9290195722539867,,,2023,3,3,13,26,NY,3.63321428571427,0.828,hi,True,TREND_UP,0.8079235559372998,-0.7128673940823554,ALIGN
OBEXEC_D,276789,1,-1.0582236140129744,,,2023,3,4,16,32,NY,5.4064285714286076,0.9355,hi,True,TREND_UP,0.1813024733378678,-2.054961025234519,ALIGN
OBEXEC_D,277144,1,-1.1914084805769078,,,2023,3,3,13,26,NY,2.6782142857142617,0.5795,md,True,TREND_UP,0.6789197299324777,0.3920522736364714,ALIGN
OBEXEC_D,277885,1,-1.099038485889632,,,2023,4,2,14,28,NY,5.517142857142874,0.9315,hi,True,TREND_UP,0.4275338928340827,0.1259709994821217,ALIGN
OBEXEC_D,278442,1,-1.067811501135778,,,2023,4,3,15,31,NY,4.668571428571454,0.9455,hi,False,TREND_DOWN,0.6353591160221022,-0.5729804161566578,COUNTER
OBEXEC_D,278688,1,-1.2712538438417824,,,2023,4,1,8,16,LN,2.719999999999995,0.668,md,False,TREND_DOWN,0.5514157973174366,-1.7959558823529411,COUNTER
OBEXEC_D,278896,1,-1.0750699061306246,,,2023,4,3,14,28,NY,5.242499999999983,0.9615,hi,True,BALANCE,0.2847035517192567,-3.1282784930853875,NEUT
OBEXEC_D,279265,1,1.9240981315666874,,,2023,5,2,14,28,NY,3.4378571428571343,0.8125,hi,True,TREND_UP,0.8655853314527477,-0.06544774568879945,ALIGN
OBEXEC_D,279362,1,-1.0766641050975219,,,2023,5,3,15,31,NY,6.251857142857148,0.982,hi,True,TREND_UP,0.7013333333333365,1.9290268034641396,ALIGN
OBEXEC_D,280359,1,-1.1580791204053105,,,2023,5,4,11,23,LN,2.008928571428604,0.515,md,False,TREND_DOWN,0.4585441806150233,-0.4878222222222234,COUNTER
OBEXEC_D,280834,1,1.880687480931556,,,2023,5,4,15,31,NY,4.118928571428585,0.922,hi,False,TREND_DOWN,0.23655390605986548,-0.7586924477586032,COUNTER
OBEXEC_D,280821,1,-1.1402711686075815,,,2023,5,4,12,24,LN,1.3974999999999878,0.229,lo,False,TREND_DOWN,0.5933940774487445,-0.5903398926655118,COUNTER
OBEXEC_D,281256,1,-1.1784904684386053,,,2023,6,4,8,17,LN,1.9132142857142753,0.498,md,True,TREND_UP,0.8411510312707896,-1.1603509426918257,ALIGN
OBEXEC_D,281738,1,-1.0877224465380544,,,2023,6,4,14,28,NY,3.314642857142888,0.868,hi,True,BALANCE,0.42831160957866043,-0.31074237689902995,NEUT
OBEXEC_D,281738,1,-1.0869507215012553,,,2023,6,4,14,28,NY,3.314642857142888,0.868,hi,True,BALANCE,0.42831160957866043,-0.31074237689902995,NEUT
OBEXEC_D,282742,1,1.7751844399731702,,,2023,6,0,14,29,NY,2.0885714285713965,0.677,hi,False,TREND_DOWN,0.32470222682548694,-3.770519835841371,COUNTER
OBEXEC_D,282742,1,1.775644458043293,,,2023,6,0,14,29,NY,2.0885714285713965,0.677,hi,False,TREND_DOWN,0.32470222682548694,-3.770519835841371,COUNTER
OBEXEC_D,283447,1,-1.291102178551955,,,2023,7,3,9,18,LN,1.403571428571419,0.446,md,False,TREND_DOWN,0.21391433523149048,-1.4249363867684577,COUNTER
OBEXEC_D,285571,1,-1.1767399819222848,,,2023,8,1,11,22,LN,1.8782142857142585,0.6855,hi,False,TREND_DOWN,0.1879538658692917,-0.19433352348355967,COUNTER
OBEXEC_D,286415,1,1.880180566619692,,,2023,8,0,15,30,NY,2.844642857142893,0.896,hi,False,TREND_DOWN,0.3321377331420438,-1.4747018204644913,COUNTER
OBEXEC_D,286582,1,1.840881040539263,,,2023,8,2,11,22,LN,1.5503571428571377,0.638,md,True,BALANCE,0.8968156766686983,-0.5579359594563542,NEUT
OBEXEC_D,286591,1,1.872301982083967,,,2023,8,2,13,26,NY,2.4039285714285534,0.778,hi,True,BALANCE,1.108177390412709,3.635715346902423,NEUT
OBEXEC_D,287327,1,-1.9948274400068886,,,2023,9,0,13,26,NY,1.0232142857143214,0.2175,lo,True,TREND_UP,0.23083131557707587,-2.8977312390923147,ALIGN
OBEXEC_D,288220,1,-1.1433686500226201,,,2023,9,0,9,18,LN,1.21392857142858,0.645,md,True,BALANCE,0.7051765512512894,-2.030597234480648,NEUT
OBEXEC_D,288345,1,-1.3576523955272168,,,2023,9,1,17,34,NY,1.6410714285714383,0.7835,hi,True,TREND_UP,0.48937329700270343,0.7220892274210724,ALIGN
OBEXEC_D,288594,1,-1.2388485107595897,,,2023,9,4,10,21,LN,1.178214285714294,0.59725,md,False,TREND_UP,0.7672849915682944,-2.011518642012624,ALIGN
OBEXEC_D,288679,1,-1.1510668160337878,,,2023,9,0,8,17,LN,1.7253571428571246,0.7825,hi,False,BALANCE,0.0981707317073243,0.0028979507349007946,NEUT
OBEXEC_D,288778,1,-1.1578175654770637,,,2023,9,1,10,21,LN,1.3757142857142688,0.749,hi,False,TREND_DOWN,0.16272275781477377,-0.5051921079959715,COUNTER
OBEXEC_D,289242,1,-1.1011728182131761,,,2023,10,1,11,23,LN,1.8846428571428728,0.817,hi,False,TREND_DOWN,0.45361231741018315,-0.07428463141941953,COUNTER
OBEXEC_D,289254,1,1.8673735855028855,,,2023,10,1,14,29,NY,4.390357142857105,0.9975,hi,False,TREND_DOWN,0.7459181391187627,1.1809973155454303,COUNTER
OBEXEC_D,289822,1,1.8225194015400186,,,2023,10,2,18,37,NY,2.0999999999999903,0.7795,hi,True,TREND_UP,0.7250589159465832,-0.42380952380957343,ALIGN
OBEXEC_D,289873,1,1.7777188328912457,,,2023,10,3,8,16,LN,1.586071428571407,0.6345,md,True,TREND_UP,0.8900744416873483,0.3089394280567539,ALIGN
OBEXEC_D,290610,1,-1.1874840194323646,,,2023,10,1,8,17,LN,1.9539285714286214,0.5205,md,True,TREND_UP,0.13057199211045195,-2.0394808992870472,ALIGN
OBEXEC_D,291111,1,1.808800521512385,,,2023,10,1,18,37,NY,3.3414285714286183,0.8705,hi,True,TREND_UP,0.19594362323822048,-2.899957246686594,ALIGN
OBEXEC_D,291192,1,-1.205413733935639,,,2023,11,2,16,32,NY,3.340428571428577,0.875,hi,False,TREND_UP,0.13041683862980105,-2.149424795791762,ALIGN
OBEXEC_D,292454,1,1.9157534935156337,,,2023,11,1,10,21,LN,2.209285714285735,0.6955,hi,True,TREND_UP,0.8238045738045733,-1.3646944713870355,ALIGN
OBEXEC_D,292581,1,1.8037602033989075,,,2023,11,2,19,38,NY,2.1403571428571695,0.691,hi,True,TREND_UP,0.21652129297075554,-0.5770065075922431,ALIGN
OBEXEC_D,293071,1,-1.1631234270936264,,,2023,11,3,9,19,LN,1.881428571428598,0.63,md,True,TREND_UP,0.42376445846477606,-1.570615034168504,ALIGN
OBEXEC_D,293178,1,-1.2959935412251524,,,2023,12,4,13,26,NY,2.1478571428571547,0.723,hi,True,TREND_UP,0.3743199129488658,-2.8400399068838795,ALIGN
OBEXEC_D,294031,1,1.89612459382166,,,2023,12,3,19,39,NY,2.6464285714285842,0.7635,hi,True,BALANCE,0.7883388338833905,-2.605398110661249,NEUT
OBEXEC_D,294384,1,-1.1211382785395672,,,2023,12,2,15,31,NY,3.3725000000000103,0.8775,hi,True,TREND_UP,0.1686781609195384,-0.45515196441804295,ALIGN
OBEXEC_D,295585,1,-1.1245223741190475,,,2024,1,2,17,34,NY,2.6374999999999966,0.771,hi,False,TREND_DOWN,0.21681957186543518,-0.8796208530806319,COUNTER
OBEXEC_D,295755,1,1.8870097850373744,,,2024,1,4,13,27,NY,3.268214285714261,0.814,hi,True,BALANCE,1.013605442176864,3.6962080646923194,NEUT
OBEXEC_D,295855,1,1.791653347540413,,,2024,1,0,15,31,NY,1.5050000000000117,0.2885,lo,True,TREND_UP,0.4895457822638801,0.1129568106312767,ALIGN
OBEXEC_D,296367,1,-1.1515155428704273,,,2024,1,1,8,16,LN,2.6553571428571394,0.7595,hi,True,BALANCE,0.6750116986429587,1.2559515803631627,NEUT
OBEXEC_D,296570,1,-1.1615844420571309,,,2024,1,3,12,25,LN,1.7767857142857468,0.451,md,False,TREND_DOWN,0.09956794972505395,-2.3244221105527827,COUNTER
OBEXEC_D,296842,1,1.714306587117981,,,2024,1,1,11,23,LN,1.588214285714295,0.3495,md,True,TREND_UP,0.6922113698973235,-2.4587362266696333,ALIGN
OBEXEC_D,297385,1,-1.259144725216449,,,2024,2,2,9,19,LN,1.259999999999991,0.1535,lo,False,BALANCE,0.731371321227304,1.4563492063492458,NEUT
OBEXEC_D,298047,1,-1.1011780533659943,,,2024,2,4,14,28,NY,2.3978571428571223,0.743,hi,False,TREND_DOWN,0.30766312594839806,-3.3550789395294007,COUNTER
OBEXEC_D,298404,1,-1.2922187904752604,,,2024,2,3,13,27,NY,1.933928571428591,0.648,md,True,TREND_UP,0.37979797979797353,-1.9442289935364483,ALIGN
OBEXEC_D,298683,1,-1.1310398749022679,,,2024,2,1,14,29,NY,1.806785714285752,0.6035,md,True,TREND_UP,0.6866967697117057,-1.5718521446925489,ALIGN
OBEXEC_D,298860,1,1.7862906898373208,,,2024,2,3,12,25,LN,1.3446428571428604,0.5075,md,True,TREND_UP,0.3075181159420283,-3.2239043824701388,ALIGN
OBEXEC_D,299043,1,1.8153894571203915,,,2024,3,0,12,25,LN,1.3653571428570948,0.519,md,True,TREND_UP,0.8714586747834177,-2.2558200366204813,ALIGN
OBEXEC_D,299419,1,1.932760201742317,,,2024,3,4,14,29,NY,5.96214285714281,0.994,hi,True,TREND_UP,0.5775999999999961,0.43105307296037587,ALIGN
OBEXEC_D,299533,1,-1.0666201030078977,,,2024,3,0,19,38,NY,2.3864285714285933,0.794,hi,True,TREND_UP,0.698167791706833,-0.7333133792277694,ALIGN
OBEXEC_D,300358,1,1.9070776834368237,,,2024,3,4,18,36,NY,3.0035714285714414,0.8085,hi,False,TREND_UP,0.24000000000000127,-1.8111771700356822,ALIGN
