family,si,ei,dir,entry_worse_atr,R
D_disp_fail_reversal,118669,118670,1,-0.0,-1.0
D_disp_fail_reversal,118717,118718,1,-0.0,2.0
D_disp_fail_reversal,118746,118747,-1,0.0,0.4025753782138122
D_disp_fail_reversal,118851,118852,1,-0.0,2.0
D_disp_fail_reversal,118899,118900,1,-0.0,2.0
D_disp_fail_reversal,118939,118940,-1,0.0,-1.0
D_disp_fail_reversal,119019,119020,1,-0.0,-1.0
D_disp_fail_reversal,119031,119032,1,-0.0,-1.0
D_disp_fail_reversal,119034,119035,1,-0.0,2.0
D_disp_fail_reversal,119151,119152,1,-0.0,-1.0
D_disp_fail_reversal,119155,119156,1,-0.0,-1.0
D_disp_fail_reversal,119164,119165,1,-0.0,-1.0
D_disp_fail_reversal,119178,119179,1,-0.0,-1.0
D_disp_fail_reversal,119243,119244,1,-0.0,-1.0
D_disp_fail_reversal,119270,119271,1,-0.0,2.0
D_disp_fail_reversal,119452,119453,-1,0.0,-1.0
D_disp_fail_reversal,119455,119456,-1,0.0,2.0
D_disp_fail_reversal,119519,119520,-1,0.0,-1.0
D_disp_fail_reversal,119540,119541,-1,0.0,2.0
D_disp_fail_reversal,119636,119637,-1,0.0,-1.0
D_disp_fail_reversal,119950,119951,1,-0.0,-1.0
D_disp_fail_reversal,119953,119954,1,-0.0,-1.0
D_disp_fail_reversal,120067,120068,-1,0.0,2.0
D_disp_fail_reversal,120122,120123,1,-0.0,-1.0
D_disp_fail_reversal,120320,120321,-1,0.0,-1.0
D_disp_fail_reversal,120339,120340,-1,0.0,-1.0
D_disp_fail_reversal,120345,120346,-1,0.0,-1.0
D_disp_fail_reversal,120417,120418,1,-0.0,-1.0
D_disp_fail_reversal,120432,120433,1,-0.0,2.0
D_disp_fail_reversal,120570,120571,1,-0.0,0.3244491241415759
D_disp_fail_reversal,120713,120714,-1,0.0,-1.0
D_disp_fail_reversal,120731,120732,-1,0.0,-1.0
D_disp_fail_reversal,120800,120801,1,-0.0,-1.0
D_disp_fail_reversal,120852,120853,-1,0.0,-1.0
D_disp_fail_reversal,120873,120874,-1,0.0,-1.0
D_disp_fail_reversal,120909,120910,1,-0.0,-1.0
D_disp_fail_reversal,120984,120985,-1,0.0,2.0
D_disp_fail_reversal,121014,121015,1,-0.0,-1.0
D_disp_fail_reversal,121056,121057,1,-0.0,-1.0
D_disp_fail_reversal,121296,121297,1,-0.0,-1.0
D_disp_fail_reversal,121382,121383,1,-0.0,2.0
D_disp_fail_reversal,121467,121468,-1,0.0,-1.0
D_disp_fail_reversal,121474,121475,-1,0.0,-1.0
D_disp_fail_reversal,121481,121482,-1,0.0,1.034977030038836
D_disp_fail_reversal,121607,121608,-1,0.0,2.0
D_disp_fail_reversal,121717,121718,-1,0.0,2.0
D_disp_fail_reversal,121752,121753,1,-0.0,-1.0
D_disp_fail_reversal,121841,121842,1,-0.0,2.0
D_disp_fail_reversal,121932,121933,1,-0.0,0.07210412299138608
D_disp_fail_reversal,122048,122049,-1,0.0,-1.0
D_disp_fail_reversal,122080,122081,-1,0.0,-1.0
D_disp_fail_reversal,122109,122110,-1,0.0,-1.0
D_disp_fail_reversal,122122,122123,-1,0.0,0.9765153717204584
D_disp_fail_reversal,122288,122289,1,-0.0,-1.0
D_disp_fail_reversal,122337,122338,-1,0.0,-1.0
D_disp_fail_reversal,122354,122355,1,-0.0,-1.0
D_disp_fail_reversal,122376,122377,-1,0.0,2.0
D_disp_fail_reversal,122626,122627,-1,0.0,-1.0
D_disp_fail_reversal,122827,122828,1,-0.0,-1.0
D_disp_fail_reversal,122829,122830,1,-0.0,-1.0
D_disp_fail_reversal,122998,122999,-1,0.0,2.0
D_disp_fail_reversal,123178,123179,1,-0.0,2.0
D_disp_fail_reversal,123212,123213,-1,0.0,-1.0
D_disp_fail_reversal,123297,123298,-1,0.0,2.0
D_disp_fail_reversal,123353,123354,1,-0.0,2.0
D_disp_fail_reversal,123369,123370,-1,0.0,-1.0
D_disp_fail_reversal,123435,123436,-1,0.0,2.0
D_disp_fail_reversal,123438,123439,-1,0.0,2.0
D_disp_fail_reversal,123584,123585,1,-0.0,-1.0
D_disp_fail_reversal,123667,123668,1,-0.0,2.0
D_disp_fail_reversal,123747,123748,-1,0.0,2.0
D_disp_fail_reversal,123763,123764,1,-0.0,-1.0
D_disp_fail_reversal,123802,123803,-1,0.0,-1.0
D_disp_fail_reversal,123855,123856,1,-0.0,-1.0
D_disp_fail_reversal,123902,123903,1,-0.0,-1.0
D_disp_fail_reversal,123920,123921,1,-0.0,-1.0
D_disp_fail_reversal,124010,124011,1,-0.0,-1.0
D_disp_fail_reversal,124013,124014,1,-0.0,2.0
D_disp_fail_reversal,124032,124033,-1,0.0,2.0
D_disp_fail_reversal,124039,124040,1,-0.0,-1.0
D_disp_fail_reversal,124257,124258,-1,0.0,-1.0
D_disp_fail_reversal,124263,124264,-1,0.0,-1.0
D_disp_fail_reversal,124286,124287,-1,0.0,2.0
D_disp_fail_reversal,124473,124474,1,-0.0,-1.0
D_disp_fail_reversal,124493,124494,1,-0.0,2.0
D_disp_fail_reversal,124570,124571,1,-0.0,-1.0
D_disp_fail_reversal,124590,124591,-1,0.0,2.0
D_disp_fail_reversal,124640,124641,1,-0.0,-1.0
D_disp_fail_reversal,124678,124679,1,-0.0,0.23935168944068727
D_disp_fail_reversal,124811,124812,-1,0.0,-1.0
D_disp_fail_reversal,124845,124846,-1,0.0,-1.0
D_disp_fail_reversal,124862,124863,1,-0.0,-1.0
D_disp_fail_reversal,124866,124867,1,-0.0,2.0
D_disp_fail_reversal,124902,124903,-1,0.0,-1.0
D_disp_fail_reversal,125004,125005,-1,0.0,2.0
D_disp_fail_reversal,125043,125044,-1,0.0,-1.0
D_disp_fail_reversal,125049,125050,-1,0.0,2.0
D_disp_fail_reversal,125152,125153,1,-0.0,-1.0
D_disp_fail_reversal,125205,125206,-1,0.0,2.0
D_disp_fail_reversal,125223,125224,1,-0.0,-1.0
D_disp_fail_reversal,125225,125226,1,-0.0,2.0
D_disp_fail_reversal,125295,125296,-1,0.0,-1.0
D_disp_fail_reversal,125302,125303,-1,0.0,-1.0
D_disp_fail_reversal,125387,125388,1,-0.0,-1.0
D_disp_fail_reversal,125571,125572,1,-0.0,2.0
D_disp_fail_reversal,125597,125598,1,-0.0,2.0
D_disp_fail_reversal,125619,125620,-1,0.0,0.11653110295556635
D_disp_fail_reversal,125850,125851,-1,0.0,-1.0
D_disp_fail_reversal,125873,125874,-1,0.0,-1.0
D_disp_fail_reversal,125962,125963,1,-0.0,2.0
D_disp_fail_reversal,126015,126016,1,-0.0,-1.0
D_disp_fail_reversal,126042,126043,-1,0.0,-1.0
D_disp_fail_reversal,126183,126184,-1,0.0,-1.0
D_disp_fail_reversal,126194,126195,-1,0.0,-1.0
D_disp_fail_reversal,126249,126250,-1,0.0,2.0
D_disp_fail_reversal,126276,126277,1,-0.0,2.0
D_disp_fail_reversal,126352,126353,1,-0.0,2.0
D_disp_fail_reversal,126405,126406,-1,0.0,2.0
D_disp_fail_reversal,126454,126455,1,-0.0,-1.0
D_disp_fail_reversal,126490,126491,-1,0.0,2.0
D_disp_fail_reversal,126538,126539,1,-0.0,-1.0
D_disp_fail_reversal,126576,126577,1,-0.0,2.0
D_disp_fail_reversal,126707,126708,-1,0.0,-1.0
D_disp_fail_reversal,126796,126797,-1,0.0,2.0
D_disp_fail_reversal,126864,126865,-1,0.0,-1.0
D_disp_fail_reversal,126874,126875,-1,0.0,2.0
D_disp_fail_reversal,126886,126887,1,-0.0,-1.0
D_disp_fail_reversal,126976,126977,-1,0.0,-1.0
D_disp_fail_reversal,127051,127052,-1,0.0,-1.0
D_disp_fail_reversal,127063,127064,-1,0.0,2.0
D_disp_fail_reversal,127090,127091,1,-0.0,2.0
D_disp_fail_reversal,127223,127224,1,-0.0,-1.0
D_disp_fail_reversal,127295,127296,1,-0.0,-1.0
D_disp_fail_reversal,127323,127324,1,-0.0,2.0
D_disp_fail_reversal,127480,127481,-1,0.0,2.0
D_disp_fail_reversal,127504,127505,1,-0.0,2.0
D_disp_fail_reversal,127529,127530,-1,0.0,-1.0
D_disp_fail_reversal,127542,127543,1,-0.0,-1.0
D_disp_fail_reversal,127553,127554,1,-0.0,-1.0
D_disp_fail_reversal,127627,127628,-1,0.0,-1.0
D_disp_fail_reversal,127662,127663,1,-0.0,-1.0
D_disp_fail_reversal,127681,127682,1,-0.0,-1.0
D_disp_fail_reversal,127683,127684,1,-0.0,-1.0
D_disp_fail_reversal,127745,127746,-1,0.0,-1.0
D_disp_fail_reversal,127747,127748,-1,0.0,2.0
D_disp_fail_reversal,127820,127821,-1,0.0,2.0
D_disp_fail_reversal,127936,127937,1,-0.0,-1.0
D_disp_fail_reversal,127979,127980,-1,0.0,0.4293958445223463
D_disp_fail_reversal,128111,128112,1,-0.0,-1.0
D_disp_fail_reversal,128146,128147,-1,0.0,-1.0
D_disp_fail_reversal,128233,128234,1,-0.0,-1.0
D_disp_fail_reversal,128276,128277,1,-0.0,-1.0
D_disp_fail_reversal,128313,128314,-1,0.0,2.0
D_disp_fail_reversal,128325,128326,1,-0.0,-1.0
D_disp_fail_reversal,128344,128345,1,-0.0,-1.0
D_disp_fail_reversal,128420,128421,-1,0.0,-1.0
D_disp_fail_reversal,128423,128424,-1,0.0,-1.0
D_disp_fail_reversal,128482,128483,1,-0.0,-1.0
D_disp_fail_reversal,128493,128494,1,-0.0,-1.0
D_disp_fail_reversal,128580,128581,-1,0.0,2.0
D_disp_fail_reversal,128608,128609,-1,0.0,2.0
D_disp_fail_reversal,128645,128646,1,-0.0,-1.0
D_disp_fail_reversal,128689,128690,1,-0.0,-1.0
D_disp_fail_reversal,128756,128757,-1,0.0,-1.0
D_disp_fail_reversal,128797,128798,1,-0.0,2.0
D_disp_fail_reversal,128891,128892,-1,0.0,2.0
D_disp_fail_reversal,128947,128948,1,-0.0,-1.0
D_disp_fail_reversal,129014,129015,1,-0.0,2.0
D_disp_fail_reversal,129257,129258,-1,0.0,-1.0
D_disp_fail_reversal,129298,129299,-1,0.0,-1.0
D_disp_fail_reversal,129347,129348,1,-0.0,-1.0
D_disp_fail_reversal,129350,129351,1,-0.0,2.0
D_disp_fail_reversal,129385,129386,-1,0.0,-1.0
D_disp_fail_reversal,129512,129513,1,-0.0,-1.0
D_disp_fail_reversal,129524,129525,1,-0.0,2.0
D_disp_fail_reversal,129593,129594,1,-0.0,-1.0
D_disp_fail_reversal,129720,129721,-1,0.0,-1.0
D_disp_fail_reversal,129824,129825,1,-0.0,2.0
D_disp_fail_reversal,129865,129866,-1,0.0,-1.0
D_disp_fail_reversal,129987,129988,1,-0.0,-1.0
D_disp_fail_reversal,130068,130069,-1,0.0,-1.0
D_disp_fail_reversal,130075,130076,-1,0.0,-1.0
D_disp_fail_reversal,130167,130168,1,-0.0,2.0
D_disp_fail_reversal,130206,130207,-1,0.0,-1.0
D_disp_fail_reversal,130233,130234,-1,0.0,-1.0
D_disp_fail_reversal,130268,130269,1,-0.0,2.0
D_disp_fail_reversal,130353,130354,1,-0.0,2.0
D_disp_fail_reversal,130360,130361,1,-0.0,-1.0
D_disp_fail_reversal,130422,130423,-1,0.0,-1.0
D_disp_fail_reversal,130449,130450,1,-0.0,2.0
D_disp_fail_reversal,130508,130509,-1,0.0,-1.0
D_disp_fail_reversal,130582,130583,-1,0.0,-1.0
D_disp_fail_reversal,130591,130592,-1,0.0,-1.0
D_disp_fail_reversal,130597,130598,-1,0.0,-1.0
D_disp_fail_reversal,130728,130729,1,-0.0,-1.0
D_disp_fail_reversal,130750,130751,1,-0.0,-1.0
D_disp_fail_reversal,130801,130802,1,-0.0,2.0
D_disp_fail_reversal,130862,130863,-1,0.0,2.0
D_disp_fail_reversal,130894,130895,-1,0.0,-1.0
D_disp_fail_reversal,130913,130914,-1,0.0,-1.0
D_disp_fail_reversal,130925,130926,-1,0.0,-1.0
D_disp_fail_reversal,130984,130985,1,-0.0,0.08929671779055792
D_disp_fail_reversal,131147,131148,1,-0.0,2.0
D_disp_fail_reversal,131159,131160,-1,0.0,2.0
D_disp_fail_reversal,131169,131170,1,-0.0,-1.0
D_disp_fail_reversal,131350,131351,-1,0.0,-1.0
D_disp_fail_reversal,131373,131374,-1,0.0,-1.0
D_disp_fail_reversal,131494,131495,-1,0.0,2.0
D_disp_fail_reversal,131632,131633,1,-0.0,2.0
D_disp_fail_reversal,131769,131770,1,-0.0,-1.0
D_disp_fail_reversal,131842,131843,-1,0.0,-1.0
D_disp_fail_reversal,131875,131876,1,-0.0,2.0
D_disp_fail_reversal,131970,131971,1,-0.0,-1.0
D_disp_fail_reversal,132036,132037,-1,0.0,-1.0
D_disp_fail_reversal,132103,132104,1,-0.0,2.0
D_disp_fail_reversal,132168,132169,1,-0.0,2.0
D_disp_fail_reversal,132184,132185,1,-0.0,-1.0
D_disp_fail_reversal,132215,132216,1,-0.0,-1.0
D_disp_fail_reversal,132218,132219,1,-0.0,-1.0
D_disp_fail_reversal,132245,132246,1,-0.0,2.0
D_disp_fail_reversal,132367,132368,1,-0.0,2.0
D_disp_fail_reversal,132451,132452,-1,0.0,2.0
D_disp_fail_reversal,132461,132462,1,-0.0,-1.0
D_disp_fail_reversal,132584,132585,-1,0.0,-1.0
D_disp_fail_reversal,132609,132610,1,-0.0,2.0
D_disp_fail_reversal,132614,132615,-1,0.0,-1.0
D_disp_fail_reversal,132706,132707,1,-0.0,2.0
D_disp_fail_reversal,132772,132773,1,-0.0,2.0
D_disp_fail_reversal,132900,132901,1,-0.0,0.032440557827065605
D_disp_fail_reversal,133050,133051,1,-0.0,2.0
D_disp_fail_reversal,133114,133115,1,-0.0,2.0
D_disp_fail_reversal,133147,133148,-1,0.0,-1.0
D_disp_fail_reversal,133160,133161,-1,0.0,-1.0
D_disp_fail_reversal,133165,133166,-1,0.0,-1.0
D_disp_fail_reversal,133177,133178,1,-0.0,1.7132015327564085
D_disp_fail_reversal,133341,133342,1,-0.0,2.0
D_disp_fail_reversal,133400,133401,1,-0.0,-1.0
D_disp_fail_reversal,133451,133452,1,-0.0,2.0
D_disp_fail_reversal,133469,133470,-1,0.0,2.0
D_disp_fail_reversal,133601,133602,1,-0.0,-1.0
D_disp_fail_reversal,133610,133611,1,-0.0,-1.0
D_disp_fail_reversal,133669,133670,-1,0.0,2.0
D_disp_fail_reversal,133701,133702,1,-0.0,-1.0
D_disp_fail_reversal,133731,133732,1,-0.0,-1.0
D_disp_fail_reversal,133816,133817,1,-0.0,-1.0
D_disp_fail_reversal,133912,133913,1,-0.0,-1.0
D_disp_fail_reversal,134042,134043,1,-0.0,-1.0
D_disp_fail_reversal,134058,134059,1,-0.0,-1.0
D_disp_fail_reversal,134070,134071,1,-0.0,2.0
D_disp_fail_reversal,134087,134088,-1,0.0,-1.0
D_disp_fail_reversal,134158,134159,-1,0.0,-1.0
D_disp_fail_reversal,134161,134162,-1,0.0,2.0
D_disp_fail_reversal,134274,134275,-1,0.0,2.0
D_disp_fail_reversal,134368,134369,1,-0.0,-1.0
D_disp_fail_reversal,134388,134389,-1,0.0,-1.0
D_disp_fail_reversal,134440,134441,-1,0.0,-1.0
D_disp_fail_reversal,134550,134551,-1,0.0,-1.0
D_disp_fail_reversal,134589,134590,-1,0.0,2.0
D_disp_fail_reversal,134594,134595,-1,0.0,-1.0
D_disp_fail_reversal,134616,134617,-1,0.0,-1.0
D_disp_fail_reversal,134626,134627,1,-0.0,-1.0
D_disp_fail_reversal,134642,134643,1,-0.0,2.0
D_disp_fail_reversal,134722,134723,-1,0.0,-1.0
D_disp_fail_reversal,134743,134744,-1,0.0,-1.0
D_disp_fail_reversal,134830,134831,-1,0.0,-1.0
D_disp_fail_reversal,134876,134877,1,-0.0,-1.0
D_disp_fail_reversal,134878,134879,1,-0.0,2.0
D_disp_fail_reversal,134985,134986,1,-0.0,-1.0
D_disp_fail_reversal,134994,134995,-1,0.0,-1.0
D_disp_fail_reversal,135020,135021,-1,0.0,-1.0
D_disp_fail_reversal,135045,135046,1,-0.0,0.16884214106203527
D_disp_fail_reversal,135263,135264,-1,0.0,-1.0
D_disp_fail_reversal,135382,135383,1,-0.0,-1.0
D_disp_fail_reversal,135472,135473,1,-0.0,2.0
D_disp_fail_reversal,135536,135537,1,-0.0,-1.0
D_disp_fail_reversal,135546,135547,1,-0.0,2.0
D_disp_fail_reversal,135640,135641,-1,0.0,-1.0
D_disp_fail_reversal,135728,135729,-1,0.0,2.0
D_disp_fail_reversal,135823,135824,-1,0.0,2.0
D_disp_fail_reversal,135882,135883,1,-0.0,2.0
D_disp_fail_reversal,135933,135934,-1,0.0,2.0
D_disp_fail_reversal,136025,136026,1,-0.0,2.0
D_disp_fail_reversal,136039,136040,-1,0.0,-1.0
D_disp_fail_reversal,136096,136097,-1,0.0,-1.0
D_disp_fail_reversal,136140,136141,-1,0.0,-1.0
D_disp_fail_reversal,136163,136164,-1,0.0,-1.0
D_disp_fail_reversal,136272,136273,1,-0.0,2.0
D_disp_fail_reversal,136282,136283,-1,0.0,-1.0
D_disp_fail_reversal,136389,136390,1,-0.0,-1.0
D_disp_fail_reversal,136402,136403,-1,0.0,2.0
D_disp_fail_reversal,136490,136491,1,-0.0,-1.0
D_disp_fail_reversal,136722,136723,1,-0.0,-1.0
D_disp_fail_reversal,136742,136743,-1,0.0,-1.0
D_disp_fail_reversal,136744,136745,-1,0.0,-1.0
D_disp_fail_reversal,136770,136771,-1,0.0,-1.0
D_disp_fail_reversal,136851,136852,1,-0.0,2.0
D_disp_fail_reversal,136922,136923,1,-0.0,-1.0
D_disp_fail_reversal,136947,136948,1,-0.0,-1.0
D_disp_fail_reversal,136959,136960,1,-0.0,-1.0
D_disp_fail_reversal,136988,136989,1,-0.0,2.0
D_disp_fail_reversal,137056,137057,1,-0.0,-0.051315768156964536
D_disp_fail_reversal,137195,137196,-1,0.0,-1.0
D_disp_fail_reversal,137218,137219,-1,0.0,2.0
D_disp_fail_reversal,137309,137310,-1,0.0,-1.0
D_disp_fail_reversal,137313,137314,-1,0.0,-1.0
D_disp_fail_reversal,137320,137321,-1,0.0,2.0
D_disp_fail_reversal,137464,137465,1,-0.0,-1.0
D_disp_fail_reversal,137503,137504,1,-0.0,-1.0
D_disp_fail_reversal,137564,137565,1,-0.0,-1.0
D_disp_fail_reversal,137643,137644,1,-0.0,2.0
D_disp_fail_reversal,137646,137647,1,-0.0,-1.0
D_disp_fail_reversal,137745,137746,1,-0.0,2.0
D_disp_fail_reversal,137839,137840,1,-0.0,-1.0
D_disp_fail_reversal,137882,137883,1,-0.0,-1.0
D_disp_fail_reversal,137938,137939,-1,0.0,-1.0
D_disp_fail_reversal,137967,137968,1,-0.0,-1.0
D_disp_fail_reversal,138002,138003,-1,0.0,-1.0
D_disp_fail_reversal,138040,138041,-1,0.0,-1.0
D_disp_fail_reversal,138056,138057,-1,0.0,-1.0
D_disp_fail_reversal,138117,138118,-1,0.0,-1.0
D_disp_fail_reversal,138186,138187,1,-0.0,2.0
D_disp_fail_reversal,138207,138208,-1,0.0,2.0
D_disp_fail_reversal,138407,138408,-1,0.0,-1.0
D_disp_fail_reversal,138425,138426,-1,0.0,-1.0
D_disp_fail_reversal,138455,138456,-1,0.0,2.0
D_disp_fail_reversal,138486,138487,1,-0.0,-1.0
D_disp_fail_reversal,138603,138604,-1,0.0,-1.0
D_disp_fail_reversal,138646,138647,1,-0.0,-1.0
D_disp_fail_reversal,138688,138689,-1,0.0,-1.0
D_disp_fail_reversal,138766,138767,1,-0.0,2.0
D_disp_fail_reversal,138876,138877,-1,0.0,-1.0
D_disp_fail_reversal,138930,138931,-1,0.0,-1.0
D_disp_fail_reversal,138969,138970,1,-0.0,-1.0
D_disp_fail_reversal,139008,139009,1,-0.0,2.0
D_disp_fail_reversal,139039,139040,-1,0.0,-1.0
D_disp_fail_reversal,139079,139080,-1,0.0,-1.0
D_disp_fail_reversal,139158,139159,1,-0.0,2.0
D_disp_fail_reversal,139228,139229,1,-0.0,2.0
D_disp_fail_reversal,139340,139341,-1,0.0,2.0
D_disp_fail_reversal,139431,139432,-1,0.0,-1.0
D_disp_fail_reversal,139551,139552,-1,0.0,2.0
D_disp_fail_reversal,139576,139577,-1,0.0,-1.0
D_disp_fail_reversal,139595,139596,-1,0.0,-1.0
D_disp_fail_reversal,139683,139684,-1,0.0,-1.0
D_disp_fail_reversal,139759,139760,-1,0.0,2.0
D_disp_fail_reversal,139805,139806,1,-0.0,2.0
D_disp_fail_reversal,139868,139869,1,-0.0,-1.0
D_disp_fail_reversal,140034,140035,1,-0.0,2.0
D_disp_fail_reversal,140059,140060,1,-0.0,-1.0
D_disp_fail_reversal,140103,140104,1,-0.0,-1.0
D_disp_fail_reversal,140150,140151,1,-0.0,2.0
D_disp_fail_reversal,140171,140172,-1,0.0,-1.0
D_disp_fail_reversal,140244,140245,-1,0.0,-1.0
D_disp_fail_reversal,140322,140323,1,-0.0,-1.0
D_disp_fail_reversal,140333,140334,1,-0.0,0.9865356351045245
D_disp_fail_reversal,140514,140515,-1,0.0,1.6557105388329174
D_disp_fail_reversal,140659,140660,-1,0.0,-1.0
D_disp_fail_reversal,140667,140668,-1,0.0,2.0
D_disp_fail_reversal,140703,140704,1,-0.0,2.0
D_disp_fail_reversal,140765,140766,-1,0.0,2.0
D_disp_fail_reversal,141000,141001,1,-0.0,2.0
D_disp_fail_reversal,141065,141066,1,-0.0,-1.0
D_disp_fail_reversal,141139,141140,1,-0.0,2.0
D_disp_fail_reversal,141166,141167,1,-0.0,2.0
D_disp_fail_reversal,141345,141346,1,-0.0,-1.0
D_disp_fail_reversal,141533,141534,1,-0.0,2.0
D_disp_fail_reversal,141594,141595,1,-0.0,2.0
D_disp_fail_reversal,141632,141633,-1,0.0,-1.0
D_disp_fail_reversal,141639,141640,-1,0.0,2.0
D_disp_fail_reversal,141784,141785,-1,0.0,-1.0
D_disp_fail_reversal,141790,141791,1,-0.0,-1.0
D_disp_fail_reversal,141803,141804,1,-0.0,-1.0
D_disp_fail_reversal,141876,141877,-1,0.0,-1.0
D_disp_fail_reversal,141924,141925,1,-0.0,-1.0
D_disp_fail_reversal,141926,141927,1,-0.0,-1.0
D_disp_fail_reversal,141970,141971,-1,0.0,-1.0
D_disp_fail_reversal,141979,141980,1,-0.0,2.0
D_disp_fail_reversal,142057,142058,1,-0.0,-1.0
D_disp_fail_reversal,142067,142068,-1,0.0,0.5491250853355955
D_disp_fail_reversal,142199,142200,1,-0.0,-1.0
D_disp_fail_reversal,142224,142225,-1,0.0,-1.0
D_disp_fail_reversal,142245,142246,-1,0.0,-1.0
D_disp_fail_reversal,142249,142250,-1,0.0,-1.0
D_disp_fail_reversal,142282,142283,-1,0.0,-1.0
D_disp_fail_reversal,142284,142285,-1,0.0,-1.0
D_disp_fail_reversal,142286,142287,-1,0.0,-1.0
D_disp_fail_reversal,142296,142297,-1,0.0,-1.0
D_disp_fail_reversal,142404,142405,-1,0.0,2.0
D_disp_fail_reversal,142442,142443,-1,0.0,-1.0
D_disp_fail_reversal,142481,142482,1,-0.0,-1.0
D_disp_fail_reversal,142497,142498,1,-0.0,-1.0
D_disp_fail_reversal,142525,142526,-1,0.0,2.0
D_disp_fail_reversal,142612,142613,1,-0.0,2.0
D_disp_fail_reversal,142663,142664,-1,0.0,-1.0
D_disp_fail_reversal,142668,142669,-1,0.0,-1.0
D_disp_fail_reversal,142706,142707,-1,0.0,-1.0
D_disp_fail_reversal,142711,142712,-1,0.0,-1.0
D_disp_fail_reversal,142897,142898,-1,0.0,2.0
D_disp_fail_reversal,142960,142961,1,-0.0,2.0
D_disp_fail_reversal,143043,143044,-1,0.0,-1.0
D_disp_fail_reversal,143076,143077,-1,0.0,2.0
D_disp_fail_reversal,143193,143194,-1,0.0,-1.0
D_disp_fail_reversal,143344,143345,1,-0.0,-1.0
D_disp_fail_reversal,143392,143393,1,-0.0,-1.0
D_disp_fail_reversal,143445,143446,1,-0.0,-1.0
D_disp_fail_reversal,143526,143527,-1,0.0,-1.0
D_disp_fail_reversal,143564,143565,-1,0.0,2.0
D_disp_fail_reversal,143708,143709,1,-0.0,-1.0
D_disp_fail_reversal,143733,143734,-1,0.0,-1.0
D_disp_fail_reversal,143857,143858,-1,0.0,-1.0
D_disp_fail_reversal,143929,143930,-1,0.0,-1.0
D_disp_fail_reversal,143997,143998,-1,0.0,-1.0
D_disp_fail_reversal,144088,144089,-1,0.0,0.39419763812609393
D_disp_fail_reversal,144342,144343,1,-0.0,2.0
D_disp_fail_reversal,144364,144365,-1,0.0,-1.0
D_disp_fail_reversal,144406,144407,-1,0.0,-1.0
D_disp_fail_reversal,144413,144414,-1,0.0,-1.0
D_disp_fail_reversal,144535,144536,-1,0.0,-1.0
D_disp_fail_reversal,144550,144551,-1,0.0,2.0
D_disp_fail_reversal,144587,144588,1,-0.0,2.0
D_disp_fail_reversal,144682,144683,1,-0.0,-1.0
D_disp_fail_reversal,144687,144688,1,-0.0,-1.0
D_disp_fail_reversal,144711,144712,1,-0.0,2.0
D_disp_fail_reversal,144736,144737,-1,0.0,-1.0
D_disp_fail_reversal,144859,144860,-1,0.0,2.0
D_disp_fail_reversal,144869,144870,1,-0.0,-1.0
D_disp_fail_reversal,144874,144875,1,-0.0,2.0
D_disp_fail_reversal,144896,144897,1,-0.0,-1.0
D_disp_fail_reversal,144900,144901,1,-0.0,2.0
D_disp_fail_reversal,144992,144993,-1,0.0,-1.0
D_disp_fail_reversal,145011,145012,-1,0.0,-1.0
D_disp_fail_reversal,145096,145097,-1,0.0,-1.0
D_disp_fail_reversal,145137,145138,-1,0.0,-1.0
D_disp_fail_reversal,145279,145280,-1,0.0,2.0
D_disp_fail_reversal,145356,145357,-1,0.0,-1.0
D_disp_fail_reversal,145398,145399,-1,0.0,-1.0
D_disp_fail_reversal,145425,145426,1,-0.0,-1.0
D_disp_fail_reversal,145534,145535,-1,0.0,-1.0
D_disp_fail_reversal,145539,145540,-1,0.0,2.0
D_disp_fail_reversal,145631,145632,1,-0.0,2.0
D_disp_fail_reversal,145664,145665,-1,0.0,2.0
D_disp_fail_reversal,145793,145794,-1,0.0,-1.0
D_disp_fail_reversal,145864,145865,-1,0.0,-1.0
D_disp_fail_reversal,146091,146092,1,-0.0,2.0
D_disp_fail_reversal,146273,146274,-1,0.0,2.0
D_disp_fail_reversal,146303,146304,-1,0.0,-1.0
D_disp_fail_reversal,146317,146318,-1,0.0,-1.0
D_disp_fail_reversal,146413,146414,1,-0.0,-1.0
D_disp_fail_reversal,146447,146448,1,-0.0,-1.0
D_disp_fail_reversal,146573,146574,1,-0.0,2.0
D_disp_fail_reversal,146672,146673,1,-0.0,-1.0
D_disp_fail_reversal,146741,146742,1,-0.0,2.0
D_disp_fail_reversal,146871,146872,1,-0.0,2.0
D_disp_fail_reversal,146952,146953,-1,0.0,-1.0
D_disp_fail_reversal,146992,146993,1,-0.0,-1.0
D_disp_fail_reversal,147017,147018,1,-0.0,-1.0
D_disp_fail_reversal,147034,147035,1,-0.0,-1.0
D_disp_fail_reversal,147060,147061,1,-0.0,-1.0
D_disp_fail_reversal,147111,147112,1,-0.0,-1.0
D_disp_fail_reversal,147174,147175,1,-0.0,2.0
D_disp_fail_reversal,147298,147299,1,-0.0,-1.0
D_disp_fail_reversal,147337,147338,1,-0.0,-1.0
D_disp_fail_reversal,147453,147454,-1,0.0,-1.0
D_disp_fail_reversal,147482,147483,-1,0.0,-1.0
D_disp_fail_reversal,147507,147508,1,-0.0,2.0
D_disp_fail_reversal,147526,147527,-1,0.0,-1.0
D_disp_fail_reversal,147539,147540,-1,0.0,-1.0
D_disp_fail_reversal,147543,147544,-1,0.0,-1.0
