time,open,high,low,close,volume,sub
1754600400,3400.365,3409.43,3376.575,3397.765,1314484,92
1754859600,3399.75,3401.395,3341.155,3342.665,588390,92
1754946000,3344.04,3359.34,3331.17,3348.345,411909,92
1755032400,3350.165,3370.825,3342.635,3355.695,318958,92
1755118800,3357.46,3374.805,3329.85,3335.585,364944,92
1755205200,3336.795,3348.915,3332.34,3335.7,227980,92
1755464400,3335.23,3358.49,3323.685,3332.895,275140,92
1755550800,3333.695,3345.465,3315.005,3315.7,208028,92
1755637200,3316.49,3350.275,3311.56,3348.485,246760,92
1755723600,3351.2,3352.3,3325.28,3338.71,247192,92
1755810000,3340.14,3378.835,3321.455,3371.23,304253,92
1756069200,3368.725,3376.375,3359.78,3365.72,152373,92
1756155600,3366.605,3393.745,3351.33,3393.745,356620,92
1756242000,3390.75,3398.79,3373.75,3397.72,298600,92
1756328400,3398.405,3423.18,3384.62,3417.06,383940,92
1756414800,3417.035,3453.97,3404.315,3447.435,486335,92
1756674000,3445.43,3489.845,3437.025,3476.365,390865,82
1756760400,3475.91,3540.06,3470.05,3533.545,707070,92
1756846800,3532.72,3578.66,3526.54,3559.26,608467,92
1756933200,3560.26,3564.155,3511.755,3545.87,548957,92
1757019600,3545.4,3600.205,3540.015,3586.545,717777,92
1757278800,3591.61,3646.545,3579.72,3635.85,605523,92
1757365200,3636.15,3674.695,3626.03,3626.315,653882,92
1757451600,3627.45,3657.61,3620.135,3640.585,493414,92
1757538000,3644.465,3649.345,3612.835,3634.12,485145,92
1757624400,3635.9,3656.7,3630.625,3643.085,411073,92
1757883600,3644.565,3685.695,3626.46,3678.79,490753,92
1757970000,3680.135,3703.24,3674.705,3689.855,476961,92
1758056400,3691.345,3707.555,3646.125,3659.975,619729,92
1758142800,3659.625,3673.205,3627.96,3644.18,569752,92
1758229200,3642.92,3685.74,3632.38,3684.975,490300,92
1758488400,3687.77,3748.86,3683.545,3746.355,504786,92
1758574800,3747.125,3791.255,3736.66,3764.205,570300,92
1758661200,3765.31,3779.34,3717.52,3736.165,388341,92
1758747600,3739.61,3761.69,3722.22,3749.44,466427,92
1758834000,3747.235,3783.885,3734.44,3759.855,407811,92
1759093200,3764.745,3834.3,3763.45,3833.88,555525,92
1759179600,3832.57,3871.89,3793.175,3858.45,538261,92
1759266000,3860.08,3895.5,3853.38,3865.53,508789,92
1759352400,3864.41,3897.13,3819.425,3856.56,537737,92
1759438800,3857.14,3891.76,3838.07,3886.455,486579,92
1759698000,3891.335,3970.2,3884.115,3960.69,631381,92
