time,open,high,low,close,volume,sub
1344999600,1601.638,1602.212,1601.29,1601.374,352,4
1345003200,1601.374,1601.917,1600.742,1601.739,159,4
1345006800,1601.739,1603.287,1601.151,1602.901,303,4
1345010400,1602.901,1603.284,1599.522,1600.193,590,4
1345014000,1600.193,1601.496,1590.117,1592.179,1956,4
1345017600,1592.179,1598.769,1592.078,1596.218,1398,4
1345021200,1596.218,1597.284,1593.978,1595.016,892,4
1345024800,1595.016,1596.096,1593.734,1594.683,1023,4
1345028400,1594.683,1595.341,1592.585,1594.033,1151,4
1345032000,1594.033,1602.679,1592.495,1600.89,2787,4
1345035600,1600.89,1606.574,1600.435,1602.502,3091,4
1345039200,1602.502,1605.042,1601.575,1604.761,2404,4
1345042800,1604.761,1605.881,1602.409,1603.492,1483,4
1345046400,1603.492,1604.033,1602.882,1603.799,830,4
1345050000,1603.799,1605.307,1603.098,1604.772,973,4
1345053600,1604.772,1606.275,1603.83,1605.44,415,4
1345057200,1605.44,1605.934,1604.026,1604.341,337,4
1345060800,1604.341,1604.383,1603.447,1603.452,175,4
1345064400,1603.452,1603.617,1603.342,1603.617,4,2
1345068000,1603.617,1604.204,1603.214,1604.179,148,4
1345071600,1604.179,1604.353,1603.397,1604.133,139,4
1345075200,1604.133,1606.323,1604.041,1606.024,449,4
1345078800,1606.024,1606.943,1605.092,1605.65,444,4
1345082400,1605.65,1606.217,1604.514,1604.982,314,4
1345086000,1604.982,1605.517,1604.45,1604.883,335,4
1345089600,1604.883,1605.168,1603.141,1603.387,376,4
1345093200,1603.387,1604.161,1602.629,1603.806,428,4
1345096800,1603.806,1603.959,1600.966,1602.126,743,4
1345100400,1602.126,1603.369,1601.154,1601.386,870,4
1345104000,1601.386,1605.915,1601.204,1605.321,724,4
1345107600,1605.321,1605.597,1603.076,1603.551,791,4
1345111200,1603.551,1604.334,1603.009,1603.759,473,4
1345114800,1603.759,1605.307,1603.321,1603.82,808,4
1345118400,1603.82,1609.019,1601.313,1607.794,2483,4
1345122000,1607.794,1608.618,1603.39,1604.191,2352,4
