date,threshold,dow,session,continuation,continued_meaningfully
2023-09-26,0.9,Tuesday,ny,0.12816171023388853,1
2023-09-26,1.1,Tuesday,ny,0.12816171023388853,1
2023-09-27,0.3,Wednesday,asia,1.5803164764990347,1
2023-09-27,0.5,Wednesday,london,1.3877071888059431,1
2023-09-27,0.7,Wednesday,london,1.2000281729821172,1
2023-09-27,0.9,Wednesday,ny,0.8673991642015413,1
2023-09-27,1.1,Wednesday,ny,0.7872000751279611,1
2023-09-27,1.3,Wednesday,ny,0.48086584965018897,1
2023-09-28,0.3,Thursday,london,0.8887590978524503,1
2023-09-28,0.5,Thursday,ny,0.5717494833318307,1
2023-09-28,0.7,Thursday,ny,0.47771587743732774,1
2023-09-28,0.9,Thursday,ny,0.13491778237038257,1
2023-09-28,1.1,Thursday,ny,0.13491778237038257,1
2023-10-02,0.3,Monday,asia,1.2691435053885425,1
2023-10-02,0.5,Monday,asia,1.0626772546795182,1
2023-10-02,0.7,Monday,london,0.7478729438457147,1
2023-10-02,0.9,Monday,london,0.6035167328417399,1
2023-10-02,1.1,Monday,ny,0.4421440726035081,1
2023-10-02,1.3,Monday,late,0.10606920022687982,1
2023-10-03,0.3,Tuesday,asia,0.21400678950569957,1
2023-10-03,0.5,Tuesday,asia,0.0,0
2023-10-04,0.3,Wednesday,asia,0.008173750583831905,0
2023-10-05,0.3,Thursday,london,0.0,0
2023-10-05,0.5,Thursday,london,0.0,0
2023-10-10,0.3,Tuesday,asia,0.12379939748360275,1
2023-10-12,0.3,Thursday,ny,0.006978463019301629,0
2023-10-15,0.3,Sunday,late,0.0,0
2023-10-16,0.3,Monday,asia,0.3952549939900409,1
2023-10-16,0.5,Monday,asia,0.1666762062847036,1
2023-10-16,0.7,Monday,asia,0.0,0
2023-10-22,0.3,Sunday,late,0.08646816615780786,0
2023-10-24,0.3,Tuesday,london,0.42670372519125416,1
2023-10-24,0.5,Tuesday,london,0.0,0
2023-10-24,0.7,Tuesday,london,0.0,0
2023-10-25,0.3,Wednesday,ny,0.0,0
2023-10-26,0.3,Thursday,london,0.10578266132786733,1
2023-10-29,0.3,Sunday,late,0.0,0
2023-10-30,0.3,Monday,asia,0.11517787911841959,1
2023-10-31,0.3,Tuesday,ny,0.2798531800335014,1
2023-10-31,0.5,Tuesday,ny,0.04458313616656256,0
2023-11-01,0.3,Wednesday,asia,0.18846527839165264,1
2023-11-06,0.3,Monday,ny,0.22093350933657405,1
2023-11-07,0.3,Tuesday,asia,0.53738215303662,1
2023-11-07,0.5,Tuesday,london,0.32777899583424314,1
2023-11-07,0.7,Tuesday,london,0.17781188335891546,1
2023-11-08,0.3,Wednesday,london,0.5860580485133483,1
2023-11-08,0.5,Wednesday,ny,0.44422253003897466,1
2023-11-08,0.7,Wednesday,ny,0.15897303739974017,1
2023-11-08,0.9,Wednesday,ny,0.04419675933382815,0
2023-11-13,0.3,Monday,ny,0.10025505199137007,1
2023-11-15,0.3,Wednesday,ny,0.0,0
2023-11-20,0.3,Monday,ny,0.012693295723578068,0
2023-11-22,0.3,Wednesday,ny,0.23499696262429262,1
2023-11-22,0.5,Wednesday,ny,0.0,0
2023-11-29,0.3,Wednesday,london,0.0,0
2023-11-30,0.3,Thursday,london,0.30185233956632934,1
2023-11-30,0.5,Thursday,ny,0.12364147133702544,1
2023-12-04,0.3,Monday,asia,2.853141540874349,1
2023-12-04,0.5,Monday,asia,2.7769800039208015,1
2023-12-04,0.7,Monday,asia,2.598583611056663,1
2023-12-04,0.9,Monday,asia,2.424990198000401,1
2023-12-04,1.1,Monday,asia,2.1649431484022696,1
2023-12-04,1.3,Monday,asia,1.8417712213291595,1
2023-12-05,0.3,Tuesday,london,0.44932528265186816,1
2023-12-05,0.5,Tuesday,ny,0.1881866658403081,1
2023-12-05,0.7,Tuesday,ny,0.044518711159953324,0
2023-12-11,0.3,Monday,asia,0.6697297035346474,1
