date,threshold,dow,session,continuation,continued_meaningfully
2024-07-01,0.3,Monday,london,0.15490168521381173,1
2024-07-03,0.3,Wednesday,asia,0.8624110528229326,1
2024-07-03,0.5,Wednesday,asia,0.7477016568846462,1
2024-07-03,0.7,Wednesday,london,0.5588220017659566,1
2024-07-03,0.9,Wednesday,london,0.3188593985352937,1
2024-07-03,1.1,Wednesday,ny,0.0607178102113985,0
2024-07-09,0.3,Tuesday,ny,0.0,0
2024-07-10,0.3,Wednesday,asia,0.45562550771731086,1
2024-07-10,0.5,Wednesday,london,0.17965576766855712,1
2024-07-10,0.7,Wednesday,ny,0.0,0
2024-07-11,0.3,Thursday,asia,1.5190283400809832,1
2024-07-11,0.5,Thursday,london,0.5724696356275281,1
2024-07-11,0.7,Thursday,london,0.5724696356275281,1
2024-07-11,0.9,Thursday,london,0.5724696356275281,1
2024-07-11,1.1,Thursday,london,0.5724696356275281,1
2024-07-11,1.3,Thursday,london,0.5242914979757015,1
2024-07-15,0.3,Monday,london,0.6928409750779252,1
2024-07-15,0.5,Monday,ny,0.5158147968192692,1
2024-07-15,0.7,Monday,ny,0.25699489233613154,1
2024-07-15,0.9,Monday,ny,0.12592583814275685,1
2024-07-16,0.3,Tuesday,asia,1.1803750495722645,1
2024-07-16,0.5,Tuesday,asia,0.9741544388419934,1
2024-07-16,0.7,Tuesday,ny,0.7366834740241311,1
2024-07-16,0.9,Tuesday,ny,0.5066681774403673,1
2024-07-16,1.1,Tuesday,ny,0.3903914792363002,1
2024-07-16,1.3,Tuesday,ny,0.17179763186221694,1
2024-07-17,0.3,Wednesday,asia,0.1505102040816269,1
2024-07-18,0.3,Thursday,asia,0.08592654737330789,0
2024-07-23,0.3,Tuesday,london,0.1422761267774048,1
2024-07-24,0.3,Wednesday,london,0.345414847161568,1
2024-07-24,0.5,Wednesday,ny,0.1467248908297001,1
2024-07-28,0.3,Sunday,late,0.0,0
2024-07-30,0.3,Tuesday,ny,0.4709276941475686,1
2024-07-30,0.5,Tuesday,ny,0.3343267715788062,1
2024-07-30,0.7,Tuesday,ny,0.04956434252737712,0
2024-07-31,0.3,Wednesday,asia,0.7968190243855628,1
2024-07-31,0.5,Wednesday,ny,0.6045390370633615,1
2024-07-31,0.7,Wednesday,ny,0.4037879733766265,1
2024-07-31,0.9,Wednesday,ny,0.18515352625361978,1
2024-07-31,1.1,Wednesday,ny,0.0016135383551498519,0
2024-08-01,0.3,Thursday,asia,0.10276597160813439,1
2024-08-05,0.3,Monday,asia,0.054102780258579584,0
2024-08-06,0.3,Tuesday,asia,0.0,0
2024-08-07,0.3,Wednesday,asia,0.2205831875224964,1
2024-08-07,0.5,Wednesday,london,0.0,0
2024-08-08,0.3,Thursday,asia,0.6369114941170584,1
2024-08-08,0.5,Thursday,london,0.5025574368237223,1
2024-08-08,0.7,Thursday,london,0.28726008204055264,1
2024-08-08,0.9,Thursday,ny,0.0835429362413349,0
2024-08-12,0.3,Monday,asia,0.7610754433867151,1
2024-08-12,0.5,Monday,ny,0.4897055567854761,1
2024-08-12,0.7,Monday,ny,0.386851318885864,1
2024-08-12,0.9,Monday,ny,0.18550496478324544,1
2024-08-14,0.3,Wednesday,london,0.03232319790078172,0
2024-08-15,0.3,Thursday,london,0.15332711706366126,1
2024-08-20,0.3,Tuesday,london,0.2427587379879175,1
2024-08-20,0.5,Tuesday,london,0.15382260396292305,1
2024-08-26,0.3,Monday,london,0.0061272977366522985,0
2024-08-27,0.3,Tuesday,ny,0.09226648670308098,0
2024-08-29,0.3,Thursday,asia,0.3132620240855645,1
2024-08-29,0.5,Thursday,ny,0.0903582915700494,0
2024-09-05,0.3,Thursday,asia,0.6339432208024708,1
2024-09-05,0.5,Thursday,london,0.2686819469994618,1
2024-09-05,0.7,Thursday,london,0.23631482125988026,1
2024-09-05,0.9,Thursday,london,0.0,0
2024-09-09,0.3,Monday,ny,0.03790122857280853,0
2024-09-10,0.3,Tuesday,ny,0.012300457864126353,0
2024-09-11,0.3,Wednesday,asia,0.0,0
2024-09-12,0.3,Thursday,asia,1.3111168966414979,1
2024-09-12,0.5,Thursday,london,1.028482166102582,1
2024-09-12,0.7,Thursday,london,0.8567213399288475,1
2024-09-12,0.9,Thursday,ny,0.6126876681419796,1
2024-09-12,1.1,Thursday,ny,0.3846220602273685,1
2024-09-12,1.3,Thursday,ny,0.29037577019874095,1
2024-09-16,0.3,Monday,asia,0.022895788502919127,0
2024-09-18,0.3,Wednesday,ny,0.2857377722975771,1
2024-09-18,0.5,Wednesday,ny,0.2857377722975771,1
2024-09-18,0.7,Wednesday,ny,0.07628442252363883,0
2024-09-19,0.3,Thursday,asia,0.8338789058029068,1
2024-09-19,0.5,Thursday,asia,0.5597115714776287,1
2024-09-19,0.7,Thursday,asia,0.4372896875357669,1
2024-09-19,0.9,Thursday,london,0.08124070046927856,0
2024-09-19,1.1,Thursday,london,0.0,0
2024-09-23,0.3,Monday,asia,0.12110672641741134,1
2024-09-24,0.3,Tuesday,asia,0.848852317020354,1
2024-09-24,0.5,Tuesday,ny,0.6434603724556048,1
2024-09-24,0.7,Tuesday,ny,0.41154179298398347,1
2024-09-24,0.9,Tuesday,ny,0.21645734084020019,1
2024-09-24,1.1,Tuesday,ny,0.0,0
2024-09-25,0.3,Wednesday,asia,0.0,0
2024-09-26,0.3,Thursday,asia,0.5953382603752068,1
2024-09-26,0.5,Thursday,london,0.37916998294485005,1
2024-09-26,0.7,Thursday,london,0.20582148948265055,1
2024-09-26,0.9,Thursday,london,0.0,0
2024-10-01,0.3,Tuesday,asia,0.7446808510638285,1
2024-10-01,0.5,Tuesday,london,0.5199752117331127,1
2024-10-01,0.7,Tuesday,ny,0.14315224127247203,1
2024-10-01,0.9,Tuesday,ny,0.14315224127247203,1
2024-10-08,0.3,Tuesday,london,0.0,0
2024-10-10,0.3,Thursday,london,0.5689560918871842,1
2024-10-10,0.5,Thursday,london,0.3704565280604823,1
2024-10-10,0.7,Thursday,ny,0.18075021808665884,1
2024-10-14,0.3,Monday,asia,0.31345131282643446,1
2024-10-14,0.5,Monday,asia,0.0,0
2024-10-15,0.3,Tuesday,ny,0.22417288729150267,1
2024-10-15,0.5,Tuesday,ny,0.1196663901944533,1
2024-10-16,0.3,Wednesday,asia,0.49824961328666206,1
2024-10-16,0.5,Wednesday,asia,0.25026459334038725,1
2024-10-16,0.7,Wednesday,london,0.11251322966701703,1
2024-10-17,0.3,Thursday,asia,0.39316158363326753,1
2024-10-17,0.5,Thursday,ny,0.21796268232620686,1
2024-10-17,0.7,Thursday,ny,0.038288501610160015,0
2024-10-21,0.3,Monday,asia,0.3006134969325139,1
2024-10-21,0.5,Monday,london,0.09363371215930288,0
2024-10-22,0.3,Tuesday,asia,0.6427073309151929,1
2024-10-22,0.5,Tuesday,asia,0.40607496237076895,1
2024-10-22,0.7,Tuesday,ny,0.23594147111801758,1
2024-10-22,0.9,Tuesday,ny,0.04456288400325583,0
2024-10-23,0.3,Wednesday,london,0.081088010441921,0
2024-10-24,0.3,Thursday,asia,0.4127056290004093,1
2024-10-24,0.5,Thursday,asia,0.22728958545193045,1
2024-10-24,0.7,Thursday,ny,0.017084405096600332,0
2024-10-28,0.3,Monday,asia,0.04885797913593198,0
2024-10-29,0.3,Tuesday,asia,0.5981279176091118,1
2024-10-29,0.5,Tuesday,ny,0.49015833293227723,1
2024-10-29,0.7,Tuesday,ny,0.29426343904902824,1
2024-10-29,0.9,Tuesday,ny,0.12616102796091816,1
2024-10-30,0.3,Wednesday,asia,0.21057538952276136,1
2024-10-30,0.5,Wednesday,asia,0.007385596859286058,0
2024-11-04,0.3,Monday,ny,0.0,0
2024-11-05,0.3,Tuesday,ny,0.10853355426678007,1
2024-11-07,0.3,Thursday,ny,0.8369536672294101,1
2024-11-07,0.5,Thursday,ny,0.7160195085349809,1
2024-11-07,0.7,Thursday,ny,0.5111798912024049,1
2024-11-07,0.9,Thursday,ny,0.27587694616394964,1
2024-11-07,1.1,Thursday,ny,0.0,0
2024-11-13,0.3,Wednesday,asia,0.1487301762394939,1
2024-11-18,0.3,Monday,asia,0.4797203591211749,1
2024-11-18,0.5,Monday,asia,0.4797203591211749,1
2024-11-18,0.7,Monday,ny,0.2667131653433442,1
2024-11-18,0.9,Monday,ny,0.07323541577115955,0
2024-11-19,0.3,Tuesday,asia,0.2853972941692935,1
2024-11-19,0.5,Tuesday,london,0.09174282635590891,0
2024-11-20,0.3,Wednesday,ny,0.15250998784089004,1
2024-11-21,0.3,Thursday,london,0.14557937625502532,1
2024-11-26,0.3,Tuesday,asia,0.37364846717568656,1
2024-11-26,0.5,Tuesday,london,0.1537351801404331,1
2024-11-27,0.3,Wednesday,asia,0.28349795308337417,1
2024-11-27,0.5,Wednesday,london,0.08346871141724763,0
2024-12-03,0.3,Tuesday,ny,0.02650457055357008,0
2024-12-04,0.3,Wednesday,ny,0.030214565810146955,0
2024-12-09,0.3,Monday,london,0.6327631751503441,1
2024-12-09,0.5,Monday,london,0.4175581242857419,1
2024-12-09,0.7,Monday,ny,0.18727167131910366,1
2024-12-09,0.9,Monday,ny,0.03003166157708321,0
2024-12-10,0.3,Tuesday,asia,0.6419628414074243,1
2024-12-10,0.5,Tuesday,ny,0.42753887439572597,1
2024-12-10,0.7,Tuesday,ny,0.2231946665170499,1
2024-12-10,0.9,Tuesday,ny,0.07422368088866528,0
2024-12-11,0.3,Wednesday,ny,0.19857173694056068,1
2024-12-11,0.5,Wednesday,ny,0.13108001151244578,1
2024-12-16,0.3,Monday,london,0.06813180000619984,0
2024-12-19,0.3,Thursday,asia,0.6546963955901652,1
2024-12-19,0.5,Thursday,asia,0.29109465145947344,1
2024-12-19,0.7,Thursday,asia,0.29109465145947344,1
2024-12-19,0.9,Thursday,asia,0.10129667358480263,1
2024-12-26,0.3,Thursday,london,0.24508483705899187,1
2024-12-26,0.5,Thursday,ny,0.046727713439270895,0
2025-01-02,0.3,Thursday,asia,0.76423122065728,1
2025-01-02,0.5,Thursday,london,0.41740023474178184,1
2025-01-02,0.7,Thursday,ny,0.3364143192488309,1
2025-01-02,0.9,Thursday,ny,0.13526995305164707,1
2025-01-07,0.3,Tuesday,asia,0.5726542855882515,1
2025-01-07,0.5,Tuesday,london,0.3997309100533685,1
2025-01-07,0.7,Tuesday,ny,0.0985663240548771,0
2025-01-07,0.9,Tuesday,ny,0.0,0
2025-01-08,0.3,Wednesday,ny,0.33099120597464315,1
2025-01-08,0.5,Wednesday,ny,0.07656104998011129,0
2025-01-09,0.3,Thursday,london,0.2021939727103248,1
2025-01-09,0.5,Thursday,ny,0.0,0
2025-01-14,0.3,Tuesday,ny,0.07175982426165099,0
2025-01-15,0.3,Wednesday,london,0.4222353636901165,1
2025-01-15,0.5,Wednesday,ny,0.14488468361915394,1
2025-01-15,0.7,Wednesday,ny,0.055884092253100884,0
2025-01-16,0.3,Thursday,london,0.6352254858418542,1
2025-01-16,0.5,Thursday,london,0.45591712780132027,1
2025-01-16,0.7,Thursday,ny,0.21426256466888352,1
2025-01-16,0.9,Thursday,ny,0.07360549280390065,0
2025-01-20,0.3,Monday,asia,0.27410217375028995,1
2025-01-20,0.5,Monday,asia,0.0,0
2025-01-21,0.3,Tuesday,asia,0.890215121759153,1
2025-01-21,0.5,Tuesday,asia,0.6775082624413795,1
2025-01-21,0.7,Tuesday,asia,0.4341331297054124,1
2025-01-21,0.9,Tuesday,ny,0.2460477491558518,1
2025-01-21,1.1,Tuesday,ny,0.03641439872095185,0
2025-01-22,0.3,Wednesday,asia,0.32673230355609256,1
2025-01-22,0.5,Wednesday,london,0.047572223397759475,0
2025-01-28,0.3,Tuesday,ny,0.4744083922908147,1
2025-01-28,0.5,Tuesday,ny,0.2795559892656732,1
2025-01-28,0.7,Tuesday,ny,0.06694315686753004,0
2025-01-30,0.3,Thursday,asia,0.9808906453323011,1
2025-01-30,0.5,Thursday,london,0.7410236637910326,1
2025-01-30,0.7,Thursday,london,0.5831365367005602,1
2025-01-30,0.9,Thursday,ny,0.3490047713142742,1
2025-01-30,1.1,Thursday,ny,0.05684611306568819,0
2025-02-03,0.3,Monday,london,0.8357033570335782,1
2025-02-03,0.5,Monday,london,0.6260687606876081,1
2025-02-03,0.7,Monday,ny,0.3535910359103569,1
2025-02-03,0.9,Monday,ny,0.0,0
2025-02-03,1.1,Monday,ny,0.0,0
2025-02-04,0.3,Tuesday,asia,0.6476747767169637,1
2025-02-04,0.5,Tuesday,ny,0.3150600554357884,1
2025-02-04,0.7,Tuesday,ny,0.25823837388357834,1
2025-02-04,0.9,Tuesday,ny,0.03279950723743773,0
2025-02-05,0.3,Wednesday,asia,0.85665473654618,1
2025-02-05,0.5,Wednesday,asia,0.7302531276018277,1
2025-02-05,0.7,Wednesday,london,0.5081798817079862,1
2025-02-05,0.9,Wednesday,london,0.3038179989835932,1
2025-02-05,1.1,Wednesday,ny,0.12988332990927978,1
2025-02-10,0.3,Monday,asia,1.1704242907713043,1
2025-02-10,0.5,Monday,asia,0.9949444084359641,1
2025-02-10,0.7,Monday,asia,0.7195093982150869,1
2025-02-10,0.9,Monday,london,0.5758588024131228,1
2025-02-10,1.1,Monday,ny,0.298190158049567,1
2025-02-11,0.3,Tuesday,asia,0.28999861412666966,1
2025-02-11,0.5,Tuesday,asia,0.004268489860037615,0
2025-02-13,0.3,Thursday,asia,0.3578710363374891,1
2025-02-13,0.5,Thursday,ny,0.14597535805866618,1
2025-02-17,0.3,Monday,asia,0.2384009691096339,1
2025-02-17,0.5,Monday,asia,0.139915202907331,1
2025-02-18,0.3,Tuesday,asia,0.5253274564430938,1
2025-02-18,0.5,Tuesday,ny,0.3629090606678039,1
2025-02-18,0.7,Tuesday,ny,0.16730841199218127,1
2025-02-19,0.3,Wednesday,london,0.009025362626179532,0
2025-02-20,0.3,Thursday,asia,0.13994698977660097,1
2025-02-24,0.3,Monday,london,0.12355089444409507,1
2025-03-03,0.3,Monday,ny,0.13314124497268917,1
2025-03-03,0.5,Monday,ny,0.0648298217179859,0
2025-03-04,0.3,Tuesday,london,0.5135602506591724,1
2025-03-04,0.5,Tuesday,london,0.3297092764441927,1
2025-03-04,0.7,Tuesday,london,0.17282470979009096,1
2025-03-05,0.3,Wednesday,ny,0.007702008446813742,0
2025-03-11,0.3,Tuesday,asia,0.5608653003116355,1
2025-03-11,0.5,Tuesday,london,0.3588808736338588,1
2025-03-11,0.7,Tuesday,london,0.1944495082337213,1
2025-03-11,0.9,Tuesday,ny,0.0,0
2025-03-12,0.3,Wednesday,ny,0.3049280162858301,1
2025-03-12,0.5,Wednesday,ny,0.10095834519403724,1
2025-03-13,0.3,Thursday,ny,0.8768941121828571,1
2025-03-13,0.5,Thursday,ny,0.5537484137976744,1
2025-03-13,0.7,Thursday,ny,0.43647311542575656,1
2025-03-13,0.9,Thursday,ny,0.28436357001268686,1
2025-03-13,1.1,Thursday,ny,0.10415439865306811,1
2025-03-17,0.3,Monday,ny,0.023335671151025146,0
2025-03-18,0.3,Tuesday,asia,0.6664114344053127,1
2025-03-18,0.5,Tuesday,london,0.47256253190402986,1
2025-03-18,0.7,Tuesday,london,0.28254211332311685,1
2025-03-18,0.9,Tuesday,london,0.06100051046451952,0
2025-03-19,0.3,Wednesday,asia,0.23845515979297813,1
2025-03-19,0.5,Wednesday,ny,0.0,0
2025-03-25,0.3,Tuesday,asia,0.42358923452488145,1
2025-03-25,0.5,Tuesday,ny,0.14946871549689492,1
2025-03-25,0.7,Tuesday,ny,0.0,0
2025-03-26,0.3,Wednesday,london,0.0,0
2025-03-27,0.3,Thursday,asia,0.7721805284260387,1
2025-03-27,0.5,Thursday,london,0.5352729515780891,1
2025-03-27,0.7,Thursday,london,0.3740721702477609,1
2025-03-27,0.9,Thursday,london,0.17933586922997896,1
2025-03-31,0.3,Monday,asia,0.608124643119346,1
2025-03-31,0.5,Monday,asia,0.608124643119346,1
2025-03-31,0.7,Monday,asia,0.34389020311608,1
2025-03-31,0.9,Monday,asia,0.0,0
2025-03-31,1.1,Monday,asia,0.0,0
2025-04-01,0.3,Tuesday,asia,0.40416666666667134,1
2025-04-01,0.5,Tuesday,asia,0.2493055555555654,1
2025-04-01,0.7,Tuesday,asia,0.08305555555556204,0
2025-04-02,0.3,Wednesday,asia,1.0036253405157396,1
2025-04-02,0.5,Wednesday,asia,1.0036253405157396,1
2025-04-02,0.7,Wednesday,ny,0.6450443438543273,1
2025-04-02,0.9,Wednesday,late,0.6034655797472518,1
2025-04-02,1.1,Wednesday,late,0.306249103905941,1
2025-04-07,0.3,Monday,asia,0.6839091352141659,1
2025-04-07,0.5,Monday,asia,0.0,0
2025-04-07,0.7,Monday,asia,0.0,0
2025-04-07,0.9,Monday,asia,0.0,0
2025-04-08,0.3,Tuesday,asia,0.4025027720576618,1
2025-04-08,0.5,Tuesday,asia,0.2650087121812156,1
2025-04-08,0.7,Tuesday,london,0.06006124927398479,0
2025-04-09,0.3,Wednesday,asia,1.5873758036236094,1
2025-04-09,0.5,Wednesday,asia,1.4721683226183502,1
2025-04-09,0.7,Wednesday,asia,1.2182700175336068,1
2025-04-09,0.9,Wednesday,asia,1.0466043249561632,1
2025-04-09,1.1,Wednesday,asia,0.7741320864991195,1
2025-04-09,1.3,Wednesday,london,0.5691642314436026,1
2025-04-10,0.3,Thursday,asia,1.1391962827804605,1
2025-04-10,0.5,Thursday,asia,1.1008865656266784,1
2025-04-10,0.7,Thursday,asia,0.9031243493221948,1
2025-04-10,0.9,Thursday,ny,0.646370998673988,1
2025-04-10,1.1,Thursday,ny,0.48627412302330425,1
2025-04-10,1.3,Thursday,ny,0.25176710392214624,1
2025-04-14,0.3,Monday,asia,0.0,0
2025-04-15,0.3,Tuesday,ny,0.26119830567435565,1
2025-04-16,0.3,Wednesday,asia,1.104976593927309,1
2025-04-16,0.5,Wednesday,asia,0.8952047375227263,1
2025-04-16,0.7,Wednesday,london,0.6381340039415762,1
2025-04-16,0.9,Wednesday,ny,0.5088637675903442,1
2025-04-16,1.1,Wednesday,ny,0.25226067827506227,1
2025-04-16,1.3,Wednesday,late,0.021645248877413713,0
2025-04-21,0.3,Monday,asia,0.8378299919948599,1
2025-04-21,0.5,Monday,asia,0.6747099237312723,1
2025-04-21,0.7,Monday,london,0.47581304925358425,1
2025-04-21,0.9,Monday,ny,0.24668138673610016,1
2025-04-21,1.1,Monday,late,0.0362694300518099,0
2025-04-22,0.3,Tuesday,asia,0.35737757244167206,1
2025-04-22,0.5,Tuesday,asia,0.12483580159512858,1
2025-04-22,0.7,Tuesday,asia,0.05093117375771557,0
2025-04-23,0.3,Wednesday,asia,0.16425881678294746,1
2025-04-23,0.5,Wednesday,asia,0.003907101213798681,0
2025-04-24,0.3,Thursday,asia,0.2374854759896232,1
2025-04-24,0.5,Thursday,asia,0.031085361389211277,0
2025-04-28,0.3,Monday,ny,0.2565494386195452,1
2025-04-28,0.5,Monday,ny,0.03765391537867752,0
2025-05-05,0.3,Monday,london,0.769661905622854,1
2025-05-05,0.5,Monday,london,0.5751823057916025,1
2025-05-05,0.7,Monday,london,0.34315675284758973,1
2025-05-05,0.9,Monday,ny,0.10630988971253146,1
2025-05-06,0.3,Tuesday,asia,0.7829415199532868,1
2025-05-06,0.5,Tuesday,asia,0.5967108473247628,1
2025-05-06,0.7,Tuesday,ny,0.4280057912123933,1
2025-05-06,0.9,Tuesday,ny,0.19709319532543493,1
2025-05-06,1.1,Tuesday,ny,0.0,0
2025-05-08,0.3,Thursday,asia,0.055250869785779685,0
2025-05-13,0.3,Tuesday,asia,0.0,0
2025-05-15,0.3,Thursday,ny,0.4827421778873364,1
2025-05-15,0.5,Thursday,ny,0.2742433338016609,1
2025-05-15,0.7,Thursday,late,0.0641947555975656,0
2025-05-18,0.3,Sunday,late,0.0035965163485653586,0
2025-05-20,0.3,Tuesday,london,0.6117355467173855,1
2025-05-20,0.5,Tuesday,ny,0.26145599169980793,1
2025-05-20,0.7,Tuesday,ny,0.2096374430802922,1
2025-05-20,0.9,Tuesday,late,0.0,0
2025-05-21,0.3,Wednesday,asia,0.061019677690056735,0
2025-05-29,0.3,Thursday,asia,0.6536400146038699,1
2025-05-29,0.5,Thursday,london,0.433715467932332,1
2025-05-29,0.7,Thursday,london,0.27131069733479063,1
2025-05-29,0.9,Thursday,ny,0.024670804429839863,0
2025-06-02,0.3,Monday,asia,0.7629782760684631,1
2025-06-02,0.5,Monday,asia,0.5563720682249105,1
2025-06-02,0.7,Monday,london,0.45137893397312706,1
2025-06-02,0.9,Monday,ny,0.2257598849169789,1
2025-06-02,1.1,Monday,late,0.011759794379643704,0
2025-06-04,0.3,Wednesday,ny,0.0,0
2025-06-05,0.3,Thursday,london,0.07966597371480598,0
2025-06-09,0.3,Monday,ny,0.005647268480054562,0
2025-06-10,0.3,Tuesday,ny,0.04952515032929517,0
2025-06-11,0.3,Wednesday,asia,0.42961603181887403,1
2025-06-11,0.5,Wednesday,london,0.22024782010096405,1
2025-06-11,0.7,Wednesday,late,0.06459232063637722,0
2025-06-12,0.3,Thursday,london,0.22946365406407357,1
2025-06-12,0.5,Thursday,ny,0.0014900237276894105,0
2025-06-23,0.3,Monday,ny,0.10071513283574765,1
2025-06-30,0.3,Monday,asia,0.6335965836379462,1
2025-06-30,0.5,Monday,asia,0.4911586077193363,1
2025-06-30,0.7,Monday,ny,0.3034849438265782,1
2025-06-30,0.9,Monday,ny,0.09789517594406302,0
2025-07-01,0.3,Tuesday,asia,0.5721531333820996,1
2025-07-01,0.5,Tuesday,asia,0.3740551085101224,1
2025-07-01,0.7,Tuesday,london,0.18210192635942496,1
2025-07-02,0.3,Wednesday,ny,0.21628557757833605,1
2025-07-02,0.5,Wednesday,late,0.0,0
2025-07-07,0.3,Monday,late,0.01855249745157561,0
2025-07-09,0.3,Wednesday,ny,0.10489221199074297,1
2025-07-15,0.3,Tuesday,asia,0.11585326851733806,1
2025-07-16,0.3,Wednesday,ny,0.5121831714354595,1
2025-07-16,0.5,Wednesday,ny,0.5121831714354595,1
2025-07-16,0.7,Wednesday,ny,0.13327215175107107,1
2025-07-16,0.9,Wednesday,ny,0.0,0
2025-07-21,0.3,Monday,asia,0.9606284308158249,1
2025-07-21,0.5,Monday,asia,0.7854868962194355,1
2025-07-21,0.7,Monday,london,0.46375165625591547,1
2025-07-21,0.9,Monday,london,0.3676285856865128,1
2025-07-21,1.1,Monday,ny,0.1803210985493811,1
2025-07-22,0.3,Tuesday,ny,0.4491728532179819,1
2025-07-22,0.5,Tuesday,ny,0.3605541591161531,1
2025-07-22,0.7,Tuesday,ny,0.1333956859765098,1
2025-07-29,0.3,Tuesday,london,0.1589944254749985,1
2025-07-29,0.5,Tuesday,ny,0.0,0
2025-07-31,0.3,Thursday,asia,0.3458479632772129,1
2025-07-31,0.5,Thursday,asia,0.11177928790947579,1
2025-08-04,0.3,Monday,ny,0.1656409767404343,1
2025-08-07,0.3,Thursday,asia,0.5361801999512238,1
2025-08-07,0.5,Thursday,asia,0.3329523287003172,1
2025-08-07,0.7,Thursday,late,0.0,0
2025-08-13,0.3,Wednesday,london,0.1684705960894935,1
2025-08-18,0.3,Monday,asia,0.39047544803332895,1
2025-08-18,0.5,Monday,asia,0.23852956716817691,1
2025-08-18,0.7,Monday,asia,0.005214423684909655,0
2025-08-19,0.3,Tuesday,london,0.05866336862118895,0
2025-08-20,0.3,Wednesday,asia,0.6792616520535394,1
2025-08-20,0.5,Wednesday,london,0.43169358560222565,1
2025-08-20,0.7,Wednesday,london,0.26953391785879893,1
2025-08-20,0.9,Wednesday,ny,0.052330410706047666,0
2025-08-26,0.3,Tuesday,asia,0.642078572799543,1
2025-08-26,0.5,Tuesday,asia,0.374640118798676,1
2025-08-26,0.7,Tuesday,asia,0.374640118798676,1
2025-08-26,0.9,Tuesday,ny,0.12247578062651968,1
2025-08-28,0.3,Thursday,london,0.44465570821066086,1
2025-08-28,0.5,Thursday,ny,0.27291871115472327,1
2025-08-28,0.7,Thursday,ny,0.07799721949623571,0
2025-09-01,0.3,Monday,asia,0.8451166072120615,1
2025-09-01,0.5,Monday,asia,0.5143038842572735,1
2025-09-01,0.7,Monday,asia,0.37254687639734635,1
2025-09-01,0.9,Monday,asia,0.1364706817571999,1
2025-09-01,1.1,Monday,asia,0.0,0
2025-09-02,0.3,Tuesday,asia,1.0818432858414113,1
2025-09-02,0.5,Tuesday,asia,0.9593122998871542,1
2025-09-02,0.7,Tuesday,asia,0.8032586857001326,1
2025-09-02,0.9,Tuesday,ny,0.5946734433629087,1
2025-09-02,1.1,Tuesday,ny,0.3546205998110075,1
2025-09-02,1.3,Tuesday,ny,0.2534105191695439,1
2025-09-03,0.3,Wednesday,asia,0.7943568104025934,1
2025-09-03,0.5,Wednesday,london,0.7352808012025299,1
2025-09-03,0.7,Wednesday,ny,0.533078580871825,1
2025-09-03,0.9,Wednesday,ny,0.3259322310158116,1
2025-09-03,1.1,Wednesday,ny,0.10408026513573788,1
2025-09-08,0.3,Monday,asia,0.7780590847178542,1
2025-09-08,0.5,Monday,london,0.6302472508445627,1
2025-09-08,0.7,Monday,london,0.44074213730001655,1
2025-09-08,0.9,Monday,ny,0.20404928087173227,1
2025-09-08,1.1,Monday,ny,0.0,0
2025-09-09,0.3,Tuesday,asia,0.4508598670597855,1
2025-09-09,0.5,Tuesday,asia,0.33711033128946455,1
2025-09-09,0.7,Tuesday,ny,0.13528979301040647,1
2025-09-10,0.3,Wednesday,asia,0.199089756024775,1
2025-09-15,0.3,Monday,ny,0.6563989460907712,1
2025-09-15,0.5,Monday,ny,0.4430563367772906,1
2025-09-15,0.7,Monday,ny,0.07781461854998906,0
2025-09-15,0.9,Monday,ny,0.07781461854998906,0
2025-09-16,0.3,Tuesday,asia,0.18534035268563434,1
2025-09-16,0.5,Tuesday,ny,0.0,0
2025-09-22,0.3,Monday,asia,0.8649802417145039,1
2025-09-22,0.5,Monday,asia,0.6430817156537529,1
2025-09-22,0.7,Monday,london,0.5410164700452875,1
2025-09-22,0.9,Monday,ny,0.34688049842799673,1
2025-09-22,1.1,Monday,ny,0.1636476391012149,1
2025-09-23,0.3,Tuesday,london,0.4195845398825911,1
2025-09-23,0.5,Tuesday,london,0.32130257021937575,1
2025-09-23,0.7,Tuesday,london,0.12151956945053143,1
2025-09-24,0.3,Wednesday,asia,0.0,0
2025-09-25,0.3,Thursday,london,0.0360964422142826,0
2025-09-29,0.3,Monday,asia,1.0267059301381047,1
2025-09-29,0.5,Monday,asia,0.7211616571892813,1
2025-09-29,0.7,Monday,asia,0.5599106417546742,1
2025-09-29,0.9,Monday,asia,0.44953290008123914,1
2025-09-29,1.1,Monday,london,0.19547116165718925,1
2025-09-29,1.3,Monday,london,0.05787977254265563,0
2025-09-30,0.3,Tuesday,asia,0.39915138242540243,1
2025-09-30,0.5,Tuesday,asia,0.23876266082671851,1
2025-09-30,0.7,Tuesday,asia,0.0339173282233777,0
2025-10-01,0.3,Wednesday,asia,0.29741513970198474,1
2025-10-01,0.5,Wednesday,london,0.0,0
2025-10-02,0.3,Thursday,london,0.29613880991064107,1
2025-10-02,0.5,Thursday,london,0.08787317221771207,0
2025-10-05,0.3,Sunday,late,0.0,0
2025-10-05,0.5,Sunday,late,0.0,0
2025-10-06,0.3,Monday,asia,0.7802273038477384,1
2025-10-06,0.5,Monday,asia,0.6006941757109993,1
2025-10-06,0.7,Monday,ny,0.28955342950187807,1
2025-10-06,0.9,Monday,ny,0.19978686543350468,1
2025-10-06,1.1,Monday,late,0.0,0
2025-10-07,0.3,Tuesday,ny,0.1428735236784759,1
2025-10-08,0.3,Wednesday,asia,0.7291326839725929,1
2025-10-08,0.5,Wednesday,asia,0.5218926224542085,1
2025-10-08,0.7,Wednesday,asia,0.3272941231299815,1
